,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
39,13-1199,280,21.5,0.07,53420,5.2,35980,50550,62890,228.713,142.0,8.2,1341.27,2012
40,13-2000,630,10.0,0.16,61550,2.3,46860,58300,74400,228.713,142.0,8.2,1341.27,2012
41,13-2010,620,9.8,0.16,61680,2.3,47070,58460,74580,228.713,142.0,8.2,1341.27,2012
42,13-2011,620,9.8,0.16,61680,2.3,47070,58460,74580,228.713,142.0,8.2,1341.27,2012
43,15-0000,220,8.0,0.06,65010,2.5,44940,60110,84430,228.713,142.0,8.2,1341.27,2012
44,15-1100,220,8.0,0.06,65010,2.5,44940,60110,84430,228.713,142.0,8.2,1341.27,2012
46,15-1140,140,10.4,0.04,69270,3.1,50940,66740,87240,228.713,142.0,8.2,1341.27,2012
47,15-1141,130,10.9,0.03,69330,3.2,50400,65890,88080,228.713,142.0,8.2,1341.27,2012
48,15-1150,30,20.0,0.01,44490,3.9,32910,42030,51360,228.713,142.0,8.2,1341.27,2012
49,17-0000,40,49.0,0.01,59640,5.4,51150,56170,64690,228.713,142.0,8.2,1341.27,2012
50,19-0000,1920,10.7,0.49,49340,3.8,28510,40530,63510,228.713,142.0,8.2,1341.27,2012
51,19-1000,880,13.3,0.22,68710,3.5,47810,64100,77360,228.713,142.0,8.2,1341.27,2012
52,19-1010,390,8.7,0.1,80290,5.6,50270,67280,90480,228.713,142.0,8.2,1341.27,2012
53,19-1011,140,14.8,0.03,115160,9.3,58380,89470,155540,228.713,142.0,8.2,1341.27,2012
54,19-1012,90,25.1,0.02,52830,8.4,31090,51090,63490,228.713,142.0,8.2,1341.27,2012
55,19-1013,170,10.4,0.04,66340,2.9,50610,67340,80730,228.713,142.0,8.2,1341.27,2012
56,19-1020,40,35.7,0.01,43470,12.3,26070,39050,63290,228.713,142.0,8.2,1341.27,2012
57,19-1030,450,24.8,0.11,60820,4.1,47670,63680,73670,228.713,142.0,8.2,1341.27,2012
58,19-1032,430,25.4,0.11,61100,3.9,48500,64000,73580,228.713,142.0,8.2,1341.27,2012
59,19-4000,1040,12.8,0.26,32900,2.3,23820,30840,38840,228.713,142.0,8.2,1341.27,2012
60,19-4010,830,11.6,0.21,31560,2.0,22720,28550,37560,228.713,142.0,8.2,1341.27,2012
61,19-4011,830,11.6,0.21,31560,2.0,22720,28550,37560,228.713,142.0,8.2,1341.27,2012
66,19-4099,50,28.4,0.01,37490,4.1,29840,37320,44880,228.713,142.0,8.2,1341.27,2012
67,25-0000,350,17.8,0.09,39810,10.0,21350,35610,58730,228.713,142.0,8.2,1341.27,2012
68,25-3000,290,19.6,0.07,35560,11.0,20340,30250,46040,228.713,142.0,8.2,1341.27,2012
69,25-3020,290,19.6,0.07,35560,11.0,20340,30250,46040,228.713,142.0,8.2,1341.27,2012
70,25-3021,290,19.6,0.07,35560,11.0,20340,30250,46040,228.713,142.0,8.2,1341.27,2012
71,25-9000,60,42.3,0.01,61890,5.2,47130,65030,71580,228.713,142.0,8.2,1341.27,2012
72,25-9020,60,42.3,0.01,61890,5.2,47130,65030,71580,228.713,142.0,8.2,1341.27,2012
73,25-9021,60,42.3,0.01,61890,5.2,47130,65030,71580,228.713,142.0,8.2,1341.27,2012
74,27-0000,120,16.4,0.03,36050,6.8,23420,33460,45150,228.713,142.0,8.2,1341.27,2012
75,27-2000,50,27.6,0.01,28190,12.0,18970,25970,30530,228.713,142.0,8.2,1341.27,2012
76,27-2020,40,29.4,0.01,27730,13.2,18780,25420,29670,228.713,142.0,8.2,1341.27,2012
77,27-2022,40,29.4,0.01,27730,13.2,18780,25420,29670,228.713,142.0,8.2,1341.27,2012
78,27-3000,60,27.2,0.01,46250,6.2,36690,43440,52810,228.713,142.0,8.2,1341.27,2012
79,27-3030,50,31.8,0.01,46040,7.1,36820,44170,53820,228.713,142.0,8.2,1341.27,2012
80,27-3031,50,31.8,0.01,46040,7.1,36820,44170,53820,228.713,142.0,8.2,1341.27,2012
81,29-0000,180,25.4,0.05,60330,6.2,36730,57290,80630,228.713,142.0,8.2,1341.27,2012
82,29-1000,30,19.9,0.01,84660,4.0,68180,83040,95440,228.713,142.0,8.2,1341.27,2012
83,29-1130,30,20.5,0.01,85110,3.9,68390,83750,95800,228.713,142.0,8.2,1341.27,2012
84,29-1131,30,20.5,0.01,85110,3.9,68390,83750,95800,228.713,142.0,8.2,1341.27,2012
85,29-2000,40,22.8,0.01,33470,5.8,27640,32100,37200,228.713,142.0,8.2,1341.27,2012
86,29-9000,100,41.6,0.03,64160,9.2,44380,63160,81940,228.713,142.0,8.2,1341.27,2012
87,29-9010,100,41.6,0.03,64160,9.2,44380,63160,81940,228.713,142.0,8.2,1341.27,2012
89,29-9012,30,26.0,0.01,43950,4.2,37720,43090,48850,228.713,142.0,8.2,1341.27,2012
90,33-0000,440,12.7,0.11,28450,19.1,18510,19280,26160,228.713,142.0,8.2,1341.27,2012
91,33-9000,440,12.7,0.11,28450,19.1,18510,19280,26160,228.713,142.0,8.2,1341.27,2012
92,33-9030,420,12.8,0.11,22490,2.9,18480,19200,24480,228.713,142.0,8.2,1341.27,2012
93,33-9032,420,12.8,0.11,22490,2.9,18480,19200,24480,228.713,142.0,8.2,1341.27,2012
94,35-0000,50,6.6,0.01,23540,2.9,20270,22510,25890,228.713,142.0,8.2,1341.27,2012
95,35-3000,30,0.0,0.01,22830,3.0,20590,22540,24890,228.713,142.0,8.2,1341.27,2012
96,35-3020,30,0.0,0.01,22830,3.0,20590,22540,24890,228.713,142.0,8.2,1341.27,2012
97,37-0000,4340,9.0,1.1,27510,2.4,19620,24290,32600,228.713,142.0,8.2,1341.27,2012
98,37-1000,90,15.0,0.02,45680,4.7,34120,43540,57800,228.713,142.0,8.2,1341.27,2012
99,37-1010,90,15.0,0.02,45680,4.7,34120,43540,57800,228.713,142.0,8.2,1341.27,2012
100,37-1012,70,16.6,0.02,46210,5.4,34340,44290,58860,228.713,142.0,8.2,1341.27,2012
101,37-2000,1420,7.4,0.36,22560,2.1,18160,19960,24270,228.713,142.0,8.2,1341.27,2012
102,37-2010,1400,7.5,0.35,22410,2.1,18130,19830,24020,228.713,142.0,8.2,1341.27,2012
103,37-2011,1310,7.9,0.33,21980,1.9,18090,19680,23620,228.713,142.0,8.2,1341.27,2012
104,37-2012,90,23.7,0.02,29060,9.8,19500,27250,39340,228.713,142.0,8.2,1341.27,2012
105,37-3000,2830,13.1,0.72,29450,3.5,21540,26960,35160,228.713,142.0,8.2,1341.27,2012
106,37-3010,2830,13.1,0.72,29450,3.5,21540,26960,35160,228.713,142.0,8.2,1341.27,2012
107,37-3011,1030,19.7,0.26,26490,5.9,19660,23720,30380,228.713,142.0,8.2,1341.27,2012
108,37-3012,1620,19.0,0.41,30910,4.7,22790,28320,36930,228.713,142.0,8.2,1341.27,2012
109,37-3013,140,34.8,0.04,36340,8.8,28220,35550,43390,228.713,142.0,8.2,1341.27,2012
110,37-3019,40,32.1,0.01,22820,5.0,18680,21650,26030,228.713,142.0,8.2,1341.27,2012
111,39-0000,4390,6.1,1.12,28000,2.8,18940,24370,30930,228.713,142.0,8.2,1341.27,2012
112,39-1000,120,21.6,0.03,37200,6.1,26100,31390,44030,228.713,142.0,8.2,1341.27,2012
113,39-1020,120,21.6,0.03,37200,6.1,26100,31390,44030,228.713,142.0,8.2,1341.27,2012
114,39-1021,120,21.6,0.03,37200,6.1,26100,31390,44030,228.713,142.0,8.2,1341.27,2012
115,39-2000,4260,6.2,1.08,27720,2.9,18860,24120,30580,228.713,142.0,8.2,1341.27,2012
116,39-2010,1520,11.3,0.39,33980,3.1,22340,29830,40990,228.713,142.0,8.2,1341.27,2012
117,39-2011,1520,11.3,0.39,33980,3.1,22340,29830,40990,228.713,142.0,8.2,1341.27,2012
118,39-2020,2740,8.0,0.7,24250,4.0,18250,21880,27430,228.713,142.0,8.2,1341.27,2012
119,39-2021,2740,8.0,0.7,24250,4.0,18250,21880,27430,228.713,142.0,8.2,1341.27,2012
120,41-0000,2400,9.9,0.61,57870,6.4,33090,46890,71130,228.713,142.0,8.2,1341.27,2012
121,41-1000,130,30.1,0.03,76950,15.8,35720,67730,95150,228.713,142.0,8.2,1341.27,2012
122,41-1010,130,30.1,0.03,76950,15.8,35720,67730,95150,228.713,142.0,8.2,1341.27,2012
123,41-1012,120,32.0,0.03,80380,16.4,36210,73810,97490,228.713,142.0,8.2,1341.27,2012
124,41-2000,180,22.7,0.05,20850,3.3,17930,19750,22880,228.713,142.0,8.2,1341.27,2012
125,41-2010,60,26.1,0.02,21630,7.9,18270,19970,22520,228.713,142.0,8.2,1341.27,2012
126,41-2011,60,26.1,0.02,21630,7.9,18270,19970,22520,228.713,142.0,8.2,1341.27,2012
127,41-2030,120,28.1,0.03,20390,4.2,17660,19520,23110,228.713,142.0,8.2,1341.27,2012
128,41-2031,120,28.1,0.03,20390,4.2,17660,19520,23110,228.713,142.0,8.2,1341.27,2012
129,41-3000,650,15.3,0.16,74470,13.6,43180,60090,83540,228.713,142.0,8.2,1341.27,2012
130,41-3090,620,15.6,0.16,73450,14.3,44050,60210,80050,228.713,142.0,8.2,1341.27,2012
131,41-3099,620,15.6,0.16,73450,14.3,44050,60210,80050,228.713,142.0,8.2,1341.27,2012
132,41-4000,1260,10.7,0.32,54750,3.4,34790,47140,68570,228.713,142.0,8.2,1341.27,2012
133,41-4010,1260,10.7,0.32,54750,3.4,34790,47140,68570,228.713,142.0,8.2,1341.27,2012
134,41-4011,170,38.9,0.04,49970,15.5,34710,43450,53290,228.713,142.0,8.2,1341.27,2012
135,41-4012,1090,10.8,0.28,55500,3.3,34790,48390,71860,228.713,142.0,8.2,1341.27,2012
141,43-0000,20730,2.8,5.26,30560,1.0,20570,27690,37260,228.713,142.0,8.2,1341.27,2012
142,43-1000,1140,8.8,0.29,49310,2.6,38210,47490,59050,228.713,142.0,8.2,1341.27,2012
143,43-1010,1140,8.8,0.29,49310,2.6,38210,47490,59050,228.713,142.0,8.2,1341.27,2012
144,43-1011,1140,8.8,0.29,49310,2.6,38210,47490,59050,228.713,142.0,8.2,1341.27,2012
145,43-3000,4840,5.4,1.23,34670,2.0,25090,32900,42750,228.713,142.0,8.2,1341.27,2012
146,43-3020,50,49.3,0.01,30980,6.4,25820,31040,35610,228.713,142.0,8.2,1341.27,2012
147,43-3021,50,49.3,0.01,30980,6.4,25820,31040,35610,228.713,142.0,8.2,1341.27,2012
148,43-3030,3790,6.9,0.96,35300,2.4,25550,33520,43740,228.713,142.0,8.2,1341.27,2012
149,43-3031,3790,6.9,0.96,35300,2.4,25550,33520,43740,228.713,142.0,8.2,1341.27,2012
150,43-3050,950,4.9,0.24,32540,1.7,23370,31210,38570,228.713,142.0,8.2,1341.27,2012
151,43-3051,950,4.9,0.24,32540,1.7,23370,31210,38570,228.713,142.0,8.2,1341.27,2012
152,43-4000,1480,7.0,0.38,30190,1.5,22540,28450,36050,228.713,142.0,8.2,1341.27,2012
153,43-4050,530,11.0,0.13,33620,2.8,25930,32590,39490,228.713,142.0,8.2,1341.27,2012
154,43-4051,530,11.0,0.13,33620,2.8,25930,32590,39490,228.713,142.0,8.2,1341.27,2012
155,43-4070,250,12.7,0.06,24760,2.1,20300,23840,28480,228.713,142.0,8.2,1341.27,2012
156,43-4071,250,12.7,0.06,24760,2.1,20300,23840,28480,228.713,142.0,8.2,1341.27,2012
157,43-4150,220,21.3,0.06,30410,3.5,22900,28470,36140,228.713,142.0,8.2,1341.27,2012
158,43-4151,220,21.3,0.06,30410,3.5,22900,28470,36140,228.713,142.0,8.2,1341.27,2012
159,43-4160,70,8.2,0.02,39180,3.1,28000,40330,47330,228.713,142.0,8.2,1341.27,2012
160,43-4161,70,8.2,0.02,39180,3.1,28000,40330,47330,228.713,142.0,8.2,1341.27,2012
161,43-4170,350,10.6,0.09,26330,2.1,20650,24990,30660,228.713,142.0,8.2,1341.27,2012
162,43-4171,350,10.6,0.09,26330,2.1,20650,24990,30660,228.713,142.0,8.2,1341.27,2012
165,43-5000,3540,6.8,0.9,26060,2.5,18710,23300,30380,228.713,142.0,8.2,1341.27,2012
166,43-5030,100,43.5,0.03,34700,4.2,27410,32270,41420,228.713,142.0,8.2,1341.27,2012
168,43-5060,60,20.9,0.02,42110,5.6,33960,42360,50040,228.713,142.0,8.2,1341.27,2012
169,43-5061,60,20.9,0.02,42110,5.6,33960,42360,50040,228.713,142.0,8.2,1341.27,2012
170,43-5070,1880,8.1,0.48,27000,2.2,20210,25390,30630,228.713,142.0,8.2,1341.27,2012
171,43-5071,1880,8.1,0.48,27000,2.2,20210,25390,30630,228.713,142.0,8.2,1341.27,2012
172,43-5080,150,18.5,0.04,26170,4.2,19630,23390,32250,228.713,142.0,8.2,1341.27,2012
173,43-5081,150,18.5,0.04,26170,4.2,19630,23390,32250,228.713,142.0,8.2,1341.27,2012
174,43-5110,1330,12.7,0.34,23300,4.7,17650,19170,25580,228.713,142.0,8.2,1341.27,2012
175,43-5111,1330,12.7,0.34,23300,4.7,17650,19170,25580,228.713,142.0,8.2,1341.27,2012
176,43-6000,3610,5.7,0.92,30310,1.7,21410,28200,36590,228.713,142.0,8.2,1341.27,2012
177,43-6010,3610,5.7,0.92,30310,1.7,21410,28200,36590,228.713,142.0,8.2,1341.27,2012
178,43-6011,420,10.6,0.11,44750,3.0,34870,41900,49850,228.713,142.0,8.2,1341.27,2012
179,43-6014,3190,6.2,0.81,28410,1.8,20610,26860,34250,228.713,142.0,8.2,1341.27,2012
180,43-9000,6110,5.9,1.55,26620,1.5,19100,23690,31680,228.713,142.0,8.2,1341.27,2012
181,43-9010,70,18.8,0.02,34220,4.7,24250,32100,41000,228.713,142.0,8.2,1341.27,2012
182,43-9011,70,18.8,0.02,34220,4.7,24250,32100,41000,228.713,142.0,8.2,1341.27,2012
183,43-9020,360,27.7,0.09,30760,4.1,23050,30940,37640,228.713,142.0,8.2,1341.27,2012
184,43-9021,360,27.8,0.09,30740,4.2,23030,30890,37650,228.713,142.0,8.2,1341.27,2012
185,43-9060,5630,6.0,1.43,26170,1.6,18940,23260,30630,228.713,142.0,8.2,1341.27,2012
186,43-9061,5630,6.0,1.43,26170,1.6,18940,23260,30630,228.713,142.0,8.2,1341.27,2012
187,43-9190,30,7.3,0.01,39120,2.0,34600,39190,44350,228.713,142.0,8.2,1341.27,2012
188,43-9199,30,7.3,0.01,39120,2.0,34600,39190,44350,228.713,142.0,8.2,1341.27,2012
189,45-0000,284510,1.6,72.24,22350,0.6,17820,18920,23060,228.713,142.0,8.2,1341.27,2012
190,45-1000,10230,3.4,2.6,44080,1.3,29840,40830,54590,228.713,142.0,8.2,1341.27,2012
191,45-1010,10230,3.4,2.6,44080,1.3,29840,40830,54590,228.713,142.0,8.2,1341.27,2012
192,45-1011,10230,3.4,2.6,44080,1.3,29840,40830,54590,228.713,142.0,8.2,1341.27,2012
193,45-2000,247550,1.8,62.86,20010,0.5,17680,18660,20200,228.713,142.0,8.2,1341.27,2012
194,45-2010,530,12.7,0.13,34920,4.3,22470,29950,44260,228.713,142.0,8.2,1341.27,2012
195,45-2011,530,12.7,0.13,34920,4.3,22470,29950,44260,228.713,142.0,8.2,1341.27,2012
196,45-2020,1280,11.9,0.32,37320,3.9,24900,34810,49430,228.713,142.0,8.2,1341.27,2012
197,45-2021,1280,11.9,0.32,37320,3.9,24900,34810,49430,228.713,142.0,8.2,1341.27,2012
198,45-2040,16300,5.8,4.14,19830,1.3,17810,18900,20320,228.713,142.0,8.2,1341.27,2012
199,45-2041,16300,5.8,4.14,19830,1.3,17810,18900,20320,228.713,142.0,8.2,1341.27,2012
200,45-2090,229440,2.0,58.26,19890,0.5,17670,18630,20050,228.713,142.0,8.2,1341.27,2012
201,45-2091,12840,7.5,3.26,25420,2.0,19040,23250,29680,228.713,142.0,8.2,1341.27,2012
202,45-2092,202650,2.3,51.45,19230,0.5,17620,18510,19410,228.713,142.0,8.2,1341.27,2012
203,45-2093,12500,3.0,3.17,24180,1.1,18850,22640,28470,228.713,142.0,8.2,1341.27,2012
204,45-2099,1450,17.6,0.37,26310,5.8,18150,22320,33700,228.713,142.0,8.2,1341.27,2012
205,45-4000,26730,2.5,6.79,35710,1.3,27470,34180,42010,228.713,142.0,8.2,1341.27,2012
206,45-4010,590,34.0,0.15,32570,3.8,26020,30650,36590,228.713,142.0,8.2,1341.27,2012
207,45-4011,590,34.0,0.15,32570,3.8,26020,30650,36590,228.713,142.0,8.2,1341.27,2012
208,45-4020,26140,2.5,6.64,35790,1.3,27520,34270,42120,228.713,142.0,8.2,1341.27,2012
209,45-4021,4270,9.5,1.09,40660,4.6,26980,35100,48320,228.713,142.0,8.2,1341.27,2012
210,45-4022,19210,3.3,4.88,34810,1.1,27470,34140,41440,228.713,142.0,8.2,1341.27,2012
211,45-4023,200,25.8,0.05,34770,4.7,27040,34030,38160,228.713,142.0,8.2,1341.27,2012
212,45-4029,2450,9.2,0.62,35000,2.6,29940,34450,38920,228.713,142.0,8.2,1341.27,2012
213,47-0000,820,22.6,0.21,39100,4.3,29390,37170,46650,228.713,142.0,8.2,1341.27,2012
214,47-1000,60,33.7,0.02,50480,5.8,41210,53550,65930,228.713,142.0,8.2,1341.27,2012
215,47-1010,60,33.7,0.02,50480,5.8,41210,53550,65930,228.713,142.0,8.2,1341.27,2012
216,47-1011,60,33.7,0.02,50480,5.8,41210,53550,65930,228.713,142.0,8.2,1341.27,2012
217,47-2000,760,23.6,0.19,38140,4.6,29170,36490,45300,228.713,142.0,8.2,1341.27,2012
218,47-2030,40,12.1,0.01,34500,8.3,26030,29770,44060,228.713,142.0,8.2,1341.27,2012
219,47-2031,40,12.1,0.01,34500,8.3,26030,29770,44060,228.713,142.0,8.2,1341.27,2012
222,47-2070,630,27.3,0.16,39420,4.6,31510,36990,46090,228.713,142.0,8.2,1341.27,2012
223,47-2073,620,27.8,0.16,39500,4.7,31640,37080,46080,228.713,142.0,8.2,1341.27,2012
224,49-0000,7950,5.1,2.02,36600,1.9,24800,33940,44970,228.713,142.0,8.2,1341.27,2012
225,49-1000,620,15.3,0.16,57790,3.2,43440,56650,72260,228.713,142.0,8.2,1341.27,2012
226,49-1010,620,15.3,0.16,57790,3.2,43440,56650,72260,228.713,142.0,8.2,1341.27,2012
227,49-1011,620,15.3,0.16,57790,3.2,43440,56650,72260,228.713,142.0,8.2,1341.27,2012
228,49-3000,3300,6.4,0.84,36330,2.1,26170,34820,44410,228.713,142.0,8.2,1341.27,2012
229,49-3010,110,36.5,0.03,44610,8.7,35100,39120,54240,228.713,142.0,8.2,1341.27,2012
230,49-3011,110,36.5,0.03,44610,8.7,35100,39120,54240,228.713,142.0,8.2,1341.27,2012
231,49-3030,520,10.6,0.13,37370,2.3,30660,36400,43770,228.713,142.0,8.2,1341.27,2012
232,49-3031,520,10.6,0.13,37370,2.3,30660,36400,43770,228.713,142.0,8.2,1341.27,2012
233,49-3040,2660,7.5,0.67,35850,2.6,25110,34090,44340,228.713,142.0,8.2,1341.27,2012
234,49-3041,1730,10.4,0.44,34340,3.7,23710,32350,42500,228.713,142.0,8.2,1341.27,2012
235,49-3042,920,9.4,0.23,38660,2.7,29050,36670,47180,228.713,142.0,8.2,1341.27,2012
236,49-9000,4030,6.4,1.02,33540,2.6,22900,31070,40280,228.713,142.0,8.2,1341.27,2012
237,49-9040,870,10.2,0.22,35670,3.1,24350,32680,42910,228.713,142.0,8.2,1341.27,2012
238,49-9041,110,18.4,0.03,48530,3.3,37200,45290,57370,228.713,142.0,8.2,1341.27,2012
239,49-9043,750,11.5,0.19,33700,3.6,23230,30950,38920,228.713,142.0,8.2,1341.27,2012
240,49-9070,2630,7.1,0.67,32240,3.5,21930,29020,39550,228.713,142.0,8.2,1341.27,2012
241,49-9071,2630,7.1,0.67,32240,3.5,21930,29020,39550,228.713,142.0,8.2,1341.27,2012
242,49-9090,530,24.0,0.13,36470,4.5,30230,35090,39340,228.713,142.0,8.2,1341.27,2012
243,49-9096,410,30.8,0.1,38820,6.0,33060,36370,40520,228.713,142.0,8.2,1341.27,2012
244,49-9098,70,19.5,0.02,22110,4.2,17880,20750,26410,228.713,142.0,8.2,1341.27,2012
245,49-9099,50,13.5,0.01,37760,23.7,19760,28790,53080,228.713,142.0,8.2,1341.27,2012
246,51-0000,13130,5.9,3.33,25020,2.3,18290,20560,28550,228.713,142.0,8.2,1341.27,2012
247,51-1000,980,8.9,0.25,45890,2.5,33130,43410,55590,228.713,142.0,8.2,1341.27,2012
248,51-1010,980,8.9,0.25,45890,2.5,33130,43410,55590,228.713,142.0,8.2,1341.27,2012
249,51-1011,980,8.9,0.25,45890,2.5,33130,43410,55590,228.713,142.0,8.2,1341.27,2012
250,51-2000,30,40.4,0.01,20050,6.0,17830,18670,19460,228.713,142.0,8.2,1341.27,2012
251,51-3000,490,12.1,0.12,21290,3.7,17360,19490,24510,228.713,142.0,8.2,1341.27,2012
252,51-3090,490,12.1,0.12,21290,3.7,17360,19490,24510,228.713,142.0,8.2,1341.27,2012
253,51-3091,470,12.6,0.12,21270,3.9,17330,19420,24570,228.713,142.0,8.2,1341.27,2012
254,51-7000,730,16.4,0.18,28220,3.2,22430,27440,33430,228.713,142.0,8.2,1341.27,2012
255,51-7040,730,16.4,0.18,28220,3.2,22430,27440,33430,228.713,142.0,8.2,1341.27,2012
256,51-7041,720,16.6,0.18,28250,3.3,22510,27490,33470,228.713,142.0,8.2,1341.27,2012
257,51-9000,10890,6.5,2.76,23080,2.5,18120,19640,24890,228.713,142.0,8.2,1341.27,2012
258,51-9010,840,21.6,0.21,27260,5.1,20010,23620,30720,228.713,142.0,8.2,1341.27,2012
259,51-9012,840,21.6,0.21,27260,5.1,20010,23620,30720,228.713,142.0,8.2,1341.27,2012
260,51-9020,490,28.9,0.12,32660,5.8,25990,31600,40370,228.713,142.0,8.2,1341.27,2012
261,51-9021,110,36.7,0.03,27980,12.6,18880,27860,33960,228.713,142.0,8.2,1341.27,2012
262,51-9023,380,36.0,0.1,34070,4.0,27010,33450,41740,228.713,142.0,8.2,1341.27,2012
263,51-9030,210,5.8,0.05,25420,16.3,16960,18810,39880,228.713,142.0,8.2,1341.27,2012
264,51-9032,200,2.7,0.05,25080,15.2,16840,18590,40420,228.713,142.0,8.2,1341.27,2012
265,51-9060,1070,12.1,0.27,24120,5.4,18210,19660,25960,228.713,142.0,8.2,1341.27,2012
266,51-9061,1070,12.1,0.27,24120,5.4,18210,19660,25960,228.713,142.0,8.2,1341.27,2012
267,51-9110,3840,7.1,0.98,21870,3.9,18000,19260,22820,228.713,142.0,8.2,1341.27,2012
268,51-9111,3840,7.1,0.98,21870,3.9,18000,19260,22820,228.713,142.0,8.2,1341.27,2012
269,51-9190,4320,13.2,1.1,21970,3.0,18010,19490,23940,228.713,142.0,8.2,1341.27,2012
270,51-9192,450,11.8,0.11,24090,9.4,18120,20900,31290,228.713,142.0,8.2,1341.27,2012
271,51-9198,3400,16.1,0.86,21050,3.5,17840,19270,23130,228.713,142.0,8.2,1341.27,2012
272,51-9199,450,26.7,0.11,26550,8.7,19270,22400,30010,228.713,142.0,8.2,1341.27,2012
273,53-0000,42180,3.1,10.71,27890,1.4,18930,23410,32770,228.713,142.0,8.2,1341.27,2012
274,53-1000,1500,7.6,0.38,45810,2.2,32010,42560,55680,228.713,142.0,8.2,1341.27,2012
275,53-1020,1030,9.8,0.26,41900,2.8,30530,40090,49120,228.713,142.0,8.2,1341.27,2012
