,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
40,13-2000,660,10.0,0.16,62920,2.3,49050,60630,75670,231.893,139.4,7.5,1639.84,2013
41,13-2010,650,10.1,0.16,62850,2.4,48910,60550,75770,231.893,139.4,7.5,1639.84,2013
42,13-2011,650,10.1,0.16,62850,2.4,48910,60550,75770,231.893,139.4,7.5,1639.84,2013
43,15-0000,250,16.7,0.06,64110,2.5,44020,58030,83450,231.893,139.4,7.5,1639.84,2013
44,15-1100,250,16.8,0.06,64210,2.5,43930,58260,83650,231.893,139.4,7.5,1639.84,2013
45,15-1140,150,12.1,0.04,69350,3.4,48600,65430,87570,231.893,139.4,7.5,1639.84,2013
46,15-1141,120,10.5,0.03,71830,3.6,50470,69690,90430,231.893,139.4,7.5,1639.84,2013
49,17-0000,30,38.7,0.01,63530,3,53480,60100,72450,231.893,139.4,7.5,1639.84,2013
50,19-0000,1900,7.6,0.47,48440,3.5,28140,40310,60530,231.893,139.4,7.5,1639.84,2013
51,19-1000,810,10.1,0.2,67550,3.8,46470,61630,80570,231.893,139.4,7.5,1639.84,2013
52,19-1010,450,11.0,0.11,74350,5.4,48600,65250,88240,231.893,139.4,7.5,1639.84,2013
53,19-1011,140,13.1,0.03,105460,6.8,58700,88770,123020,231.893,139.4,7.5,1639.84,2013
54,19-1012,70,27.1,0.02,62360,4.6,49850,57920,76660,231.893,139.4,7.5,1639.84,2013
55,19-1013,240,17.7,0.06,59520,6.9,39630,62520,75050,231.893,139.4,7.5,1639.84,2013
56,19-1020,40,28.5,0.01,45280,14.1,23270,47620,63720,231.893,139.4,7.5,1639.84,2013
57,19-1029,40,32.3,0.01,43040,16.7,22740,41680,61490,231.893,139.4,7.5,1639.84,2013
58,19-1030,310,20.3,0.08,60820,5.3,46960,58940,74880,231.893,139.4,7.5,1639.84,2013
59,19-1032,290,21.0,0.07,60370,5.2,47390,58850,74310,231.893,139.4,7.5,1639.84,2013
60,19-4000,1070,10.5,0.27,34010,2.4,24680,31230,41200,231.893,139.4,7.5,1639.84,2013
61,19-4010,900,11.2,0.22,32590,2.1,23710,29420,39330,231.893,139.4,7.5,1639.84,2013
62,19-4011,900,11.2,0.22,32590,2.1,23710,29420,39330,231.893,139.4,7.5,1639.84,2013
65,19-4090,120,35.0,0.03,39660,6.9,33470,37650,44530,231.893,139.4,7.5,1639.84,2013
66,19-4099,70,32.0,0.02,41600,5.3,33280,39870,48060,231.893,139.4,7.5,1639.84,2013
67,25-0000,460,16.7,0.12,39950,9.4,23700,36030,52480,231.893,139.4,7.5,1639.84,2013
68,25-3000,360,15.2,0.09,33320,4.6,21830,29050,42580,231.893,139.4,7.5,1639.84,2013
69,25-3020,360,15.2,0.09,33320,4.6,21830,29050,42580,231.893,139.4,7.5,1639.84,2013
70,25-3021,360,15.2,0.09,33320,4.6,21830,29050,42580,231.893,139.4,7.5,1639.84,2013
74,27-0000,70,18.1,0.02,41190,6.4,28350,40010,49700,231.893,139.4,7.5,1639.84,2013
75,27-3000,40,23.4,0.01,48120,5,40210,45040,52640,231.893,139.4,7.5,1639.84,2013
76,29-0000,210,18.4,0.05,57620,5.6,34730,52720,74640,231.893,139.4,7.5,1639.84,2013
77,29-1000,40,22.1,0.01,94010,4.4,66780,85460,104750,231.893,139.4,7.5,1639.84,2013
78,29-1130,40,22.1,0.01,94010,4.4,66780,85460,104750,231.893,139.4,7.5,1639.84,2013
79,29-1131,40,22.1,0.01,94010,4.4,66780,85460,104750,231.893,139.4,7.5,1639.84,2013
80,29-2000,60,29.8,0.02,34550,3.6,28640,32870,37450,231.893,139.4,7.5,1639.84,2013
81,29-9000,110,28.1,0.03,57880,6.8,41830,57730,74320,231.893,139.4,7.5,1639.84,2013
82,29-9010,110,28.1,0.03,57880,6.8,41830,57730,74320,231.893,139.4,7.5,1639.84,2013
83,29-9011,70,42.7,0.02,63860,5.8,51410,68400,81520,231.893,139.4,7.5,1639.84,2013
84,29-9012,40,20.7,0.01,47450,4.3,39360,46050,55550,231.893,139.4,7.5,1639.84,2013
85,33-0000,510,8.1,0.13,23090,2.8,18740,19630,26070,231.893,139.4,7.5,1639.84,2013
86,33-9000,500,8.2,0.12,23030,2.9,18730,19600,25860,231.893,139.4,7.5,1639.84,2013
87,33-9030,480,9.6,0.12,23210,3,18720,19810,26430,231.893,139.4,7.5,1639.84,2013
88,33-9032,480,9.6,0.12,23210,3,18720,19810,26430,231.893,139.4,7.5,1639.84,2013
89,35-0000,60,40.8,0.01,24480,4.3,20330,22710,27210,231.893,139.4,7.5,1639.84,2013
92,37-0000,4310,11.3,1.07,28080,2.4,20430,25370,33360,231.893,139.4,7.5,1639.84,2013
93,37-1000,80,24.3,0.02,50010,7.4,36380,46290,63580,231.893,139.4,7.5,1639.84,2013
94,37-1010,80,24.3,0.02,50010,7.4,36380,46290,63580,231.893,139.4,7.5,1639.84,2013
95,37-1012,80,25.9,0.02,50510,7.7,36720,46500,63960,231.893,139.4,7.5,1639.84,2013
96,37-2000,1380,6.5,0.34,23910,3.1,18400,21040,27240,231.893,139.4,7.5,1639.84,2013
97,37-2010,1360,6.5,0.34,23800,3.1,18370,20880,26910,231.893,139.4,7.5,1639.84,2013
98,37-2011,1260,6.5,0.31,23320,3.3,18340,20590,26020,231.893,139.4,7.5,1639.84,2013
99,37-2012,90,34.3,0.02,30350,8.6,19100,28260,41190,231.893,139.4,7.5,1639.84,2013
100,37-3000,2850,16.5,0.7,29460,3.5,22170,27280,34990,231.893,139.4,7.5,1639.84,2013
101,37-3010,2850,16.5,0.7,29460,3.5,22170,27280,34990,231.893,139.4,7.5,1639.84,2013
102,37-3011,870,19.3,0.22,25660,3.6,19770,23640,30050,231.893,139.4,7.5,1639.84,2013
103,37-3012,1810,24.1,0.45,30810,5.4,23280,28330,36000,231.893,139.4,7.5,1639.84,2013
104,37-3013,120,38.2,0.03,37980,6,32550,38260,43700,231.893,139.4,7.5,1639.84,2013
105,37-3019,40,36.6,0.01,24810,4.7,21120,24180,27940,231.893,139.4,7.5,1639.84,2013
106,39-0000,4110,5.7,1.02,28470,2.5,18870,24550,32480,231.893,139.4,7.5,1639.84,2013
107,39-1000,130,22.1,0.03,41720,7.1,27210,36450,53480,231.893,139.4,7.5,1639.84,2013
108,39-1020,130,22.1,0.03,41720,7.1,27210,36450,53480,231.893,139.4,7.5,1639.84,2013
109,39-1021,130,22.1,0.03,41720,7.1,27210,36450,53480,231.893,139.4,7.5,1639.84,2013
110,39-2000,3970,5.8,0.98,28060,2.6,18790,24260,31790,231.893,139.4,7.5,1639.84,2013
111,39-2010,1440,8.8,0.36,34050,3.3,22140,29820,40310,231.893,139.4,7.5,1639.84,2013
112,39-2011,1440,8.8,0.36,34050,3.3,22140,29820,40310,231.893,139.4,7.5,1639.84,2013
113,39-2020,2530,7.6,0.63,24630,3.7,18180,21790,28050,231.893,139.4,7.5,1639.84,2013
114,39-2021,2530,7.6,0.63,24630,3.7,18180,21790,28050,231.893,139.4,7.5,1639.84,2013
115,41-0000,2020,7.3,0.5,56020,2.5,35980,50370,70770,231.893,139.4,7.5,1639.84,2013
116,41-1000,70,22.7,0.02,73050,9.6,38870,78760,92180,231.893,139.4,7.5,1639.84,2013
117,41-1010,70,22.7,0.02,73050,9.6,38870,78760,92180,231.893,139.4,7.5,1639.84,2013
118,41-1012,70,23.9,0.02,73600,10.1,38320,80120,92870,231.893,139.4,7.5,1639.84,2013
119,41-2000,110,26.1,0.03,21050,3.9,18580,20770,23190,231.893,139.4,7.5,1639.84,2013
120,41-2010,50,41.3,0.01,21050,3.2,18810,20740,22860,231.893,139.4,7.5,1639.84,2013
124,41-3000,560,15.4,0.14,59230,4.4,41470,56190,70640,231.893,139.4,7.5,1639.84,2013
125,41-3090,560,15.4,0.14,59230,4.4,41470,56190,70640,231.893,139.4,7.5,1639.84,2013
126,41-3099,560,15.4,0.14,59230,4.4,41470,56190,70640,231.893,139.4,7.5,1639.84,2013
127,41-4000,1210,9.3,0.3,56940,3.1,39280,49920,71460,231.893,139.4,7.5,1639.84,2013
128,41-4010,1210,9.3,0.3,56940,3.1,39280,49920,71460,231.893,139.4,7.5,1639.84,2013
129,41-4011,170,45.1,0.04,58160,10.8,42590,47070,63150,231.893,139.4,7.5,1639.84,2013
130,41-4012,1040,7.9,0.26,56740,3.2,37310,51100,72510,231.893,139.4,7.5,1639.84,2013
131,41-9000,70,24.7,0.02,53890,15,30000,44890,78870,231.893,139.4,7.5,1639.84,2013
132,41-9090,40,30.5,0.01,53980,11.1,35890,51000,71000,231.893,139.4,7.5,1639.84,2013
133,41-9099,40,30.5,0.01,53980,11.1,35890,51000,71000,231.893,139.4,7.5,1639.84,2013
134,43-0000,20170,2.8,4.99,31160,1,20960,28130,37710,231.893,139.4,7.5,1639.84,2013
135,43-1000,1180,9.1,0.29,52080,2.7,39710,49020,61680,231.893,139.4,7.5,1639.84,2013
136,43-1010,1180,9.1,0.29,52080,2.7,39710,49020,61680,231.893,139.4,7.5,1639.84,2013
137,43-1011,1180,9.1,0.29,52080,2.7,39710,49020,61680,231.893,139.4,7.5,1639.84,2013
138,43-3000,4560,3.9,1.13,34860,1.3,25190,33040,42670,231.893,139.4,7.5,1639.84,2013
139,43-3020,50,29.8,0.01,31090,5.1,25310,30430,36320,231.893,139.4,7.5,1639.84,2013
140,43-3021,50,29.8,0.01,31090,5.1,25310,30430,36320,231.893,139.4,7.5,1639.84,2013
141,43-3030,3610,4.7,0.89,35440,1.6,25690,33560,43510,231.893,139.4,7.5,1639.84,2013
142,43-3031,3610,4.7,0.89,35440,1.6,25690,33560,43510,231.893,139.4,7.5,1639.84,2013
143,43-3050,870,5.8,0.22,32650,1.7,23530,31190,38770,231.893,139.4,7.5,1639.84,2013
144,43-3051,870,5.8,0.22,32650,1.7,23530,31190,38770,231.893,139.4,7.5,1639.84,2013
145,43-4000,1400,6.4,0.35,30310,1.5,22750,28480,36140,231.893,139.4,7.5,1639.84,2013
146,43-4050,540,12.2,0.13,33580,3.1,24730,32550,40110,231.893,139.4,7.5,1639.84,2013
147,43-4051,540,12.2,0.13,33580,3.1,24730,32550,40110,231.893,139.4,7.5,1639.84,2013
148,43-4070,250,10.9,0.06,25590,2.5,20350,24580,29340,231.893,139.4,7.5,1639.84,2013
149,43-4071,250,10.9,0.06,25590,2.5,20350,24580,29340,231.893,139.4,7.5,1639.84,2013
150,43-4150,200,25.0,0.05,31090,3.8,24280,29910,36690,231.893,139.4,7.5,1639.84,2013
151,43-4151,200,25.0,0.05,31090,3.8,24280,29910,36690,231.893,139.4,7.5,1639.84,2013
152,43-4160,50,12.4,0.01,34700,3.1,26920,32710,41250,231.893,139.4,7.5,1639.84,2013
153,43-4161,50,12.4,0.01,34700,3.1,26920,32710,41250,231.893,139.4,7.5,1639.84,2013
154,43-4170,330,8.4,0.08,26790,1.7,21850,26000,30540,231.893,139.4,7.5,1639.84,2013
155,43-4171,330,8.4,0.08,26790,1.7,21850,26000,30540,231.893,139.4,7.5,1639.84,2013
156,43-5000,3480,8.2,0.86,26620,2.7,18740,23540,32570,231.893,139.4,7.5,1639.84,2013
159,43-5060,100,23.1,0.03,40300,4.9,32140,40740,46220,231.893,139.4,7.5,1639.84,2013
160,43-5061,100,23.1,0.03,40300,4.9,32140,40740,46220,231.893,139.4,7.5,1639.84,2013
161,43-5070,1770,8.7,0.44,28420,2.7,20060,26600,34860,231.893,139.4,7.5,1639.84,2013
162,43-5071,1770,8.7,0.44,28420,2.7,20060,26600,34860,231.893,139.4,7.5,1639.84,2013
163,43-5080,140,23.0,0.04,24890,6.9,18420,21670,31130,231.893,139.4,7.5,1639.84,2013
164,43-5081,140,23.0,0.04,24890,6.9,18420,21670,31130,231.893,139.4,7.5,1639.84,2013
165,43-5110,1370,16.5,0.34,22940,4,17790,19420,25260,231.893,139.4,7.5,1639.84,2013
166,43-5111,1370,16.5,0.34,22940,4,17790,19420,25260,231.893,139.4,7.5,1639.84,2013
170,43-6014,3170,6.2,0.78,29030,1.9,21200,27270,34830,231.893,139.4,7.5,1639.84,2013
171,43-9000,6000,5.8,1.49,26990,1.4,19460,24240,31960,231.893,139.4,7.5,1639.84,2013
172,43-9010,60,19.5,0.02,35420,5.6,23490,32720,45890,231.893,139.4,7.5,1639.84,2013
173,43-9011,60,19.5,0.02,35420,5.6,23490,32720,45890,231.893,139.4,7.5,1639.84,2013
174,43-9020,170,11.4,0.04,28910,3.2,21290,27860,36030,231.893,139.4,7.5,1639.84,2013
175,43-9021,160,11.5,0.04,28840,3.3,21230,27730,35950,231.893,139.4,7.5,1639.84,2013
176,43-9060,5730,6.0,1.42,26760,1.5,19370,24050,31420,231.893,139.4,7.5,1639.84,2013
177,43-9061,5730,6.0,1.42,26760,1.5,19370,24050,31420,231.893,139.4,7.5,1639.84,2013
178,43-9190,40,5.9,0.01,39150,2.7,34540,38580,44550,231.893,139.4,7.5,1639.84,2013
179,43-9199,40,5.9,0.01,39150,2.7,34540,38580,44550,231.893,139.4,7.5,1639.84,2013
180,45-0000,295170,1.2,73.06,22500,0.7,17830,18940,23160,231.893,139.4,7.5,1639.84,2013
181,45-1000,10310,3.7,2.55,44450,1.4,30030,41130,55180,231.893,139.4,7.5,1639.84,2013
182,45-1010,10310,3.7,2.55,44450,1.4,30030,41130,55180,231.893,139.4,7.5,1639.84,2013
183,45-1011,10310,3.7,2.55,44450,1.4,30030,41130,55180,231.893,139.4,7.5,1639.84,2013
184,45-2000,255960,1.4,63.35,20060,0.5,17700,18680,20170,231.893,139.4,7.5,1639.84,2013
185,45-2010,610,17.7,0.15,38370,3.6,24290,37840,47280,231.893,139.4,7.5,1639.84,2013
186,45-2011,610,17.7,0.15,38370,3.6,24290,37840,47280,231.893,139.4,7.5,1639.84,2013
187,45-2020,1080,13.1,0.27,40320,3.8,26120,38740,53830,231.893,139.4,7.5,1639.84,2013
188,45-2021,1080,13.1,0.27,40320,3.8,26120,38740,53830,231.893,139.4,7.5,1639.84,2013
189,45-2040,15970,5.2,3.95,19280,1.2,17670,18680,19480,231.893,139.4,7.5,1639.84,2013
190,45-2041,15970,5.2,3.95,19280,1.2,17670,18680,19480,231.893,139.4,7.5,1639.84,2013
191,45-2090,238310,1.5,58.98,19970,0.5,17690,18670,20150,231.893,139.4,7.5,1639.84,2013
192,45-2091,13040,7.3,3.23,25330,1.9,18880,23030,29870,231.893,139.4,7.5,1639.84,2013
193,45-2092,210980,1.7,52.22,19290,0.5,17640,18540,19410,231.893,139.4,7.5,1639.84,2013
194,45-2093,13090,3.3,3.24,25050,1.2,19160,23330,29460,231.893,139.4,7.5,1639.84,2013
195,45-2099,1200,18.2,0.3,26260,6.2,18160,21900,33280,231.893,139.4,7.5,1639.84,2013
196,45-4000,28910,2.5,7.15,36290,1.4,27890,34660,42660,231.893,139.4,7.5,1639.84,2013
197,45-4010,660,31.4,0.16,31050,3.9,25340,30420,36440,231.893,139.4,7.5,1639.84,2013
198,45-4011,660,31.4,0.16,31050,3.9,25340,30420,36440,231.893,139.4,7.5,1639.84,2013
199,45-4020,28250,2.4,6.99,36410,1.5,27990,34760,42800,231.893,139.4,7.5,1639.84,2013
200,45-4021,5030,8.9,1.24,41220,4.7,26700,34750,54140,231.893,139.4,7.5,1639.84,2013
201,45-4022,20600,3.4,5.1,35380,1.2,28080,34810,42170,231.893,139.4,7.5,1639.84,2013
202,45-4023,190,37.5,0.05,38550,6,27530,38250,45630,231.893,139.4,7.5,1639.84,2013
203,45-4029,2440,11.0,0.6,35080,2.6,30940,34450,37940,231.893,139.4,7.5,1639.84,2013
204,47-0000,730,23.4,0.18,39480,4.9,28620,37260,48440,231.893,139.4,7.5,1639.84,2013
205,47-2000,700,24.2,0.17,38450,5,28200,36550,46880,231.893,139.4,7.5,1639.84,2013
208,47-2060,80,48.8,0.02,28030,8.2,24000,27460,31870,231.893,139.4,7.5,1639.84,2013
209,47-2061,80,48.8,0.02,28030,8.2,24000,27460,31870,231.893,139.4,7.5,1639.84,2013
210,47-2070,500,29.2,0.12,41990,4.3,33120,40030,49320,231.893,139.4,7.5,1639.84,2013
211,47-2073,480,30.0,0.12,42140,4.4,33350,40210,49260,231.893,139.4,7.5,1639.84,2013
212,49-0000,8070,5.1,2.0,37470,2.8,25170,33970,45110,231.893,139.4,7.5,1639.84,2013
213,49-1000,590,14.9,0.15,56820,2.7,43370,56070,70250,231.893,139.4,7.5,1639.84,2013
214,49-1010,590,14.9,0.15,56820,2.7,43370,56070,70250,231.893,139.4,7.5,1639.84,2013
215,49-1011,590,14.9,0.15,56820,2.7,43370,56070,70250,231.893,139.4,7.5,1639.84,2013
216,49-3000,3480,7.7,0.86,38870,5.5,27030,35200,45320,231.893,139.4,7.5,1639.84,2013
217,49-3010,320,45.5,0.08,65790,17.8,35240,44300,58700,231.893,139.4,7.5,1639.84,2013
218,49-3011,320,45.5,0.08,65790,17.8,35240,44300,58700,231.893,139.4,7.5,1639.84,2013
219,49-3020,40,44.9,0.01,35800,4.3,27340,34040,43660,231.893,139.4,7.5,1639.84,2013
220,49-3023,40,44.9,0.01,35800,4.3,27340,34040,43660,231.893,139.4,7.5,1639.84,2013
221,49-3030,600,10.7,0.15,37440,2,29950,36770,44670,231.893,139.4,7.5,1639.84,2013
222,49-3031,600,10.7,0.15,37440,2,29950,36770,44670,231.893,139.4,7.5,1639.84,2013
223,49-3040,2510,8.5,0.62,35890,2.3,25910,33610,44130,231.893,139.4,7.5,1639.84,2013
224,49-3041,1640,11.8,0.41,33710,3.2,24370,31280,41030,231.893,139.4,7.5,1639.84,2013
225,49-3042,870,10.6,0.22,40000,2.7,29320,37850,49950,231.893,139.4,7.5,1639.84,2013
226,49-9000,3990,6.3,0.99,33350,2,22770,30420,40910,231.893,139.4,7.5,1639.84,2013
227,49-9040,960,10.5,0.24,34790,3.2,24630,31550,41940,231.893,139.4,7.5,1639.84,2013
228,49-9041,170,19.3,0.04,45200,3.5,33370,43480,53900,231.893,139.4,7.5,1639.84,2013
229,49-9043,780,13.2,0.19,32460,3.9,23230,29650,37860,231.893,139.4,7.5,1639.84,2013
230,49-9070,2730,7.5,0.67,32480,2.6,22170,29710,39940,231.893,139.4,7.5,1639.84,2013
231,49-9071,2730,7.5,0.67,32480,2.6,22170,29710,39940,231.893,139.4,7.5,1639.84,2013
232,49-9090,300,26.8,0.07,36720,5.7,24550,34620,44220,231.893,139.4,7.5,1639.84,2013
233,49-9096,170,41.9,0.04,43050,4,34750,41120,46280,231.893,139.4,7.5,1639.84,2013
234,49-9098,100,31.7,0.02,22850,3.5,19080,22310,26350,231.893,139.4,7.5,1639.84,2013
235,49-9099,30,36.5,0.01,43830,19.6,19360,36440,60330,231.893,139.4,7.5,1639.84,2013
236,51-0000,12960,4.8,3.21,26680,2.9,18820,22330,30580,231.893,139.4,7.5,1639.84,2013
237,51-1000,950,6.7,0.23,46920,2.3,33490,44650,57480,231.893,139.4,7.5,1639.84,2013
238,51-1010,950,6.7,0.23,46920,2.3,33490,44650,57480,231.893,139.4,7.5,1639.84,2013
239,51-1011,950,6.7,0.23,46920,2.3,33490,44650,57480,231.893,139.4,7.5,1639.84,2013
240,51-3000,590,15.7,0.14,22790,3.2,18000,21190,26480,231.893,139.4,7.5,1639.84,2013
241,51-3090,590,15.7,0.14,22790,3.2,18000,21190,26480,231.893,139.4,7.5,1639.84,2013
242,51-3091,570,16.2,0.14,22780,3.4,17990,21180,26500,231.893,139.4,7.5,1639.84,2013
243,51-4000,50,28.0,0.01,35850,3.6,30580,34870,40840,231.893,139.4,7.5,1639.84,2013
244,51-4120,40,32.0,0.01,34750,4.7,29710,33640,37500,231.893,139.4,7.5,1639.84,2013
245,51-4121,40,32.0,0.01,34750,4.7,29710,33640,37500,231.893,139.4,7.5,1639.84,2013
246,51-7000,640,16.4,0.16,28490,3.6,22600,27470,33050,231.893,139.4,7.5,1639.84,2013
247,51-7040,630,16.4,0.16,28440,3.6,22590,27460,32960,231.893,139.4,7.5,1639.84,2013
248,51-7041,610,16.0,0.15,28500,3.7,22730,27510,33020,231.893,139.4,7.5,1639.84,2013
249,51-9000,10730,5.3,2.66,24960,4.1,18590,21370,28120,231.893,139.4,7.5,1639.84,2013
250,51-9010,740,18.4,0.18,28560,4.2,21250,25130,30810,231.893,139.4,7.5,1639.84,2013
251,51-9012,740,18.4,0.18,28560,4.2,21250,25130,30810,231.893,139.4,7.5,1639.84,2013
252,51-9020,440,23.2,0.11,30070,6.5,21530,28580,37580,231.893,139.4,7.5,1639.84,2013
254,51-9023,310,25.2,0.08,32590,6,24430,30620,40790,231.893,139.4,7.5,1639.84,2013
255,51-9030,230,6.3,0.06,24730,12,17810,22600,31230,231.893,139.4,7.5,1639.84,2013
256,51-9032,220,3.5,0.05,24280,11.6,17650,21030,30560,231.893,139.4,7.5,1639.84,2013
257,51-9060,1160,9.6,0.29,25130,4.4,18590,20900,28150,231.893,139.4,7.5,1639.84,2013
258,51-9061,1160,9.6,0.29,25130,4.4,18590,20900,28150,231.893,139.4,7.5,1639.84,2013
259,51-9110,4490,7.1,1.11,26470,7.2,18860,21990,30640,231.893,139.4,7.5,1639.84,2013
260,51-9111,4490,7.1,1.11,26470,7.2,18860,21990,30640,231.893,139.4,7.5,1639.84,2013
261,51-9190,3560,9.7,0.88,21770,3,18020,19760,23530,231.893,139.4,7.5,1639.84,2013
262,51-9192,410,15.5,0.1,22560,7.4,18200,20880,23750,231.893,139.4,7.5,1639.84,2013
263,51-9193,40,25.7,0.01,30090,5.3,22510,27390,38980,231.893,139.4,7.5,1639.84,2013
264,51-9196,40,33.8,0.01,20680,9.6,17270,18600,24880,231.893,139.4,7.5,1639.84,2013
265,51-9198,2760,11.6,0.68,21290,3.5,17830,19440,23340,231.893,139.4,7.5,1639.84,2013
266,51-9199,320,30.9,0.08,24060,6,19700,21560,23640,231.893,139.4,7.5,1639.84,2013
267,53-0000,42680,3.3,10.56,28670,1.5,19130,23920,33550,231.893,139.4,7.5,1639.84,2013
268,53-1000,1530,7.9,0.38,45320,2.1,32390,42500,54610,231.893,139.4,7.5,1639.84,2013
269,53-1020,1040,9.8,0.26,41440,2.3,31160,39600,48570,231.893,139.4,7.5,1639.84,2013
270,53-1021,1040,9.8,0.26,41440,2.3,31160,39600,48570,231.893,139.4,7.5,1639.84,2013
271,53-1030,470,11.4,0.12,53460,3.7,39370,49040,65950,231.893,139.4,7.5,1639.84,2013
272,53-1031,470,11.4,0.12,53460,3.7,39370,49040,65950,231.893,139.4,7.5,1639.84,2013
273,53-2000,1250,20.4,0.31,78290,5.3,47650,78680,97880,231.893,139.4,7.5,1639.84,2013
274,53-2010,1250,20.4,0.31,78290,5.3,47650,78680,97880,231.893,139.4,7.5,1639.84,2013
275,53-2012,1240,20.4,0.31,78350,5.4,47520,78870,98050,231.893,139.4,7.5,1639.84,2013
276,53-3000,13190,4.3,3.26,33960,1.4,25620,32190,39700,231.893,139.4,7.5,1639.84,2013
277,53-3030,13170,4.3,3.26,33970,1.4,25620,32200,39710,231.893,139.4,7.5,1639.84,2013
278,53-3032,12460,4.4,3.08,34310,1.5,25980,32550,40200,231.893,139.4,7.5,1639.84,2013
279,53-3033,710,11.3,0.18,27950,3.2,19540,25880,33350,231.893,139.4,7.5,1639.84,2013
280,53-6000,70,40.9,0.02,30130,10.1,21210,25670,34490,231.893,139.4,7.5,1639.84,2013
281,53-6090,70,40.9,0.02,30130,10.1,21210,25670,34490,231.893,139.4,7.5,1639.84,2013
