OCC_CODE,YEAR,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX
25,2021,31218400,0.9901204456755451,260.49,62151.86772864721,0.5544264974933422,41725.27243869,55918.13076262717,73563.78337454834,268.452,132.8,5.8,4167.85
25,2022,33960670,0.9012542180685389,273.31,63239.153812336444,0.6588328844984241,43120.918798127364,56320.30470835823,73888.78397569894,291.359,148.2,3.6,4040.36
25,2023,34883070,0.8399692750698872,272.69,66431.91489453193,0.6139028207557723,46100.95467514757,58967.30452050235,77559.30802822114,303.365,139.7,3.7,4146.17
27,2005,3163780,3.8013825284747376,71.78999999999999,44321.99511344025,1.8430990852886884,26840.441718450715,37767.061995461125,54161.27723798747,193.6,107.9,5.1,1178.28
27,2006,3267890,3.3501351006462823,73.35000000000001,46264.99514977555,1.7247398161240328,27894.48644232211,39409.20780687233,56625.31468317477,201.3,117.2,4.6,1290.01
27,2007,3377200,3.505833251805197,75.06,48492.50911998105,1.750827612840129,29163.216925263532,41271.507728295626,59436.564876228826,206.755,118.6,4.4,1511.14
27,2008,3448130,3.146781597786322,76.39,50674.1729575161,1.708186468620211,30235.375087366196,42872.55222395907,61927.10892570756,215.208,141.2,5.4,1403.22
27,2009,3356000,2.991918662910364,76.14,51606.71629916567,1.5610968351778847,30685.328516090583,43619.94687127533,63127.24374255066,213.022,116.8,9.4,902.41
27,2010,3265640,3.0146302196059103,76.67,52146.79036880979,1.5330921268664564,30795.209086120944,43994.661597726634,63876.122260873824,217.29,126.7,9.6,1125.06
27,2011,3306600,3.1791919121566385,77.95,53498.512399443534,1.658888885647785,31154.322325046876,44777.67407609025,65150.75176918889,224.806,143.1,9.0,1338.31
27,2012,6738630,3.4709794146575863,158.94,54235.20365415522,1.8206487117634806,31218.238232400356,45092.57538995315,66249.84645246883,228.713,142.0,8.2,1341.27
27,2013,6779760,3.150040406622758,158.38,55217.68307432711,1.7364184045423137,31680.383243654644,45869.47667764051,67669.85893305957,231.893,139.4,7.5,1639.84
27,2014,6944760,3.2567479576093517,155.26,55593.026353682486,1.6393318126193892,31998.49397243389,46329.4850505993,68065.15123632782,236.918,140.1,6.3,1889.77
27,2015,7155510,3.3029296339173233,157.3,56817.129051598,1.6299673876789265,32730.949589896456,47312.62977761194,69152.18414899847,237.001,126.5,5.6,2111.94
