,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
51,13-1141,40,31.4,0.01,70910,2.4,58890,63370,82960,303.365,139.7,3.7,4146.17,2023
54,13-1160,210,17.5,0.05,75060,3.5,52240,66670,97910,303.365,139.7,3.7,4146.17,2023
55,13-1161,210,17.5,0.05,75060,3.5,52240,66670,97910,303.365,139.7,3.7,4146.17,2023
56,13-1190,720,12.1,0.17,69380,3.9,52170,66440,82040,303.365,139.7,3.7,4146.17,2023
57,13-1199,720,12.1,0.17,69380,3.9,52170,66440,82040,303.365,139.7,3.7,4146.17,2023
58,13-2000,1220,7.0,0.29,86730,2.0,64860,79490,100240,303.365,139.7,3.7,4146.17,2023
59,13-2010,1140,7.4,0.27,86570,2.1,65330,79560,99880,303.365,139.7,3.7,4146.17,2023
60,13-2011,1140,7.4,0.27,86570,2.1,65330,79560,99880,303.365,139.7,3.7,4146.17,2023
61,13-2050,50,18.8,0.01,104310,16.1,57070,79300,140890,303.365,139.7,3.7,4146.17,2023
62,13-2051,40,24.8,0.01,82730,10.5,55410,73150,133840,303.365,139.7,3.7,4146.17,2023
63,15-0000,670,6.8,0.16,84420,2.5,57930,76990,106310,303.365,139.7,3.7,4146.17,2023
64,15-1200,640,6.8,0.16,84950,2.6,57660,77850,107120,303.365,139.7,3.7,4146.17,2023
65,15-1210,50,7.7,0.01,106390,2.0,72220,99690,130110,303.365,139.7,3.7,4146.17,2023
66,15-1211,50,8.2,0.01,104960,2.0,72210,94450,130110,303.365,139.7,3.7,4146.17,2023
67,15-1230,290,11.6,0.07,74030,4.6,51150,71150,84800,303.365,139.7,3.7,4146.17,2023
68,15-1232,260,13.2,0.06,71280,4.1,51110,70640,82120,303.365,139.7,3.7,4146.17,2023
69,15-1240,110,8.9,0.03,90460,2.4,67500,84180,104570,303.365,139.7,3.7,4146.17,2023
70,15-1244,80,9.0,0.02,93280,2.3,73790,88120,108320,303.365,139.7,3.7,4146.17,2023
71,15-1250,100,17.6,0.02,89890,9.7,48420,80480,130590,303.365,139.7,3.7,4146.17,2023
72,15-1252,50,13.8,0.01,118420,2.7,102340,126490,141280,303.365,139.7,3.7,4146.17,2023
73,15-1290,100,13.3,0.02,94210,5.3,58540,86470,126690,303.365,139.7,3.7,4146.17,2023
74,15-1299,100,13.3,0.02,94210,5.3,58540,86470,126690,303.365,139.7,3.7,4146.17,2023
75,17-0000,230,12.8,0.05,82320,5.2,54490,85640,98420,303.365,139.7,3.7,4146.17,2023
76,17-2000,200,15.0,0.05,84460,5.4,54780,87220,98420,303.365,139.7,3.7,4146.17,2023
77,17-2110,100,21.4,0.02,69960,5.0,45860,57060,90050,303.365,139.7,3.7,4146.17,2023
78,17-2112,90,22.4,0.02,71440,4.9,45860,60780,94090,303.365,139.7,3.7,4146.17,2023
79,19-0000,3550,5.3,0.86,60110,1.8,38860,52530,75810,303.365,139.7,3.7,4146.17,2023
80,19-1000,1690,6.0,0.41,73780,1.7,53060,70500,87360,303.365,139.7,3.7,4146.17,2023
81,19-1010,990,8.5,0.24,74700,2.0,57120,70180,90510,303.365,139.7,3.7,4146.17,2023
82,19-1011,210,20.2,0.05,72080,4.9,48520,69430,86180,303.365,139.7,3.7,4146.17,2023
83,19-1012,190,23.4,0.05,76140,7.6,63090,75180,90990,303.365,139.7,3.7,4146.17,2023
84,19-1013,600,10.2,0.14,75180,3.9,57680,66250,95350,303.365,139.7,3.7,4146.17,2023
85,19-1030,670,7.8,0.16,71190,3.8,52000,69870,83620,303.365,139.7,3.7,4146.17,2023
86,19-1032,660,7.8,0.16,71230,3.9,51750,70180,83620,303.365,139.7,3.7,4146.17,2023
87,19-4000,1470,10.2,0.36,45190,2.9,36630,39730,51420,303.365,139.7,3.7,4146.17,2023
88,19-4010,1290,10.7,0.31,44840,3.4,35980,39300,49570,303.365,139.7,3.7,4146.17,2023
89,19-4012,1070,11.5,0.26,43740,3.7,35650,39190,49120,303.365,139.7,3.7,4146.17,2023
90,19-4013,220,18.2,0.05,50160,7.5,37600,39730,50280,303.365,139.7,3.7,4146.17,2023
91,19-5000,390,11.9,0.09,57010,4.4,40130,49920,68860,303.365,139.7,3.7,4146.17,2023
92,19-5010,390,11.9,0.09,57010,4.4,40130,49920,68860,303.365,139.7,3.7,4146.17,2023
93,19-5011,370,12.6,0.09,57390,4.4,39920,50160,68910,303.365,139.7,3.7,4146.17,2023
94,25-0000,410,10.6,0.1,41190,6.1,31210,35590,47160,303.365,139.7,3.7,4146.17,2023
95,25-3000,360,12.0,0.09,40920,5.4,31200,36930,47720,303.365,139.7,3.7,4146.17,2023
96,25-3020,360,12.0,0.09,40920,5.4,31200,36930,47720,303.365,139.7,3.7,4146.17,2023
97,25-3021,360,12.0,0.09,40920,5.4,31200,36930,47720,303.365,139.7,3.7,4146.17,2023
102,29-0000,180,21.6,0.04,74390,15.6,38660,66800,101950,303.365,139.7,3.7,4146.17,2023
103,29-1000,80,28.1,0.02,112490,4.7,81300,105000,123540,303.365,139.7,3.7,4146.17,2023
104,29-1130,70,30.2,0.02,111670,4.4,81300,105000,123540,303.365,139.7,3.7,4146.17,2023
105,29-1131,70,30.2,0.02,111670,4.4,81300,105000,123540,303.365,139.7,3.7,4146.17,2023
106,29-2000,100,35.3,0.02,44620,12.8,37870,38680,47740,303.365,139.7,3.7,4146.17,2023
107,29-2050,70,49.1,0.02,38210,4.9,37380,37870,38680,303.365,139.7,3.7,4146.17,2023
108,29-2056,70,49.1,0.02,38210,4.9,37380,37870,38680,303.365,139.7,3.7,4146.17,2023
109,33-0000,420,10.4,0.1,36340,2.0,32600,34190,39160,303.365,139.7,3.7,4146.17,2023
110,33-9000,410,10.0,0.1,35940,1.7,32530,34170,38500,303.365,139.7,3.7,4146.17,2023
113,35-0000,140,27.2,0.03,34990,8.7,24960,32870,37770,303.365,139.7,3.7,4146.17,2023
114,35-2000,90,23.7,0.02,35080,7.2,26520,34610,37280,303.365,139.7,3.7,4146.17,2023
115,35-2010,50,29.5,0.01,36030,12.4,24960,35570,41350,303.365,139.7,3.7,4146.17,2023
116,35-2020,40,34.7,0.01,33650,6.3,31000,33420,36770,303.365,139.7,3.7,4146.17,2023
117,35-2021,40,34.7,0.01,33650,6.3,31000,33420,36770,303.365,139.7,3.7,4146.17,2023
118,37-0000,7440,8.5,1.8,41390,2.7,32760,37200,45560,303.365,139.7,3.7,4146.17,2023
121,37-1011,90,18.0,0.02,53250,4.1,41780,47080,66100,303.365,139.7,3.7,4146.17,2023
123,37-2000,2630,9.5,0.64,34960,1.3,32240,34420,38060,303.365,139.7,3.7,4146.17,2023
124,37-2010,2550,9.6,0.62,34730,1.3,32240,34220,37530,303.365,139.7,3.7,4146.17,2023
125,37-2011,2400,10.5,0.58,34560,1.3,32240,34330,37460,303.365,139.7,3.7,4146.17,2023
126,37-2012,140,18.3,0.03,37560,5.6,31360,32760,41020,303.365,139.7,3.7,4146.17,2023
127,37-2020,80,27.1,0.02,42680,2.2,40990,42890,43850,303.365,139.7,3.7,4146.17,2023
128,37-2021,80,27.1,0.02,42680,2.2,40990,42890,43850,303.365,139.7,3.7,4146.17,2023
129,37-3000,4270,9.9,1.03,41500,1.9,34540,38400,47340,303.365,139.7,3.7,4146.17,2023
130,37-3010,4270,9.9,1.03,41500,1.9,34540,38400,47340,303.365,139.7,3.7,4146.17,2023
131,37-3011,2050,9.2,0.5,38560,2.2,33340,36400,43050,303.365,139.7,3.7,4146.17,2023
132,37-3012,2100,19.2,0.51,44380,2.9,36420,40130,50430,303.365,139.7,3.7,4146.17,2023
133,37-3013,120,33.6,0.03,41610,5.5,35660,37350,47400,303.365,139.7,3.7,4146.17,2023
134,39-0000,8680,3.4,2.1,40130,1.2,30360,35700,44650,303.365,139.7,3.7,4146.17,2023
135,39-1000,230,21.8,0.06,56490,5.0,42810,53120,67150,303.365,139.7,3.7,4146.17,2023
138,39-1020,150,27.6,0.04,51960,6.0,39970,49490,57350,303.365,139.7,3.7,4146.17,2023
139,39-1022,150,27.6,0.04,51960,6.0,39970,49490,57350,303.365,139.7,3.7,4146.17,2023
140,39-2000,8400,3.3,2.03,39690,1.2,30270,35460,44210,303.365,139.7,3.7,4146.17,2023
141,39-2010,1920,5.3,0.47,45980,1.8,32240,38760,48070,303.365,139.7,3.7,4146.17,2023
142,39-2011,1920,5.3,0.47,45980,1.8,32240,38760,48070,303.365,139.7,3.7,4146.17,2023
143,39-2020,6480,4.1,1.57,37820,1.4,30090,34920,42670,303.365,139.7,3.7,4146.17,2023
144,39-2021,6480,4.1,1.57,37820,1.4,30090,34920,42670,303.365,139.7,3.7,4146.17,2023
145,41-0000,3920,9.3,0.95,66000,4.6,34020,52810,81620,303.365,139.7,3.7,4146.17,2023
146,41-1000,230,21.2,0.06,66780,9.9,47710,53000,74960,303.365,139.7,3.7,4146.17,2023
147,41-1010,230,21.2,0.06,66780,9.9,47710,53000,74960,303.365,139.7,3.7,4146.17,2023
148,41-1011,100,37.5,0.02,59320,10.5,50780,54640,60130,303.365,139.7,3.7,4146.17,2023
150,41-2000,800,23.8,0.19,33330,3.8,29910,31810,35610,303.365,139.7,3.7,4146.17,2023
151,41-2010,50,48.8,0.01,28600,6.6,24960,27300,27510,303.365,139.7,3.7,4146.17,2023
152,41-2011,50,48.8,0.01,28600,6.6,24960,27300,27510,303.365,139.7,3.7,4146.17,2023
153,41-2030,740,24.6,0.18,33680,4.1,30920,31810,35910,303.365,139.7,3.7,4146.17,2023
154,41-2031,740,24.6,0.18,33680,4.1,30920,31810,35910,303.365,139.7,3.7,4146.17,2023
155,41-3000,690,11.4,0.17,85750,4.6,58900,76400,105030,303.365,139.7,3.7,4146.17,2023
156,41-3090,680,11.5,0.17,85940,4.7,59120,76400,105610,303.365,139.7,3.7,4146.17,2023
157,41-3091,680,11.5,0.17,85940,4.7,59120,76400,105610,303.365,139.7,3.7,4146.17,2023
158,41-4000,1620,5.2,0.39,82660,2.4,49560,71090,103070,303.365,139.7,3.7,4146.17,2023
159,41-4010,1620,5.2,0.39,82660,2.4,49560,71090,103070,303.365,139.7,3.7,4146.17,2023
160,41-4011,210,15.2,0.05,96080,4.7,58720,82460,109310,303.365,139.7,3.7,4146.17,2023
161,41-4012,1410,5.7,0.34,80660,2.7,48540,67410,101540,303.365,139.7,3.7,4146.17,2023
162,41-9020,30,42.5,0.01,79860,13.1,69000,72780,84870,303.365,139.7,3.7,4146.17,2023
163,41-9090,100,23.5,0.02,55360,5.6,36580,59860,75330,303.365,139.7,3.7,4146.17,2023
164,41-9099,100,23.5,0.02,55360,5.6,36580,59860,75330,303.365,139.7,3.7,4146.17,2023
165,43-0000,21750,1.9,5.26,44370,0.6,34230,40850,50750,303.365,139.7,3.7,4146.17,2023
166,43-1000,1450,6.4,0.35,64330,2.1,46540,63210,77300,303.365,139.7,3.7,4146.17,2023
167,43-1010,1450,6.4,0.35,64330,2.1,46540,63210,77300,303.365,139.7,3.7,4146.17,2023
168,43-1011,1450,6.4,0.35,64330,2.1,46540,63210,77300,303.365,139.7,3.7,4146.17,2023
169,43-3000,5200,4.0,1.26,46970,1.3,35880,45480,55460,303.365,139.7,3.7,4146.17,2023
170,43-3020,60,9.8,0.01,44910,6.9,36100,43010,52360,303.365,139.7,3.7,4146.17,2023
171,43-3021,60,9.8,0.01,44910,6.9,36100,43010,52360,303.365,139.7,3.7,4146.17,2023
172,43-3030,3770,4.3,0.91,47040,1.6,35430,45760,55470,303.365,139.7,3.7,4146.17,2023
173,43-3031,3770,4.3,0.91,47040,1.6,35430,45760,55470,303.365,139.7,3.7,4146.17,2023
174,43-3050,1320,9.3,0.32,47100,2.9,37020,44720,55660,303.365,139.7,3.7,4146.17,2023
175,43-3051,1320,9.3,0.32,47100,2.9,37020,44720,55660,303.365,139.7,3.7,4146.17,2023
176,43-3060,40,32.7,0.01,40590,7.3,34910,37680,47280,303.365,139.7,3.7,4146.17,2023
177,43-3061,40,32.7,0.01,40590,7.3,34910,37680,47280,303.365,139.7,3.7,4146.17,2023
178,43-4000,1030,7.5,0.25,42220,2.0,34580,39000,48210,303.365,139.7,3.7,4146.17,2023
179,43-4050,390,14.5,0.1,46840,2.9,37420,45800,52510,303.365,139.7,3.7,4146.17,2023
180,43-4051,390,14.5,0.1,46840,2.9,37420,45800,52510,303.365,139.7,3.7,4146.17,2023
181,43-4070,70,46.8,0.02,33280,3.7,32670,32910,36160,303.365,139.7,3.7,4146.17,2023
182,43-4071,70,46.8,0.02,33280,3.7,32670,32910,36160,303.365,139.7,3.7,4146.17,2023
183,43-4150,60,38.6,0.01,44380,18.2,28980,47410,47880,303.365,139.7,3.7,4146.17,2023
184,43-4151,60,38.6,0.01,44380,18.2,28980,47410,47880,303.365,139.7,3.7,4146.17,2023
185,43-4160,220,8.2,0.05,41270,3.9,34590,38460,45480,303.365,139.7,3.7,4146.17,2023
186,43-4161,220,8.2,0.05,41270,3.9,34590,38460,45480,303.365,139.7,3.7,4146.17,2023
187,43-4170,280,17.0,0.07,38100,1.6,33820,37420,41840,303.365,139.7,3.7,4146.17,2023
188,43-4171,280,17.0,0.07,38100,1.6,33820,37420,41840,303.365,139.7,3.7,4146.17,2023
189,43-5000,3490,4.2,0.84,41700,1.2,34450,38100,45710,303.365,139.7,3.7,4146.17,2023
190,43-5030,140,14.8,0.03,47600,2.3,38500,43700,53390,303.365,139.7,3.7,4146.17,2023
191,43-5032,140,14.8,0.03,47600,2.3,38500,43700,53390,303.365,139.7,3.7,4146.17,2023
192,43-5060,620,7.9,0.15,51130,2.4,38750,46440,62500,303.365,139.7,3.7,4146.17,2023
193,43-5061,620,7.9,0.15,51130,2.4,38750,46440,62500,303.365,139.7,3.7,4146.17,2023
194,43-5070,2120,5.2,0.51,41150,1.2,35840,38120,44490,303.365,139.7,3.7,4146.17,2023
195,43-5071,2120,5.2,0.51,41150,1.2,35840,38120,44490,303.365,139.7,3.7,4146.17,2023
196,43-5110,600,14.7,0.15,33080,2.8,28010,32920,34900,303.365,139.7,3.7,4146.17,2023
197,43-5111,600,14.7,0.15,33080,2.8,28010,32920,34900,303.365,139.7,3.7,4146.17,2023
198,43-6000,3220,4.5,0.78,42520,1.3,32740,41020,49920,303.365,139.7,3.7,4146.17,2023
199,43-6010,3220,4.5,0.78,42520,1.3,32740,41020,49920,303.365,139.7,3.7,4146.17,2023
200,43-6011,280,13.6,0.07,64150,2.9,50340,62190,76510,303.365,139.7,3.7,4146.17,2023
201,43-6014,2940,4.4,0.71,40470,1.4,32070,39820,47870,303.365,139.7,3.7,4146.17,2023
202,43-9000,7350,2.9,1.78,40960,1.0,32240,37850,47300,303.365,139.7,3.7,4146.17,2023
203,43-9020,180,14.6,0.04,33510,1.9,30020,34490,37570,303.365,139.7,3.7,4146.17,2023
204,43-9021,180,14.6,0.04,33510,1.9,30020,34490,37570,303.365,139.7,3.7,4146.17,2023
205,43-9060,7100,2.9,1.72,41140,1.0,32240,37940,47430,303.365,139.7,3.7,4146.17,2023
206,43-9061,7100,2.9,1.72,41140,1.0,32240,37940,47430,303.365,139.7,3.7,4146.17,2023
207,43-9190,60,38.1,0.01,44140,4.6,39970,46330,48370,303.365,139.7,3.7,4146.17,2023
208,43-9199,60,38.1,0.01,44140,4.6,39970,46330,48370,303.365,139.7,3.7,4146.17,2023
209,45-0000,265300,0.7,64.15,38920,0.7,33290,34870,38810,303.365,139.7,3.7,4146.17,2023
210,45-1000,14070,2.8,3.4,59510,1.0,44190,56040,73730,303.365,139.7,3.7,4146.17,2023
211,45-1010,14070,2.8,3.4,59510,1.0,44190,56040,73730,303.365,139.7,3.7,4146.17,2023
212,45-1011,14070,2.8,3.4,59510,1.0,44190,56040,73730,303.365,139.7,3.7,4146.17,2023
213,45-2000,227980,0.7,55.12,36130,0.7,33040,34340,36630,303.365,139.7,3.7,4146.17,2023
214,45-2010,930,23.8,0.23,46930,4.8,37740,39350,50290,303.365,139.7,3.7,4146.17,2023
215,45-2011,930,23.8,0.23,46930,4.8,37740,39350,50290,303.365,139.7,3.7,4146.17,2023
216,45-2020,980,17.3,0.24,55360,5.4,40180,48520,64220,303.365,139.7,3.7,4146.17,2023
217,45-2021,980,17.3,0.24,55360,5.4,40180,48520,64220,303.365,139.7,3.7,4146.17,2023
218,45-2040,8600,7.1,2.08,32320,1.1,30210,33300,34830,303.365,139.7,3.7,4146.17,2023
219,45-2041,8600,7.1,2.08,32320,1.1,30210,33300,34830,303.365,139.7,3.7,4146.17,2023
220,45-2090,217460,0.8,52.58,36150,0.7,33100,34380,36630,303.365,139.7,3.7,4146.17,2023
221,45-2091,14510,3.6,3.51,39170,1.4,32700,36630,43300,303.365,139.7,3.7,4146.17,2023
222,45-2092,189700,0.8,45.87,35890,0.7,33200,34280,36240,303.365,139.7,3.7,4146.17,2023
223,45-2093,12160,3.5,2.94,35850,1.0,29820,34470,39370,303.365,139.7,3.7,4146.17,2023
224,45-2099,1100,18.0,0.26,43660,6.6,33970,39990,52000,303.365,139.7,3.7,4146.17,2023
225,45-4000,23230,1.3,5.62,53800,1.3,41550,50560,61710,303.365,139.7,3.7,4146.17,2023
226,45-4020,23230,1.3,5.62,53810,1.3,41550,50570,61710,303.365,139.7,3.7,4146.17,2023
227,45-4021,2960,7.1,0.72,66390,3.7,45030,57010,76360,303.365,139.7,3.7,4146.17,2023
228,45-4022,18130,2.2,4.38,51790,1.0,40430,49550,61030,303.365,139.7,3.7,4146.17,2023
229,45-4023,150,49.2,0.04,49440,4.5,39340,50010,55720,303.365,139.7,3.7,4146.17,2023
230,45-4029,1990,6.6,0.48,53820,1.9,47200,55190,61000,303.365,139.7,3.7,4146.17,2023
231,47-0000,1000,10.4,0.24,65290,4.9,42120,55780,82510,303.365,139.7,3.7,4146.17,2023
232,47-2000,800,10.3,0.19,60610,5.7,40280,49880,67760,303.365,139.7,3.7,4146.17,2023
233,47-2030,50,27.3,0.01,62210,14.7,42120,55470,91160,303.365,139.7,3.7,4146.17,2023
234,47-2031,50,27.3,0.01,62210,14.7,42120,55470,91160,303.365,139.7,3.7,4146.17,2023
235,47-2060,50,23.4,0.01,52170,3.3,48610,50170,55780,303.365,139.7,3.7,4146.17,2023
236,47-2061,50,23.4,0.01,52170,3.3,48610,50170,55780,303.365,139.7,3.7,4146.17,2023
237,47-2070,580,12.3,0.14,60670,8.0,38510,49110,64670,303.365,139.7,3.7,4146.17,2023
238,47-2073,580,12.4,0.14,60470,8.2,38510,49110,64670,303.365,139.7,3.7,4146.17,2023
239,47-2110,100,19.5,0.02,66920,7.5,46730,52560,90020,303.365,139.7,3.7,4146.17,2023
240,47-2111,100,19.5,0.02,66920,7.5,46730,52560,90020,303.365,139.7,3.7,4146.17,2023
241,49-0000,11700,2.5,2.83,49430,0.9,36930,46040,58970,303.365,139.7,3.7,4146.17,2023
242,49-1000,930,8.5,0.22,72090,2.5,54620,69200,89410,303.365,139.7,3.7,4146.17,2023
243,49-1010,930,8.5,0.22,72090,2.5,54620,69200,89410,303.365,139.7,3.7,4146.17,2023
244,49-1011,930,8.5,0.22,72090,2.5,54620,69200,89410,303.365,139.7,3.7,4146.17,2023
245,49-3000,5270,4.1,1.27,50370,1.3,38280,47420,60010,303.365,139.7,3.7,4146.17,2023
246,49-3010,180,19.9,0.04,58540,7.3,36270,46000,81180,303.365,139.7,3.7,4146.17,2023
247,49-3011,180,19.9,0.04,58540,7.3,36270,46000,81180,303.365,139.7,3.7,4146.17,2023
248,49-3030,420,13.0,0.1,51440,3.3,37610,48700,58790,303.365,139.7,3.7,4146.17,2023
249,49-3031,420,13.0,0.1,51440,3.3,37610,48700,58790,303.365,139.7,3.7,4146.17,2023
250,49-3040,4600,4.7,1.11,50040,1.4,38410,47370,60000,303.365,139.7,3.7,4146.17,2023
251,49-3041,3120,6.5,0.75,47950,1.8,37290,46010,58770,303.365,139.7,3.7,4146.17,2023
252,49-3042,1490,5.0,0.36,54400,1.5,43590,52000,60950,303.365,139.7,3.7,4146.17,2023
253,49-3050,50,46.7,0.01,45360,13.4,33660,44020,52750,303.365,139.7,3.7,4146.17,2023
254,49-3053,50,46.7,0.01,45360,13.4,33660,44020,52750,303.365,139.7,3.7,4146.17,2023
255,49-9000,5500,3.4,1.33,44700,1.2,35270,42070,50710,303.365,139.7,3.7,4146.17,2023
256,49-9020,120,20.7,0.03,59430,3.4,47460,60900,65690,303.365,139.7,3.7,4146.17,2023
257,49-9021,120,20.7,0.03,59430,3.4,47460,60900,65690,303.365,139.7,3.7,4146.17,2023
258,49-9040,1190,7.4,0.29,48940,1.9,39520,45440,57160,303.365,139.7,3.7,4146.17,2023
259,49-9041,900,8.5,0.22,49970,2.3,41370,46900,57240,303.365,139.7,3.7,4146.17,2023
260,49-9043,250,16.0,0.06,43870,3.3,35570,38940,45570,303.365,139.7,3.7,4146.17,2023
262,49-9070,3870,4.5,0.94,43210,1.4,33940,39490,49030,303.365,139.7,3.7,4146.17,2023
263,49-9071,3870,4.5,0.94,43210,1.4,33940,39490,49030,303.365,139.7,3.7,4146.17,2023
264,49-9090,320,12.4,0.08,41340,2.8,33930,37690,49590,303.365,139.7,3.7,4146.17,2023
265,49-9096,50,31.3,0.01,56120,3.9,51600,58060,59910,303.365,139.7,3.7,4146.17,2023
266,49-9098,210,15.2,0.05,36160,2.0,33130,34850,38220,303.365,139.7,3.7,4146.17,2023
267,49-9099,50,44.6,0.01,50510,11.9,42530,44280,59880,303.365,139.7,3.7,4146.17,2023
268,51-0000,15100,3.6,3.65,40750,0.9,33860,36730,44230,303.365,139.7,3.7,4146.17,2023
269,51-1000,1690,6.6,0.41,60330,1.9,45520,58140,74220,303.365,139.7,3.7,4146.17,2023
270,51-1010,1690,6.6,0.41,60330,1.9,45520,58140,74220,303.365,139.7,3.7,4146.17,2023
271,51-1011,1690,6.6,0.41,60330,1.9,45520,58140,74220,303.365,139.7,3.7,4146.17,2023
272,51-2000,100,9.4,0.02,42960,4.5,32240,36630,55810,303.365,139.7,3.7,4146.17,2023
273,51-2090,100,9.4,0.02,42960,4.5,32240,36630,55810,303.365,139.7,3.7,4146.17,2023
274,51-2090,100,9.4,0.02,42960,4.5,32240,36630,55810,303.365,139.7,3.7,4146.17,2023
