,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
22,15-1051,40,32.8,0.01,62390,3.5,47460,57600,77750,215.208,141.2,5.4,1403.22,2008
23,15-1061,100,17.1,0.03,54970,2.9,43020,52240,68910,215.208,141.2,5.4,1403.22,2008
24,17-0000,100,26.2,0.03,59490,8.7,39240,56010,77290,215.208,141.2,5.4,1403.22,2008
25,17-2021,80,31.2,0.02,60150,10.9,39490,58760,77240,215.208,141.2,5.4,1403.22,2008
26,19-0000,2540,11.5,0.65,44760,3.3,27390,38580,56940,215.208,141.2,5.4,1403.22,2008
27,19-1011,170,26.9,0.04,55860,5.6,30170,45470,85430,215.208,141.2,5.4,1403.22,2008
28,19-1012,110,22.0,0.03,53350,5.9,33360,49750,68200,215.208,141.2,5.4,1403.22,2008
29,19-1013,260,29.4,0.07,57310,7.5,40820,54890,66790,215.208,141.2,5.4,1403.22,2008
30,19-1032,560,22.8,0.14,61060,3.8,44490,58800,77330,215.208,141.2,5.4,1403.22,2008
31,19-4011,1030,19.7,0.27,30860,2.6,23190,28350,36110,215.208,141.2,5.4,1403.22,2008
32,19-4093,140,40.8,0.04,43710,3.8,35800,42910,51520,215.208,141.2,5.4,1403.22,2008
34,25-3021,80,31.1,0.02,36310,6.6,27700,35470,45840,215.208,141.2,5.4,1403.22,2008
36,27-0000,100,16.5,0.03,35280,5.7,24740,32710,42550,215.208,141.2,5.4,1403.22,2008
37,27-2022,50,19.0,0.01,26450,4.5,22010,25910,31130,215.208,141.2,5.4,1403.22,2008
38,29-0000,130,21.9,0.03,65180,8.3,35360,62700,82230,215.208,141.2,5.4,1403.22,2008
39,29-1131,60,28.1,0.02,85860,9.8,65610,77460,106850,215.208,141.2,5.4,1403.22,2008
40,29-2056,30,36.0,0.01,32010,3.4,28510,31180,35290,215.208,141.2,5.4,1403.22,2008
41,33-0000,390,8.3,0.10,23680,3.0,17750,21820,27790,215.208,141.2,5.4,1403.22,2008
42,33-9032,380,8.4,0.10,23640,3.0,17670,21720,27790,215.208,141.2,5.4,1403.22,2008
43,37-0000,3990,7.4,1.03,26040,2.5,18470,22770,30680,215.208,141.2,5.4,1403.22,2008
44,37-1012,190,27.6,0.05,42240,4.9,30650,42120,51090,215.208,141.2,5.4,1403.22,2008
45,37-2011,1200,7.4,0.31,20960,4.1,16660,18850,22740,215.208,141.2,5.4,1403.22,2008
46,37-2012,90,23.9,0.02,23090,5.3,17750,21220,28660,215.208,141.2,5.4,1403.22,2008
48,37-3011,830,13.5,0.21,24540,4.4,17900,20840,28520,215.208,141.2,5.4,1403.22,2008
49,37-3012,1530,14.4,0.39,29220,4.4,21810,26050,34410,215.208,141.2,5.4,1403.22,2008
50,39-0000,5320,7.0,1.37,27530,2.7,18520,23650,30900,215.208,141.2,5.4,1403.22,2008
51,39-1021,120,16.5,0.03,40390,10.9,28020,33210,42050,215.208,141.2,5.4,1403.22,2008
52,39-2011,2060,12.6,0.53,34790,4.3,24030,30180,39260,215.208,141.2,5.4,1403.22,2008
53,39-2021,3140,7.8,0.81,22260,2.3,17270,20600,24720,215.208,141.2,5.4,1403.22,2008
54,41-0000,2480,14.6,0.64,55190,6.8,31170,49850,73060,215.208,141.2,5.4,1403.22,2008
55,41-1012,80,17.4,0.02,75860,6.2,53860,67100,91120,215.208,141.2,5.4,1403.22,2008
56,41-2011,30,44.3,0.01,17740,10.2,14270,15660,19840,215.208,141.2,5.4,1403.22,2008
57,41-2031,90,23.5,0.02,22540,7.9,16270,20240,27960,215.208,141.2,5.4,1403.22,2008
58,41-3099,930,34.1,0.24,48320,15.3,21400,39880,67660,215.208,141.2,5.4,1403.22,2008
59,41-4011,60,32.9,0.02,57030,5.3,45870,51750,72360,215.208,141.2,5.4,1403.22,2008
60,41-4012,1200,12.1,0.31,63250,4.1,43120,58320,77820,215.208,141.2,5.4,1403.22,2008
61,41-9099,60,21.1,0.02,43610,5.3,29650,42020,50080,215.208,141.2,5.4,1403.22,2008
62,43-0000,20210,2.6,5.20,27740,0.9,19070,25460,33310,215.208,141.2,5.4,1403.22,2008
63,43-1011,1190,8.0,0.31,46450,2.8,33640,43030,58230,215.208,141.2,5.4,1403.22,2008
64,43-3021,40,30.5,0.01,30080,3.1,27500,30140,32870,215.208,141.2,5.4,1403.22,2008
65,43-3031,4420,5.4,1.14,30410,1.7,22500,28830,37150,215.208,141.2,5.4,1403.22,2008
66,43-3051,970,11.0,0.25,28320,2.8,21000,28120,34020,215.208,141.2,5.4,1403.22,2008
67,43-4051,350,10.7,0.09,30980,2.5,22310,30010,37940,215.208,141.2,5.4,1403.22,2008
68,43-4071,220,14.7,0.06,21870,3.8,16650,19570,25870,215.208,141.2,5.4,1403.22,2008
69,43-4151,120,19.9,0.03,29910,3.5,22310,30720,36250,215.208,141.2,5.4,1403.22,2008
70,43-4161,130,9.0,0.03,33630,3.2,22600,31150,41920,215.208,141.2,5.4,1403.22,2008
71,43-4171,470,8.7,0.12,23180,2.6,17120,22040,27430,215.208,141.2,5.4,1403.22,2008
73,43-5021,30,46.2,0.01,19080,4.8,16590,18190,19790,215.208,141.2,5.4,1403.22,2008
75,43-5061,30,25.2,0.01,38480,3.4,30470,38620,46780,215.208,141.2,5.4,1403.22,2008
76,43-5071,1470,9.2,0.38,24820,2.9,17990,23310,30440,215.208,141.2,5.4,1403.22,2008
77,43-5081,160,27.7,0.04,24050,4.4,18430,25270,29450,215.208,141.2,5.4,1403.22,2008
78,43-5111,1260,16.0,0.32,21490,3.0,17530,19370,23920,215.208,141.2,5.4,1403.22,2008
79,43-6011,800,12.2,0.21,39340,2.4,31200,37910,46120,215.208,141.2,5.4,1403.22,2008
80,43-6014,3150,6.1,0.81,25400,1.5,19250,24330,30360,215.208,141.2,5.4,1403.22,2008
81,43-9011,60,17.8,0.02,31780,4.8,22610,28640,41080,215.208,141.2,5.4,1403.22,2008
82,43-9021,180,24.0,0.05,26690,4.3,19000,25460,32490,215.208,141.2,5.4,1403.22,2008
84,43-9061,4750,5.1,1.22,23000,1.5,16630,21000,27850,215.208,141.2,5.4,1403.22,2008
85,45-0000,275050,1.0,70.78,21860,0.6,16800,18610,22960,215.208,141.2,5.4,1403.22,2008
86,45-1011,10900,3.5,2.81,39570,1.4,26030,36050,49820,215.208,141.2,5.4,1403.22,2008
88,45-2011,700,26.5,0.18,36500,10.9,22980,34230,49340,215.208,141.2,5.4,1403.22,2008
89,45-2021,1610,14.6,0.41,33860,5.0,20150,27920,41920,215.208,141.2,5.4,1403.22,2008
90,45-2041,12720,6.0,3.27,18480,1.7,15730,17270,19600,215.208,141.2,5.4,1403.22,2008
91,45-2091,15040,4.7,3.87,23200,1.8,17710,20960,26750,215.208,141.2,5.4,1403.22,2008
92,45-2092,186030,1.3,47.87,18600,0.5,16740,17700,19450,215.208,141.2,5.4,1403.22,2008
93,45-2093,12600,5.3,3.24,22890,1.7,17580,20890,26380,215.208,141.2,5.4,1403.22,2008
94,45-2099,1380,16.3,0.36,23400,4.1,17250,19940,26070,215.208,141.2,5.4,1403.22,2008
95,45-4011,160,38.9,0.04,30940,4.7,25500,33430,38110,215.208,141.2,5.4,1403.22,2008
96,45-4021,6050,6.6,1.56,33900,2.6,23840,30430,38880,215.208,141.2,5.4,1403.22,2008
97,45-4022,22020,3.5,5.67,33000,1.0,26300,32000,38930,215.208,141.2,5.4,1403.22,2008
98,45-4023,530,26.0,0.14,37640,6.7,26540,36100,44090,215.208,141.2,5.4,1403.22,2008
99,45-4029,4350,9.5,1.12,32970,1.9,27880,33410,39200,215.208,141.2,5.4,1403.22,2008
100,47-0000,720,17.7,0.19,33090,4.5,23630,29850,39720,215.208,141.2,5.4,1403.22,2008
101,47-2073,610,19.4,0.16,31940,5.1,23270,29060,38460,215.208,141.2,5.4,1403.22,2008
102,49-0000,7020,4.8,1.81,32130,1.2,22190,29670,38680,215.208,141.2,5.4,1403.22,2008
103,49-1011,310,6.9,0.08,52410,2.6,37870,50160,63630,215.208,141.2,5.4,1403.22,2008
104,49-3011,150,16.2,0.04,42610,6.3,26320,40490,56610,215.208,141.2,5.4,1403.22,2008
105,49-3031,470,9.9,0.12,34820,3.0,26960,32610,41640,215.208,141.2,5.4,1403.22,2008
106,49-3041,1490,10.0,0.38,28860,3.0,20370,27250,34640,215.208,141.2,5.4,1403.22,2008
107,49-3042,920,15.3,0.24,37090,3.6,29590,34850,40680,215.208,141.2,5.4,1403.22,2008
108,49-9041,170,15.3,0.04,35480,3.8,25110,33800,44680,215.208,141.2,5.4,1403.22,2008
109,49-9042,2520,6.7,0.65,29310,1.8,20390,26910,36000,215.208,141.2,5.4,1403.22,2008
110,49-9043,550,18.1,0.14,27560,2.9,19780,26710,31520,215.208,141.2,5.4,1403.22,2008
111,49-9096,120,24.9,0.03,41970,6.8,33410,38050,47350,215.208,141.2,5.4,1403.22,2008
112,49-9098,190,14.3,0.05,21230,4.5,16470,19080,25860,215.208,141.2,5.4,1403.22,2008
113,49-9099,80,39.8,0.02,42060,23.8,19310,36650,71520,215.208,141.2,5.4,1403.22,2008
114,51-0000,12250,6.2,3.15,24230,2.9,17340,20070,27160,215.208,141.2,5.4,1403.22,2008
115,51-1011,840,8.4,0.22,42610,2.8,28060,39160,52980,215.208,141.2,5.4,1403.22,2008
116,51-2099,40,25.8,0.01,18840,4.4,15640,17830,20980,215.208,141.2,5.4,1403.22,2008
117,51-3091,430,38.5,0.11,21560,5.4,16870,21130,24680,215.208,141.2,5.4,1403.22,2008
118,51-4121,50,25.7,0.01,33990,8.8,24980,32950,40710,215.208,141.2,5.4,1403.22,2008
119,51-7041,1280,34.1,0.33,34620,9.3,26050,34020,43300,215.208,141.2,5.4,1403.22,2008
120,51-7042,50,47.5,0.01,33240,5.2,28140,35260,38970,215.208,141.2,5.4,1403.22,2008
121,51-9012,680,19.5,0.17,24740,3.9,17940,22330,28760,215.208,141.2,5.4,1403.22,2008
122,51-9021,430,40.6,0.11,24660,12.5,16640,20370,28390,215.208,141.2,5.4,1403.22,2008
123,51-9023,120,29.8,0.03,28420,6.1,22540,26800,33040,215.208,141.2,5.4,1403.22,2008
124,51-9032,1010,2.9,0.26,22390,4.4,21090,22670,24240,215.208,141.2,5.4,1403.22,2008
125,51-9041,270,46.5,0.07,14510,2.6,13400,14420,15440,215.208,141.2,5.4,1403.22,2008
126,51-9061,1030,16.2,0.27,22440,4.3,17510,19430,24430,215.208,141.2,5.4,1403.22,2008
127,51-9111,3680,7.3,0.95,19210,2.4,16640,17980,19800,215.208,141.2,5.4,1403.22,2008
128,51-9192,760,8.8,0.20,21280,4.8,17530,18920,23100,215.208,141.2,5.4,1403.22,2008
130,51-9198,890,29.1,0.23,20850,3.9,17530,19030,22120,215.208,141.2,5.4,1403.22,2008
131,51-9199,430,20.2,0.11,23210,7.7,17180,19090,25910,215.208,141.2,5.4,1403.22,2008
132,53-0000,49790,2.3,12.81,25200,1.2,17570,20570,29590,215.208,141.2,5.4,1403.22,2008
133,53-1021,1290,8.5,0.33,40470,2.1,29560,37990,48990,215.208,141.2,5.4,1403.22,2008
134,53-1031,400,9.4,0.10,47860,3.3,35240,44420,57440,215.208,141.2,5.4,1403.22,2008
135,53-2012,1070,14.1,0.28,65730,7.6,38400,53480,76680,215.208,141.2,5.4,1403.22,2008
136,53-3032,12080,3.9,3.11,32050,1.5,24940,30620,38010,215.208,141.2,5.4,1403.22,2008
137,53-3033,1300,7.4,0.33,25400,2.5,20280,24050,29580,215.208,141.2,5.4,1403.22,2008
138,53-7011,380,19.3,0.10,23320,5.5,17990,20570,25160,215.208,141.2,5.4,1403.22,2008
139,53-7021,110,42.9,0.03,39410,8.3,25480,38140,50300,215.208,141.2,5.4,1403.22,2008
140,53-7032,170,26.7,0.04,35050,4.8,29030,33270,39920,215.208,141.2,5.4,1403.22,2008
141,53-7041,220,19.4,0.06,36780,2.6,34140,37190,40310,215.208,141.2,5.4,1403.22,2008
142,53-7051,4440,6.3,1.14,24120,1.8,18310,21970,28790,215.208,141.2,5.4,1403.22,2008
143,53-7061,160,19.3,0.04,19990,3.5,17520,19160,21030,215.208,141.2,5.4,1403.22,2008
144,53-7062,10000,5.4,2.57,20230,1.8,16170,18480,22210,215.208,141.2,5.4,1403.22,2008
145,53-7063,1020,12.3,0.26,18410,3.0,14980,17090,20110,215.208,141.2,5.4,1403.22,2008
146,53-7064,16780,4.1,4.32,19360,1.2,16840,18500,20200,215.208,141.2,5.4,1403.22,2008
148,00-0000,685650,0.8,100.00,50380,0.8,30710,41790,58170,215.208,141.2,5.4,1403.22,2008
149,11-0000,35160,2.6,5.13,113010,1.4,68960,99590,142700,215.208,141.2,5.4,1403.22,2008
150,11-1011,1810,7.1,0.26,164170,3.9,99980,239200,239200,215.208,141.2,5.4,1403.22,2008
151,11-1021,17490,3.7,2.55,115390,2.0,67450,100180,149550,215.208,141.2,5.4,1403.22,2008
152,11-2022,640,7.5,0.09,104900,3.1,67510,95640,135660,215.208,141.2,5.4,1403.22,2008
153,11-2031,70,18.1,0.01,108430,8.0,71510,95500,135630,215.208,141.2,5.4,1403.22,2008
154,11-3011,1330,7.2,0.19,84660,3.9,56200,77770,105170,215.208,141.2,5.4,1403.22,2008
155,11-3021,400,11.3,0.06,121680,3.3,91890,115800,147380,215.208,141.2,5.4,1403.22,2008
156,11-3031,2940,5.2,0.43,116390,2.5,77850,105630,142880,215.208,141.2,5.4,1403.22,2008
157,11-3041,200,11.9,0.03,89860,3.7,67500,87240,109030,215.208,141.2,5.4,1403.22,2008
159,11-3049,180,10.5,0.03,97920,5.0,65760,89780,121750,215.208,141.2,5.4,1403.22,2008
160,11-3051,3030,7.0,0.44,102610,2.7,68730,94860,124950,215.208,141.2,5.4,1403.22,2008
161,11-3061,270,8.9,0.04,93810,2.9,66670,87530,116270,215.208,141.2,5.4,1403.22,2008
162,11-3071,310,13.6,0.05,95370,4.8,70580,84120,104450,215.208,141.2,5.4,1403.22,2008
163,11-9021,1210,6.9,0.18,91770,2.5,66120,83530,107380,215.208,141.2,5.4,1403.22,2008
164,11-9041,1700,7.3,0.25,129450,2.2,92880,121630,157440,215.208,141.2,5.4,1403.22,2008
165,11-9121,200,13.1,0.03,130380,5.4,92100,110880,160300,215.208,141.2,5.4,1403.22,2008
166,11-9141,1530,14.4,0.22,77950,6.4,42520,60310,107330,215.208,141.2,5.4,1403.22,2008
167,11-9199,1440,8.4,0.21,106070,4.2,69960,96940,133690,215.208,141.2,5.4,1403.22,2008
168,13-0000,24430,4.8,3.56,67960,1.5,47250,63100,82260,215.208,141.2,5.4,1403.22,2008
169,13-1022,120,14.3,0.02,52960,3.6,42000,50180,61190,215.208,141.2,5.4,1403.22,2008
170,13-1023,2660,4.8,0.39,61520,2.3,43120,56730,75070,215.208,141.2,5.4,1403.22,2008
171,13-1041,1010,15.6,0.15,52830,3.2,31030,47640,67800,215.208,141.2,5.4,1403.22,2008
172,13-1051,290,16.4,0.04,62510,5.9,45510,61520,77290,215.208,141.2,5.4,1403.22,2008
173,13-1061,30,43.3,0.00,92580,15.1,53790,112040,125170,215.208,141.2,5.4,1403.22,2008
174,13-1071,400,8.1,0.06,62790,3.4,44020,59200,76250,215.208,141.2,5.4,1403.22,2008
175,13-1072,410,20.8,0.06,60000,3.3,44780,56030,70920,215.208,141.2,5.4,1403.22,2008
176,13-1073,390,13.1,0.06,61690,2.8,44760,59620,77940,215.208,141.2,5.4,1403.22,2008
177,13-1079,550,9.1,0.08,61530,3.1,44360,58670,76380,215.208,141.2,5.4,1403.22,2008
178,13-1081,670,12.4,0.10,73890,4.2,52950,71250,90790,215.208,141.2,5.4,1403.22,2008
179,13-1111,740,9.3,0.11,84620,4.1,56200,74640,103210,215.208,141.2,5.4,1403.22,2008
180,13-1199,3520,7.5,0.51,71810,4.1,45810,66360,91390,215.208,141.2,5.4,1403.22,2008
181,13-2011,10440,6.5,1.52,66500,1.3,48140,62580,79390,215.208,141.2,5.4,1403.22,2008
182,13-2031,270,24.4,0.04,78170,2.1,60690,77420,95350,215.208,141.2,5.4,1403.22,2008
183,13-2041,230,47.5,0.03,56320,6.9,36260,47540,63800,215.208,141.2,5.4,1403.22,2008
184,13-2051,2490,15.3,0.36,79170,2.1,57410,74160,95900,215.208,141.2,5.4,1403.22,2008
185,13-2099,170,12.9,0.02,91880,12.5,57380,88140,121450,215.208,141.2,5.4,1403.22,2008
186,15-0000,7100,13.4,1.04,72870,2.9,52760,70350,90660,215.208,141.2,5.4,1403.22,2008
187,15-1021,300,10.0,0.04,67110,2.6,51290,67170,81180,215.208,141.2,5.4,1403.22,2008
188,15-1031,250,19.3,0.04,94750,4.4,77530,92780,109530,215.208,141.2,5.4,1403.22,2008
189,15-1041,1750,26.2,0.26,57990,8.3,39820,52470,70920,215.208,141.2,5.4,1403.22,2008
190,15-1061,300,24.9,0.04,74400,5.6,56410,72810,92760,215.208,141.2,5.4,1403.22,2008
191,15-1071,530,8.7,0.08,70960,2.9,53640,68930,85140,215.208,141.2,5.4,1403.22,2008
192,15-1081,550,20.4,0.08,74180,2.9,55800,73700,92130,215.208,141.2,5.4,1403.22,2008
193,15-1099,1750,21.2,0.26,83350,4.0,65070,81020,100870,215.208,141.2,5.4,1403.22,2008
194,15-2031,490,23.0,0.07,76410,3.4,55720,71360,96480,215.208,141.2,5.4,1403.22,2008
195,17-0000,30260,7.8,4.41,94490,2.6,59470,85180,120450,215.208,141.2,5.4,1403.22,2008
196,17-1021,170,35.1,0.02,49660,9.7,34530,45730,53880,215.208,141.2,5.4,1403.22,2008
197,17-1022,560,10.4,0.08,48890,3.4,37680,47980,59890,215.208,141.2,5.4,1403.22,2008
198,17-2041,610,31.1,0.09,114550,7.8,82500,100220,140560,215.208,141.2,5.4,1403.22,2008
199,17-2051,800,27.5,0.12,92810,4.3,70740,89720,115380,215.208,141.2,5.4,1403.22,2008
200,17-2071,270,8.1,0.04,98810,4.6,76540,106080,121230,215.208,141.2,5.4,1403.22,2008
202,17-2081,480,5.9,0.07,74790,2.1,57450,71350,90330,215.208,141.2,5.4,1403.22,2008
204,17-2112,1570,10.7,0.23,85800,3.4,63110,82870,105780,215.208,141.2,5.4,1403.22,2008
205,17-2131,590,27.2,0.09,97800,6.5,64530,85900,116920,215.208,141.2,5.4,1403.22,2008
206,17-2141,1200,11.7,0.18,83080,2.9,60860,79250,101580,215.208,141.2,5.4,1403.22,2008
207,17-2151,3440,8.9,0.50,80060,1.7,59390,75510,93700,215.208,141.2,5.4,1403.22,2008
208,17-2171,11850,7.9,1.73,119850,2.8,81050,110970,149790,215.208,141.2,5.4,1403.22,2008
209,17-2199,2960,30.3,0.43,100200,7.5,72930,99730,125700,215.208,141.2,5.4,1403.22,2008
210,17-3011,50,29.8,0.01,50640,7.4,38040,48470,59830,215.208,141.2,5.4,1403.22,2008
211,17-3013,460,28.7,0.07,42720,5.1,25170,41770,55820,215.208,141.2,5.4,1403.22,2008
212,17-3019,190,18.9,0.03,53150,7.1,38490,52480,62710,215.208,141.2,5.4,1403.22,2008
213,17-3022,90,12.8,0.01,58940,5.4,44670,58230,66270,215.208,141.2,5.4,1403.22,2008
214,17-3023,1100,16.1,0.16,57710,5.3,40940,54960,68320,215.208,141.2,5.4,1403.22,2008
215,17-3024,60,33.0,0.01,49900,4.1,37680,46850,59600,215.208,141.2,5.4,1403.22,2008
216,17-3025,260,6.5,0.04,46160,1.6,39780,46050,51920,215.208,141.2,5.4,1403.22,2008
217,17-3026,420,21.0,0.06,64940,4.1,45700,64600,85760,215.208,141.2,5.4,1403.22,2008
218,17-3027,330,26.4,0.05,57250,2.9,47410,58100,67580,215.208,141.2,5.4,1403.22,2008
219,17-3029,1450,13.7,0.21,57840,2.8,44870,57640,68500,215.208,141.2,5.4,1403.22,2008
220,17-3031,580,9.4,0.08,45910,3.6,33450,42050,53740,215.208,141.2,5.4,1403.22,2008
221,19-0000,18810,7.1,2.74,84560,2.8,46640,69720,112280,215.208,141.2,5.4,1403.22,2008
222,19-2012,40,31.1,0.01,112080,10.9,78780,101660,131570,215.208,141.2,5.4,1403.22,2008
223,19-2031,310,15.1,0.05,72850,5.3,51340,67640,87600,215.208,141.2,5.4,1403.22,2008
224,19-2041,380,12.9,0.06,64170,3.2,42460,59490,81500,215.208,141.2,5.4,1403.22,2008
225,19-2042,7990,9.0,1.17,120100,2.9,77840,114790,154060,215.208,141.2,5.4,1403.22,2008
226,19-3021,260,21.5,0.04,68450,9.7,39710,58980,91720,215.208,141.2,5.4,1403.22,2008
227,19-4031,1240,6.6,0.18,44630,1.7,35470,44700,52000,215.208,141.2,5.4,1403.22,2008
228,19-4041,7970,11.3,1.16,59940,3.9,39120,57380,75320,215.208,141.2,5.4,1403.22,2008
229,19-4091,150,12.0,0.02,46130,3.6,34640,44440,53950,215.208,141.2,5.4,1403.22,2008
230,19-4099,350,25.1,0.05,37070,6.7,27740,35140,41740,215.208,141.2,5.4,1403.22,2008
231,23-0000,1810,6.9,0.26,88600,4.8,43860,65910,119020,215.208,141.2,5.4,1403.22,2008
232,23-1011,550,9.9,0.08,147030,4.8,94200,140900,239200,215.208,141.2,5.4,1403.22,2008
233,23-2011,110,12.2,0.02,55850,3.4,45480,56040,65530,215.208,141.2,5.4,1403.22,2008
234,23-2093,1090,9.3,0.16,64130,6.9,37120,52580,75300,215.208,141.2,5.4,1403.22,2008
235,23-2099,60,44.3,0.01,58220,11.9,43870,54410,72360,215.208,141.2,5.4,1403.22,2008
236,27-0000,290,15.0,0.04,64780,3.6,44190,59210,80300,215.208,141.2,5.4,1403.22,2008
237,27-1024,80,22.1,0.01,52110,5.3,37640,49270,64360,215.208,141.2,5.4,1403.22,2008
238,27-3031,120,11.7,0.02,79800,4.1,55700,74260,98890,215.208,141.2,5.4,1403.22,2008
239,29-0000,2640,5.3,0.39,62550,1.3,47570,61710,76840,215.208,141.2,5.4,1403.22,2008
240,29-1111,30,15.2,0.00,61620,3.2,53920,62040,71380,215.208,141.2,5.4,1403.22,2008
241,29-9011,1800,6.4,0.26,65300,1.4,51210,64140,78480,215.208,141.2,5.4,1403.22,2008
242,29-9012,770,11.6,0.11,56690,3.3,42120,54800,71920,215.208,141.2,5.4,1403.22,2008
243,33-2011,60,43.0,0.01,68230,7.0,62140,72380,79560,215.208,141.2,5.4,1403.22,2008
244,33-9032,520,15.4,0.08,27940,4.0,18840,25080,32900,215.208,141.2,5.4,1403.22,2008
245,35-0000,230,11.1,0.03,21760,11.6,14580,18220,27890,215.208,141.2,5.4,1403.22,2008
246,35-2012,150,12.0,0.02,19380,10.3,13860,15370,23810,215.208,141.2,5.4,1403.22,2008
247,35-2019,60,24.7,0.01,25920,6.5,20740,25510,31040,215.208,141.2,5.4,1403.22,2008
248,37-0000,1420,9.5,0.21,23440,2.9,16150,20800,28810,215.208,141.2,5.4,1403.22,2008
249,37-2011,1080,10.4,0.16,24240,3.1,16280,21860,30210,215.208,141.2,5.4,1403.22,2008
250,37-3011,300,31.9,0.04,20030,3.7,15610,18190,23200,215.208,141.2,5.4,1403.22,2008
251,39-9031,60,20.8,0.01,36170,17.4,15960,33480,52200,215.208,141.2,5.4,1403.22,2008
252,41-0000,9310,4.9,1.36,70190,5.8,40240,57510,83820,215.208,141.2,5.4,1403.22,2008
253,41-1012,230,11.7,0.03,80120,4.9,54770,67910,96540,215.208,141.2,5.4,1403.22,2008
254,41-2011,110,41.1,0.02,18000,6.4,14330,16220,19190,215.208,141.2,5.4,1403.22,2008
255,41-2031,50,37.3,0.01,21940,12.7,16550,18990,28910,215.208,141.2,5.4,1403.22,2008
256,41-3099,1140,19.7,0.17,102540,26.4,42390,69180,239200,215.208,141.2,5.4,1403.22,2008
257,41-4011,1470,12.7,0.21,74900,3.3,53820,68880,91810,215.208,141.2,5.4,1403.22,2008
258,41-4012,3590,7.1,0.52,63500,4.0,39970,53910,76080,215.208,141.2,5.4,1403.22,2008
259,41-9021,60,44.0,0.01,43360,16.3,28760,42200,50480,215.208,141.2,5.4,1403.22,2008
260,41-9022,2400,10.2,0.35,66590,3.6,35410,51720,85600,215.208,141.2,5.4,1403.22,2008
262,41-9099,160,36.3,0.02,48830,9.1,41250,49690,60600,215.208,141.2,5.4,1403.22,2008
263,43-0000,58430,1.8,8.52,34090,0.8,24190,31200,41050,215.208,141.2,5.4,1403.22,2008
264,43-1011,2920,4.7,0.43,51050,1.6,34300,46850,63440,215.208,141.2,5.4,1403.22,2008
265,43-2011,30,29.7,0.00,27920,3.8,25220,28120,30930,215.208,141.2,5.4,1403.22,2008
266,43-3021,370,20.0,0.05,29360,6.6,20490,25590,35150,215.208,141.2,5.4,1403.22,2008
267,43-3031,10710,4.5,1.56,34240,1.1,26240,32240,40890,215.208,141.2,5.4,1403.22,2008
268,43-3051,1310,7.4,0.19,34790,2.5,27210,33310,40350,215.208,141.2,5.4,1403.22,2008
269,43-3061,300,14.1,0.04,38670,2.8,29620,36370,44670,215.208,141.2,5.4,1403.22,2008
270,43-4051,590,15.1,0.09,37430,7.3,24380,32220,44150,215.208,141.2,5.4,1403.22,2008
271,43-4071,340,10.9,0.05,28130,3.3,21580,26720,32570,215.208,141.2,5.4,1403.22,2008
