,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
79,27-3000,40,28.1,0.01,43590,4.7,33510,39530,47250,237.001,126.5,5.6,2111.94,2015
80,29-0000,280,29.3,0.07,69200,4.8,41900,60040,84420,237.001,126.5,5.6,2111.94,2015
84,29-2000,70,33.6,0.02,42430,3.3,34070,41390,47150,237.001,126.5,5.6,2111.94,2015
87,29-9000,90,21.4,0.02,51810,3.2,40590,51250,62990,237.001,126.5,5.6,2111.94,2015
88,29-9010,90,21.4,0.02,51810,3.2,40590,51250,62990,237.001,126.5,5.6,2111.94,2015
89,29-9011,50,36.7,0.01,52850,4.1,41170,53220,63190,237.001,126.5,5.6,2111.94,2015
90,29-9012,40,20.7,0.01,50740,4.9,40150,49370,62750,237.001,126.5,5.6,2111.94,2015
91,31-0000,40,35.4,0.01,27950,5.9,25670,28440,31240,237.001,126.5,5.6,2111.94,2015
92,33-0000,440,11.8,0.11,26220,4.3,19670,22790,29220,237.001,126.5,5.6,2111.94,2015
93,33-9000,440,12.0,0.11,26170,4.3,19650,22730,29120,237.001,126.5,5.6,2111.94,2015
94,33-9030,430,12.1,0.1,26300,4.4,19690,22860,29350,237.001,126.5,5.6,2111.94,2015
95,33-9032,430,12.1,0.1,26300,4.4,19690,22860,29350,237.001,126.5,5.6,2111.94,2015
96,35-0000,70,31.3,0.02,30440,7.1,22410,27760,38960,237.001,126.5,5.6,2111.94,2015
97,35-2000,30,38.5,0.01,37980,5.3,33100,39310,45130,237.001,126.5,5.6,2111.94,2015
98,37-0000,4520,11.3,1.1,30810,3.5,21410,27540,36590,237.001,126.5,5.6,2111.94,2015
99,37-1000,130,36.7,0.03,46510,12.4,30460,39010,63460,237.001,126.5,5.6,2111.94,2015
100,37-1010,130,36.7,0.03,46510,12.4,30460,39010,63460,237.001,126.5,5.6,2111.94,2015
101,37-1012,130,37.5,0.03,46660,12.6,30510,39140,63820,237.001,126.5,5.6,2111.94,2015
102,37-2000,1530,17.9,0.37,25760,4.3,19420,23090,28490,237.001,126.5,5.6,2111.94,2015
103,37-2010,1530,18.0,0.37,25740,4.3,19420,23090,28480,237.001,126.5,5.6,2111.94,2015
104,37-2011,1370,19.5,0.33,24830,2.7,19560,23060,28030,237.001,126.5,5.6,2111.94,2015
105,37-2012,150,36.3,0.04,34110,25.7,17930,24330,49440,237.001,126.5,5.6,2111.94,2015
106,37-3000,2860,14.4,0.69,32780,4.5,23570,29880,39580,237.001,126.5,5.6,2111.94,2015
107,37-3010,2860,14.4,0.69,32780,4.5,23570,29880,39580,237.001,126.5,5.6,2111.94,2015
108,37-3011,810,15.3,0.2,26850,4.2,19470,24170,32200,237.001,126.5,5.6,2111.94,2015
109,37-3012,1830,20.3,0.44,34710,6.0,25730,30920,39830,237.001,126.5,5.6,2111.94,2015
110,39-0000,4750,5.5,1.15,30440,3.2,19710,25250,34220,237.001,126.5,5.6,2111.94,2015
111,39-1000,100,22.5,0.02,41360,7.0,30090,38970,52020,237.001,126.5,5.6,2111.94,2015
112,39-1020,100,22.5,0.02,41360,7.0,30090,38970,52020,237.001,126.5,5.6,2111.94,2015
113,39-1021,100,22.5,0.02,41360,7.0,30090,38970,52020,237.001,126.5,5.6,2111.94,2015
114,39-2000,4640,5.6,1.13,30230,3.2,19650,25020,33810,237.001,126.5,5.6,2111.94,2015
115,39-2010,1710,9.3,0.41,37690,6.1,21630,30410,43500,237.001,126.5,5.6,2111.94,2015
116,39-2011,1710,9.3,0.41,37690,6.1,21630,30410,43500,237.001,126.5,5.6,2111.94,2015
117,39-2020,2930,7.1,0.71,25900,2.5,19360,23340,29490,237.001,126.5,5.6,2111.94,2015
118,39-2021,2930,7.1,0.71,25900,2.5,19360,23340,29490,237.001,126.5,5.6,2111.94,2015
119,41-0000,1790,9.0,0.43,62190,4.7,34200,55160,78460,237.001,126.5,5.6,2111.94,2015
120,41-1000,80,16.4,0.02,75900,4.7,55040,73330,94090,237.001,126.5,5.6,2111.94,2015
121,41-1010,80,16.4,0.02,75900,4.7,55040,73330,94090,237.001,126.5,5.6,2111.94,2015
122,41-1012,60,20.7,0.01,82880,5.1,62300,82650,98680,237.001,126.5,5.6,2111.94,2015
126,41-2030,90,22.3,0.02,28790,11.4,17840,20590,29340,237.001,126.5,5.6,2111.94,2015
127,41-2031,90,22.3,0.02,28790,11.4,17840,20590,29340,237.001,126.5,5.6,2111.94,2015
128,41-3000,420,12.7,0.1,61970,3.6,42380,57290,75650,237.001,126.5,5.6,2111.94,2015
129,41-3090,420,12.7,0.1,61970,3.6,42380,57290,75650,237.001,126.5,5.6,2111.94,2015
130,41-3099,420,12.7,0.1,61970,3.6,42380,57290,75650,237.001,126.5,5.6,2111.94,2015
131,41-4000,1020,9.8,0.25,70330,4.8,43430,60830,84810,237.001,126.5,5.6,2111.94,2015
132,41-4010,1020,9.8,0.25,70330,4.8,43430,60830,84810,237.001,126.5,5.6,2111.94,2015
133,41-4011,150,13.8,0.04,66420,2.9,51950,62030,81740,237.001,126.5,5.6,2111.94,2015
134,41-4012,870,11.2,0.21,71000,5.6,41910,60450,85480,237.001,126.5,5.6,2111.94,2015
135,43-0000,19960,2.8,4.84,32850,0.9,22330,29980,39440,237.001,126.5,5.6,2111.94,2015
136,43-1000,990,9.0,0.24,52190,3.9,35770,48440,63200,237.001,126.5,5.6,2111.94,2015
137,43-1010,990,9.0,0.24,52190,3.9,35770,48440,63200,237.001,126.5,5.6,2111.94,2015
138,43-1011,990,9.0,0.24,52190,3.9,35770,48440,63200,237.001,126.5,5.6,2111.94,2015
139,43-3000,4570,5.6,1.11,37050,1.7,26670,35820,45800,237.001,126.5,5.6,2111.94,2015
140,43-3020,60,40.0,0.01,29340,7.9,22250,27540,35920,237.001,126.5,5.6,2111.94,2015
141,43-3021,60,40.0,0.01,29340,7.9,22250,27540,35920,237.001,126.5,5.6,2111.94,2015
142,43-3030,3590,6.8,0.87,37570,2.0,27020,36570,46410,237.001,126.5,5.6,2111.94,2015
143,43-3031,3590,6.8,0.87,37570,2.0,27020,36570,46410,237.001,126.5,5.6,2111.94,2015
144,43-3050,900,7.6,0.22,35480,2.0,25920,33910,43230,237.001,126.5,5.6,2111.94,2015
145,43-3051,900,7.6,0.22,35480,2.0,25920,33910,43230,237.001,126.5,5.6,2111.94,2015
146,43-4000,1180,9.1,0.29,31800,2.2,23320,29200,37140,237.001,126.5,5.6,2111.94,2015
147,43-4050,340,13.4,0.08,38370,3.5,27790,35190,46210,237.001,126.5,5.6,2111.94,2015
148,43-4051,340,13.4,0.08,38370,3.5,27790,35190,46210,237.001,126.5,5.6,2111.94,2015
149,43-4070,290,24.9,0.07,26450,2.7,21060,26030,29920,237.001,126.5,5.6,2111.94,2015
150,43-4071,290,24.9,0.07,26450,2.7,21060,26030,29920,237.001,126.5,5.6,2111.94,2015
151,43-4150,160,12.5,0.04,34150,5.1,24990,31090,41550,237.001,126.5,5.6,2111.94,2015
152,43-4151,160,12.5,0.04,34150,5.1,24990,31090,41550,237.001,126.5,5.6,2111.94,2015
153,43-4160,70,15.9,0.02,32890,2.9,26750,32880,37860,237.001,126.5,5.6,2111.94,2015
154,43-4161,70,15.9,0.02,32890,2.9,26750,32880,37860,237.001,126.5,5.6,2111.94,2015
155,43-4170,290,17.2,0.07,26740,2.8,20630,26120,31280,237.001,126.5,5.6,2111.94,2015
156,43-4171,290,17.2,0.07,26740,2.8,20630,26120,31280,237.001,126.5,5.6,2111.94,2015
157,43-5000,2890,6.8,0.7,29870,1.8,21470,27870,36210,237.001,126.5,5.6,2111.94,2015
158,43-5030,70,37.9,0.02,43890,5.6,34140,38720,53800,237.001,126.5,5.6,2111.94,2015
159,43-5032,70,37.9,0.02,43890,5.6,34140,38720,53800,237.001,126.5,5.6,2111.94,2015
160,43-5060,190,19.3,0.05,42290,3.2,34100,41040,48500,237.001,126.5,5.6,2111.94,2015
161,43-5061,190,19.3,0.05,42290,3.2,34100,41040,48500,237.001,126.5,5.6,2111.94,2015
162,43-5070,1460,9.6,0.35,30100,2.2,22570,29020,36360,237.001,126.5,5.6,2111.94,2015
163,43-5071,1460,9.6,0.35,30100,2.2,22570,29020,36360,237.001,126.5,5.6,2111.94,2015
164,43-5080,210,19.6,0.05,27260,3.7,20250,25990,30740,237.001,126.5,5.6,2111.94,2015
165,43-5081,210,19.6,0.05,27260,3.7,20250,25990,30740,237.001,126.5,5.6,2111.94,2015
166,43-5110,960,9.7,0.23,26600,4.0,19640,23840,30530,237.001,126.5,5.6,2111.94,2015
167,43-5111,960,9.7,0.23,26600,4.0,19640,23840,30530,237.001,126.5,5.6,2111.94,2015
168,43-6000,4310,6.0,1.05,32040,1.9,22440,29440,38160,237.001,126.5,5.6,2111.94,2015
169,43-6010,4310,6.0,1.05,32040,1.9,22440,29440,38160,237.001,126.5,5.6,2111.94,2015
170,43-6011,470,18.4,0.11,49120,4.0,36290,47170,58760,237.001,126.5,5.6,2111.94,2015
171,43-6014,3840,6.4,0.93,29970,2.0,21750,28140,36180,237.001,126.5,5.6,2111.94,2015
172,43-9000,6000,5.0,1.46,28690,1.5,19840,26360,34640,237.001,126.5,5.6,2111.94,2015
173,43-9010,50,15.8,0.01,37590,6.5,24720,36960,49860,237.001,126.5,5.6,2111.94,2015
174,43-9011,50,15.8,0.01,37590,6.5,24720,36960,49860,237.001,126.5,5.6,2111.94,2015
175,43-9020,170,13.0,0.04,24710,3.4,20130,23360,28060,237.001,126.5,5.6,2111.94,2015
176,43-9021,170,13.0,0.04,24710,3.4,20130,23360,28060,237.001,126.5,5.6,2111.94,2015
177,43-9060,5740,5.2,1.39,28690,1.6,19810,26470,34710,237.001,126.5,5.6,2111.94,2015
178,43-9061,5740,5.2,1.39,28690,1.6,19810,26470,34710,237.001,126.5,5.6,2111.94,2015
179,43-9190,40,35.4,0.01,35050,13.7,20350,24100,45850,237.001,126.5,5.6,2111.94,2015
180,43-9199,40,35.4,0.01,35050,13.7,20350,24100,45850,237.001,126.5,5.6,2111.94,2015
181,45-0000,302130,1.5,73.31,24770,0.7,19210,20110,26100,237.001,126.5,5.6,2111.94,2015
182,45-1000,10830,3.7,2.63,47150,1.5,30840,43130,58230,237.001,126.5,5.6,2111.94,2015
183,45-1010,10830,3.7,2.63,47150,1.5,30840,43130,58230,237.001,126.5,5.6,2111.94,2015
184,45-1011,10830,3.7,2.63,47150,1.5,30840,43130,58230,237.001,126.5,5.6,2111.94,2015
185,45-2000,261050,1.7,63.34,22300,0.6,19140,19760,23380,237.001,126.5,5.6,2111.94,2015
186,45-2010,650,15.5,0.16,37380,6.6,23360,32040,46450,237.001,126.5,5.6,2111.94,2015
187,45-2011,650,15.5,0.16,37380,6.6,23360,32040,46450,237.001,126.5,5.6,2111.94,2015
188,45-2020,770,14.3,0.19,46700,7.2,28850,42570,63260,237.001,126.5,5.6,2111.94,2015
189,45-2021,770,14.3,0.19,46700,7.2,28850,42570,63260,237.001,126.5,5.6,2111.94,2015
190,45-2040,11370,7.6,2.76,21630,2.0,18950,19490,22390,237.001,126.5,5.6,2111.94,2015
191,45-2041,11370,7.6,2.76,21630,2.0,18950,19490,22390,237.001,126.5,5.6,2111.94,2015
192,45-2090,248260,1.8,60.24,22220,0.6,19150,19770,23360,237.001,126.5,5.6,2111.94,2015
193,45-2091,16250,6.4,3.94,27370,1.8,20040,25690,31150,237.001,126.5,5.6,2111.94,2015
194,45-2092,217620,2.1,52.8,21530,0.7,19130,19650,22520,237.001,126.5,5.6,2111.94,2015
195,45-2093,13850,3.0,3.36,26630,1.2,19990,24250,31640,237.001,126.5,5.6,2111.94,2015
196,45-2099,550,23.2,0.13,32000,5.6,19670,32510,38630,237.001,126.5,5.6,2111.94,2015
197,45-4000,30250,2.1,7.34,38070,1.2,29360,36640,45440,237.001,126.5,5.6,2111.94,2015
198,45-4010,180,25.4,0.04,32220,6.9,25110,32780,38640,237.001,126.5,5.6,2111.94,2015
199,45-4011,180,25.4,0.04,32220,6.9,25110,32780,38640,237.001,126.5,5.6,2111.94,2015
200,45-4020,30070,2.1,7.3,38110,1.2,29390,36670,45470,237.001,126.5,5.6,2111.94,2015
201,45-4021,4550,10.2,1.1,42320,3.5,27400,36440,55280,237.001,126.5,5.6,2111.94,2015
202,45-4022,22730,2.9,5.51,37380,1.2,29490,36780,44960,237.001,126.5,5.6,2111.94,2015
203,45-4023,260,19.4,0.06,40380,6.2,28570,40650,51720,237.001,126.5,5.6,2111.94,2015
204,45-4029,2540,10.4,0.62,36850,2.2,32160,36120,41180,237.001,126.5,5.6,2111.94,2015
205,47-0000,500,22.4,0.12,37190,4.8,29220,36020,44550,237.001,126.5,5.6,2111.94,2015
206,47-2000,480,22.8,0.12,36840,4.9,28990,35760,43840,237.001,126.5,5.6,2111.94,2015
209,47-2070,330,30.6,0.08,38940,4.7,32660,37240,44790,237.001,126.5,5.6,2111.94,2015
210,47-2073,330,30.6,0.08,38940,4.7,32660,37240,44790,237.001,126.5,5.6,2111.94,2015
211,47-2110,30,44.1,0.01,47290,5.5,40110,46270,52960,237.001,126.5,5.6,2111.94,2015
212,47-2111,30,44.1,0.01,47290,5.5,40110,46270,52960,237.001,126.5,5.6,2111.94,2015
213,49-0000,8850,5.5,2.15,37610,1.5,26170,34710,45830,237.001,126.5,5.6,2111.94,2015
214,49-1000,510,10.9,0.12,60150,2.2,46660,58790,72700,237.001,126.5,5.6,2111.94,2015
215,49-1010,510,10.9,0.12,60150,2.2,46660,58790,72700,237.001,126.5,5.6,2111.94,2015
216,49-1011,510,10.9,0.12,60150,2.2,46660,58790,72700,237.001,126.5,5.6,2111.94,2015
217,49-3000,3990,7.9,0.97,37980,1.8,28600,35850,45340,237.001,126.5,5.6,2111.94,2015
218,49-3010,340,28.3,0.08,44550,3.0,34570,42450,53070,237.001,126.5,5.6,2111.94,2015
219,49-3011,340,28.3,0.08,44550,3.0,34570,42450,53070,237.001,126.5,5.6,2111.94,2015
220,49-3030,590,12.0,0.14,40120,2.3,31100,38310,48250,237.001,126.5,5.6,2111.94,2015
221,49-3031,590,12.0,0.14,40120,2.3,31100,38310,48250,237.001,126.5,5.6,2111.94,2015
222,49-3040,3030,9.7,0.74,36850,2.2,27510,34850,43210,237.001,126.5,5.6,2111.94,2015
223,49-3041,1930,13.6,0.47,34750,2.5,26150,33590,39660,237.001,126.5,5.6,2111.94,2015
224,49-3042,1090,11.8,0.27,40560,4.1,30130,37510,48040,237.001,126.5,5.6,2111.94,2015
225,49-9000,4340,7.5,1.05,34620,2.6,23300,31150,42360,237.001,126.5,5.6,2111.94,2015
226,49-9020,40,40.5,0.01,49580,6.6,36080,48190,59290,237.001,126.5,5.6,2111.94,2015
227,49-9021,40,40.5,0.01,49580,6.6,36080,48190,59290,237.001,126.5,5.6,2111.94,2015
228,49-9040,1170,9.9,0.28,37580,3.3,27340,35150,45220,237.001,126.5,5.6,2111.94,2015
229,49-9041,380,19.2,0.09,42640,7.1,28520,39450,55140,237.001,126.5,5.6,2111.94,2015
230,49-9043,790,11.4,0.19,35160,2.8,26840,34030,40760,237.001,126.5,5.6,2111.94,2015
231,49-9070,2790,10.6,0.68,32690,3.3,22050,29550,40810,237.001,126.5,5.6,2111.94,2015
232,49-9071,2790,10.6,0.68,32690,3.3,22050,29550,40810,237.001,126.5,5.6,2111.94,2015
233,49-9090,350,13.4,0.08,38520,9.1,22620,28540,42520,237.001,126.5,5.6,2111.94,2015
234,49-9096,120,31.8,0.03,63880,12.9,39810,63100,90500,237.001,126.5,5.6,2111.94,2015
235,49-9098,160,13.2,0.04,24200,3.0,20430,23330,27490,237.001,126.5,5.6,2111.94,2015
236,49-9099,70,22.1,0.02,28130,4.1,22790,26790,32380,237.001,126.5,5.6,2111.94,2015
237,51-0000,14610,9.8,3.54,28510,2.4,20170,24180,31770,237.001,126.5,5.6,2111.94,2015
238,51-1000,1020,10.9,0.25,49990,2.7,32270,46520,62720,237.001,126.5,5.6,2111.94,2015
239,51-1010,1020,10.9,0.25,49990,2.7,32270,46520,62720,237.001,126.5,5.6,2111.94,2015
240,51-1011,1020,10.9,0.25,49990,2.7,32270,46520,62720,237.001,126.5,5.6,2111.94,2015
241,51-3000,500,24.0,0.12,29430,3.9,21900,27160,34740,237.001,126.5,5.6,2111.94,2015
242,51-3090,500,24.0,0.12,29430,3.9,21900,27160,34740,237.001,126.5,5.6,2111.94,2015
243,51-3091,460,25.4,0.11,29480,4.0,21960,27280,34620,237.001,126.5,5.6,2111.94,2015
245,51-4000,70,33.1,0.02,36500,6.2,30560,35830,42280,237.001,126.5,5.6,2111.94,2015
246,51-4120,70,34.9,0.02,36020,6.5,30180,35260,40740,237.001,126.5,5.6,2111.94,2015
247,51-4121,70,34.9,0.02,36020,6.5,30180,35260,40740,237.001,126.5,5.6,2111.94,2015
248,51-7000,810,22.7,0.2,31110,4.9,23740,30780,37470,237.001,126.5,5.6,2111.94,2015
249,51-7040,810,22.8,0.2,31070,5.0,23740,30750,37420,237.001,126.5,5.6,2111.94,2015
250,51-7041,770,23.7,0.19,30790,5.0,23610,30420,37020,237.001,126.5,5.6,2111.94,2015
251,51-7042,40,32.6,0.01,36870,12.7,29760,40260,45800,237.001,126.5,5.6,2111.94,2015
252,51-9000,12200,11.1,2.96,26470,3.3,19910,23310,29440,237.001,126.5,5.6,2111.94,2015
253,51-9010,510,22.2,0.12,31060,6.7,22040,27250,36370,237.001,126.5,5.6,2111.94,2015
254,51-9012,510,22.2,0.12,31060,6.7,22040,27250,36370,237.001,126.5,5.6,2111.94,2015
255,51-9020,300,24.3,0.07,33620,4.9,23580,32240,40200,237.001,126.5,5.6,2111.94,2015
256,51-9021,60,34.6,0.01,41490,6.8,34420,38240,48280,237.001,126.5,5.6,2111.94,2015
257,51-9023,240,28.9,0.06,31780,5.5,22660,28790,38780,237.001,126.5,5.6,2111.94,2015
258,51-9030,120,26.9,0.03,34900,5.7,27750,33900,40990,237.001,126.5,5.6,2111.94,2015
259,51-9032,120,26.9,0.03,34900,5.7,27750,33900,40990,237.001,126.5,5.6,2111.94,2015
260,51-9060,1030,10.5,0.25,28730,4.3,20300,24120,33250,237.001,126.5,5.6,2111.94,2015
261,51-9061,1030,10.5,0.25,28730,4.3,20300,24120,33250,237.001,126.5,5.6,2111.94,2015
262,51-9110,6240,18.8,1.52,26920,6.0,20460,23780,29600,237.001,126.5,5.6,2111.94,2015
263,51-9111,6240,18.8,1.52,26920,6.0,20460,23780,29600,237.001,126.5,5.6,2111.94,2015
264,51-9190,3960,14.1,0.96,23830,2.7,19180,21280,26190,237.001,126.5,5.6,2111.94,2015
265,51-9192,920,39.2,0.22,26580,3.8,19910,25050,29690,237.001,126.5,5.6,2111.94,2015
267,51-9196,200,4.6,0.05,18680,4.6,17620,18400,19170,237.001,126.5,5.6,2111.94,2015
268,51-9198,2560,15.3,0.62,22910,3.1,19100,20520,24310,237.001,126.5,5.6,2111.94,2015
269,51-9199,230,40.2,0.05,23740,5.3,19500,22130,24470,237.001,126.5,5.6,2111.94,2015
270,53-0000,40910,3.5,9.93,32150,2.5,20180,26410,37780,237.001,126.5,5.6,2111.94,2015
271,53-1000,1370,10.0,0.33,45780,1.8,32980,42960,57430,237.001,126.5,5.6,2111.94,2015
272,53-1020,840,10.3,0.21,44080,2.6,33220,40010,53720,237.001,126.5,5.6,2111.94,2015
273,53-1021,840,10.3,0.21,44080,2.6,33220,40010,53720,237.001,126.5,5.6,2111.94,2015
274,53-1030,520,16.6,0.13,48500,3.9,31980,50530,60720,237.001,126.5,5.6,2111.94,2015
275,53-1031,520,16.6,0.13,48500,3.9,31980,50530,60720,237.001,126.5,5.6,2111.94,2015
276,53-2000,1660,22.7,0.4,89330,9.4,50500,75810,128100,237.001,126.5,5.6,2111.94,2015
277,53-2010,1660,22.7,0.4,89330,9.4,50500,75810,128100,237.001,126.5,5.6,2111.94,2015
278,53-2012,1660,22.8,0.4,89380,9.4,50420,75880,128290,237.001,126.5,5.6,2111.94,2015
