,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
24,11-9013,2510,7.7,0.6,77180,4.0,46120,66750,94660,239.557,119.9,4.8,2065.55,2016
25,11-9190,130,19.9,0.03,110840,6.1,63870,104610,145140,239.557,119.9,4.8,2065.55,2016
26,11-9199,130,19.9,0.03,110840,6.1,63870,104610,145140,239.557,119.9,4.8,2065.55,2016
27,13-0000,2240,9.9,0.54,58650,3.6,36180,54690,73290,239.557,119.9,4.8,2065.55,2016
28,13-1000,1600,12.7,0.38,54410,4.7,31010,47980,67510,239.557,119.9,4.8,2065.55,2016
29,13-1020,250,17.5,0.06,53680,4.1,37850,47000,61660,239.557,119.9,4.8,2065.55,2016
30,13-1021,160,22.2,0.04,55290,5.1,37790,47900,64140,239.557,119.9,4.8,2065.55,2016
31,13-1023,100,28.7,0.02,51500,7.0,38180,45880,58490,239.557,119.9,4.8,2065.55,2016
32,13-1070,840,22.3,0.2,50510,8.3,22510,39230,63340,239.557,119.9,4.8,2065.55,2016
33,13-1071,110,10.4,0.03,64180,5.3,47160,59330,74290,239.557,119.9,4.8,2065.55,2016
34,13-1074,720,25.9,0.17,48270,10.0,20600,35630,61000,239.557,119.9,4.8,2065.55,2016
35,13-1080,60,12.9,0.01,60330,3.6,46120,55550,66530,239.557,119.9,4.8,2065.55,2016
36,13-1081,60,12.9,0.01,60330,3.6,46120,55550,66530,239.557,119.9,4.8,2065.55,2016
37,13-1150,40,15.0,0.01,56490,5.5,44020,56740,65020,239.557,119.9,4.8,2065.55,2016
38,13-1151,40,15.0,0.01,56490,5.5,44020,56740,65020,239.557,119.9,4.8,2065.55,2016
39,13-1160,110,14.3,0.03,67570,7.5,45610,58970,77580,239.557,119.9,4.8,2065.55,2016
40,13-1161,110,14.3,0.03,67570,7.5,45610,58970,77580,239.557,119.9,4.8,2065.55,2016
41,13-1190,240,21.1,0.06,56010,7.2,33660,51510,72580,239.557,119.9,4.8,2065.55,2016
42,13-1199,240,21.1,0.06,56010,7.2,33660,51510,72580,239.557,119.9,4.8,2065.55,2016
43,13-2000,640,9.4,0.15,69310,2.2,53680,63970,81740,239.557,119.9,4.8,2065.55,2016
44,13-2010,620,9.5,0.15,68490,2.3,53470,63570,80670,239.557,119.9,4.8,2065.55,2016
45,13-2011,620,9.5,0.15,68490,2.3,53470,63570,80670,239.557,119.9,4.8,2065.55,2016
46,15-0000,220,9.9,0.05,70610,4.6,50460,65040,84230,239.557,119.9,4.8,2065.55,2016
47,15-1100,210,10.2,0.05,70680,4.8,49610,64870,84910,239.557,119.9,4.8,2065.55,2016
48,15-1140,90,13.1,0.02,81570,7.4,59850,73250,87390,239.557,119.9,4.8,2065.55,2016
49,15-1141,70,15.5,0.02,85500,9.9,59600,74050,93000,239.557,119.9,4.8,2065.55,2016
50,15-1150,60,23.1,0.02,51830,7.0,38120,48720,61430,239.557,119.9,4.8,2065.55,2016
51,15-1151,50,27.0,0.01,51320,8.4,37830,48220,60580,239.557,119.9,4.8,2065.55,2016
52,17-0000,50,34.3,0.01,71330,5.3,55730,72120,82420,239.557,119.9,4.8,2065.55,2016
53,17-2000,40,32.6,0.01,77410,4.1,66770,75010,84550,239.557,119.9,4.8,2065.55,2016
54,19-0000,2690,10.1,0.65,52320,3.6,32330,45460,66470,239.557,119.9,4.8,2065.55,2016
55,19-1000,1410,13.5,0.34,67300,3.0,47580,63360,82240,239.557,119.9,4.8,2065.55,2016
56,19-1010,850,17.8,0.2,65300,3.9,46430,61530,80650,239.557,119.9,4.8,2065.55,2016
57,19-1011,380,14.4,0.09,63170,5.0,44360,59170,75380,239.557,119.9,4.8,2065.55,2016
58,19-1012,70,10.3,0.02,62760,4.2,48550,58290,73190,239.557,119.9,4.8,2065.55,2016
59,19-1013,390,35.8,0.09,67870,6.2,48740,66380,87670,239.557,119.9,4.8,2065.55,2016
60,19-1020,60,26.2,0.01,83260,18.9,39620,73090,96810,239.557,119.9,4.8,2065.55,2016
61,19-1029,40,24.8,0.01,99700,21.2,61920,85270,104670,239.557,119.9,4.8,2065.55,2016
62,19-1030,510,22.3,0.12,68880,4.2,49400,66720,83000,239.557,119.9,4.8,2065.55,2016
63,19-1032,490,23.4,0.12,68870,4.3,49970,67200,82910,239.557,119.9,4.8,2065.55,2016
64,19-4000,1270,13.5,0.31,35730,2.7,26280,33370,42220,239.557,119.9,4.8,2065.55,2016
65,19-4010,1090,15.3,0.26,35030,2.9,25970,33010,41420,239.557,119.9,4.8,2065.55,2016
66,19-4011,1090,15.3,0.26,35030,2.9,25970,33010,41420,239.557,119.9,4.8,2065.55,2016
67,19-4020,100,27.7,0.02,34700,4.9,27410,33160,40710,239.557,119.9,4.8,2065.55,2016
68,19-4021,100,27.7,0.02,34700,4.9,27410,33160,40710,239.557,119.9,4.8,2065.55,2016
69,19-4090,90,35.8,0.02,45720,10.2,29470,39610,57870,239.557,119.9,4.8,2065.55,2016
70,19-4093,60,43.6,0.02,38730,12.2,26920,34200,49920,239.557,119.9,4.8,2065.55,2016
71,25-0000,370,15.5,0.09,39320,9.2,22160,34960,47870,239.557,119.9,4.8,2065.55,2016
72,25-3000,340,16.0,0.08,34760,5.7,21550,33710,43530,239.557,119.9,4.8,2065.55,2016
73,25-3020,340,16.0,0.08,34760,5.7,21550,33710,43530,239.557,119.9,4.8,2065.55,2016
74,25-3021,340,16.0,0.08,34760,5.7,21550,33710,43530,239.557,119.9,4.8,2065.55,2016
75,27-0000,70,14.7,0.02,46930,6.8,33690,42790,59760,239.557,119.9,4.8,2065.55,2016
76,27-3000,50,18.6,0.01,50290,6.5,35710,45280,65530,239.557,119.9,4.8,2065.55,2016
77,27-3030,40,19.8,0.01,52050,6.5,37040,47090,66780,239.557,119.9,4.8,2065.55,2016
78,27-3031,40,19.8,0.01,52050,6.5,37040,47090,66780,239.557,119.9,4.8,2065.55,2016
79,29-0000,260,17.1,0.06,70900,7.3,38920,61560,81820,239.557,119.9,4.8,2065.55,2016
80,29-1000,80,47.9,0.02,110520,11.3,70280,86570,126080,239.557,119.9,4.8,2065.55,2016
81,29-1130,80,47.9,0.02,110520,11.3,70280,86570,126080,239.557,119.9,4.8,2065.55,2016
82,29-1131,80,47.9,0.02,110520,11.3,70280,86570,126080,239.557,119.9,4.8,2065.55,2016
83,29-2000,70,8.3,0.02,41200,4.0,31230,37650,48020,239.557,119.9,4.8,2065.55,2016
84,29-2050,40,14.7,0.01,37580,5.7,30540,36640,44640,239.557,119.9,4.8,2065.55,2016
85,29-2056,40,14.7,0.01,37580,5.7,30540,36640,44640,239.557,119.9,4.8,2065.55,2016
86,29-9000,110,16.5,0.03,58780,5.4,42650,58070,75030,239.557,119.9,4.8,2065.55,2016
87,29-9010,110,16.5,0.03,58780,5.4,42650,58070,75030,239.557,119.9,4.8,2065.55,2016
88,29-9011,60,22.3,0.01,57600,4.8,42010,58030,72050,239.557,119.9,4.8,2065.55,2016
89,29-9012,50,23.9,0.01,59980,9.8,43010,58140,78460,239.557,119.9,4.8,2065.55,2016
90,33-0000,390,13.0,0.09,27370,4.2,20590,24190,29340,239.557,119.9,4.8,2065.55,2016
91,33-9000,390,13.0,0.09,27370,4.2,20590,24190,29340,239.557,119.9,4.8,2065.55,2016
92,33-9030,390,13.0,0.09,27390,4.2,20580,24210,29360,239.557,119.9,4.8,2065.55,2016
93,33-9032,390,13.0,0.09,27390,4.2,20580,24210,29360,239.557,119.9,4.8,2065.55,2016
94,35-0000,60,33.8,0.01,32800,5.3,24680,29550,43620,239.557,119.9,4.8,2065.55,2016
95,35-2000,40,41.2,0.01,37300,5.6,28400,41070,46520,239.557,119.9,4.8,2065.55,2016
96,37-0000,4580,10.0,1.1,32300,4.4,22600,28730,38170,239.557,119.9,4.8,2065.55,2016
97,37-1000,180,41.6,0.04,55520,11.3,39130,54570,64940,239.557,119.9,4.8,2065.55,2016
98,37-1010,180,41.6,0.04,55520,11.3,39130,54570,64940,239.557,119.9,4.8,2065.55,2016
99,37-1012,170,44.2,0.04,56110,11.6,40530,55060,66530,239.557,119.9,4.8,2065.55,2016
100,37-2000,1590,14.5,0.38,26290,4.1,20810,23870,29050,239.557,119.9,4.8,2065.55,2016
101,37-2010,1590,14.5,0.38,26260,4.1,20810,23860,29030,239.557,119.9,4.8,2065.55,2016
102,37-2011,1450,15.4,0.35,25000,1.6,20810,23670,28380,239.557,119.9,4.8,2065.55,2016
103,37-3000,2820,13.1,0.68,34240,5.2,24380,32030,41050,239.557,119.9,4.8,2065.55,2016
104,37-3010,2820,13.1,0.68,34240,5.2,24380,32030,41050,239.557,119.9,4.8,2065.55,2016
105,37-3011,870,14.8,0.21,28450,3.4,21530,26600,34460,239.557,119.9,4.8,2065.55,2016
106,37-3012,1730,18.5,0.42,36380,6.7,26370,33740,42320,239.557,119.9,4.8,2065.55,2016
107,39-0000,4670,6.7,1.12,30570,3.1,20550,25570,34750,239.557,119.9,4.8,2065.55,2016
111,39-2000,4560,6.7,1.1,30080,3.0,20420,25340,34230,239.557,119.9,4.8,2065.55,2016
112,39-2010,1610,11.9,0.39,37470,6.1,22020,31960,43830,239.557,119.9,4.8,2065.55,2016
113,39-2011,1610,11.9,0.39,37470,6.1,22020,31960,43830,239.557,119.9,4.8,2065.55,2016
114,39-2020,2960,8.2,0.71,26060,2.0,20090,23840,29830,239.557,119.9,4.8,2065.55,2016
115,39-2021,2960,8.2,0.71,26060,2.0,20090,23840,29830,239.557,119.9,4.8,2065.55,2016
116,41-0000,1830,7.6,0.44,62300,4.3,32430,53040,77410,239.557,119.9,4.8,2065.55,2016
117,41-1000,90,18.6,0.02,73690,4.3,53600,68990,85870,239.557,119.9,4.8,2065.55,2016
118,41-1010,90,18.6,0.02,73690,4.3,53600,68990,85870,239.557,119.9,4.8,2065.55,2016
119,41-1012,70,18.0,0.02,79780,4.5,57680,71890,96470,239.557,119.9,4.8,2065.55,2016
120,41-2000,210,26.3,0.05,27220,9.5,18650,22300,30360,239.557,119.9,4.8,2065.55,2016
121,41-2030,180,30.2,0.04,27230,10.6,18510,22460,30220,239.557,119.9,4.8,2065.55,2016
122,41-2031,180,30.2,0.04,27230,10.6,18510,22460,30220,239.557,119.9,4.8,2065.55,2016
123,41-3000,530,13.0,0.13,62850,8.1,34310,51500,76360,239.557,119.9,4.8,2065.55,2016
124,41-3090,530,13.0,0.13,62850,8.1,34310,51500,76360,239.557,119.9,4.8,2065.55,2016
125,41-3099,530,13.0,0.13,62850,8.1,34310,51500,76360,239.557,119.9,4.8,2065.55,2016
126,41-4000,980,10.1,0.24,68400,5.0,41820,59110,81130,239.557,119.9,4.8,2065.55,2016
127,41-4010,980,10.1,0.24,68400,5.0,41820,59110,81130,239.557,119.9,4.8,2065.55,2016
128,41-4011,150,17.1,0.04,66640,3.2,53140,61750,76590,239.557,119.9,4.8,2065.55,2016
129,41-4012,830,11.6,0.2,68730,6.0,39260,57880,82320,239.557,119.9,4.8,2065.55,2016
130,43-0000,19840,2.9,4.76,34450,1.0,23510,31390,41980,239.557,119.9,4.8,2065.55,2016
131,43-1000,940,9.0,0.23,53600,3.4,38460,52400,63820,239.557,119.9,4.8,2065.55,2016
132,43-1010,940,9.0,0.23,53600,3.4,38460,52400,63820,239.557,119.9,4.8,2065.55,2016
133,43-1011,940,9.0,0.23,53600,3.4,38460,52400,63820,239.557,119.9,4.8,2065.55,2016
134,43-3000,4540,5.4,1.09,39340,1.7,29000,38130,48140,239.557,119.9,4.8,2065.55,2016
135,43-3020,60,34.0,0.01,32200,6.8,24480,33160,38290,239.557,119.9,4.8,2065.55,2016
136,43-3021,60,34.0,0.01,32200,6.8,24480,33160,38290,239.557,119.9,4.8,2065.55,2016
137,43-3030,3560,6.7,0.86,39960,2.1,29550,38900,48790,239.557,119.9,4.8,2065.55,2016
138,43-3031,3560,6.7,0.86,39960,2.1,29550,38900,48790,239.557,119.9,4.8,2065.55,2016
139,43-3050,890,7.0,0.21,37280,2.0,27380,35870,45500,239.557,119.9,4.8,2065.55,2016
140,43-3051,890,7.0,0.21,37280,2.0,27380,35870,45500,239.557,119.9,4.8,2065.55,2016
141,43-4000,1040,9.3,0.25,33320,2.7,23980,30590,38970,239.557,119.9,4.8,2065.55,2016
142,43-4050,330,13.6,0.08,40490,3.8,29940,37110,50020,239.557,119.9,4.8,2065.55,2016
143,43-4051,330,13.6,0.08,40490,3.8,29940,37110,50020,239.557,119.9,4.8,2065.55,2016
144,43-4070,220,23.3,0.05,27220,3.3,21740,26410,30850,239.557,119.9,4.8,2065.55,2016
145,43-4071,220,23.3,0.05,27220,3.3,21740,26410,30850,239.557,119.9,4.8,2065.55,2016
146,43-4150,130,19.8,0.03,36710,5.7,27720,33070,45920,239.557,119.9,4.8,2065.55,2016
147,43-4151,130,19.8,0.03,36710,5.7,27720,33070,45920,239.557,119.9,4.8,2065.55,2016
148,43-4160,90,21.8,0.02,34850,7.3,26160,34120,39520,239.557,119.9,4.8,2065.55,2016
149,43-4161,90,21.8,0.02,34850,7.3,26160,34120,39520,239.557,119.9,4.8,2065.55,2016
150,43-4170,250,19.1,0.06,26490,2.7,20810,25200,31650,239.557,119.9,4.8,2065.55,2016
151,43-4171,250,19.1,0.06,26490,2.7,20810,25200,31650,239.557,119.9,4.8,2065.55,2016
152,43-5000,2680,8.8,0.64,30860,1.9,22750,28350,36790,239.557,119.9,4.8,2065.55,2016
155,43-5060,180,13.4,0.04,45010,3.6,34750,44560,54180,239.557,119.9,4.8,2065.55,2016
156,43-5061,180,13.4,0.04,45010,3.6,34750,44560,54180,239.557,119.9,4.8,2065.55,2016
157,43-5070,1220,13.8,0.29,31110,1.8,23410,29420,37190,239.557,119.9,4.8,2065.55,2016
158,43-5071,1220,13.8,0.29,31110,1.8,23410,29420,37190,239.557,119.9,4.8,2065.55,2016
159,43-5080,390,19.8,0.09,27970,3.8,21110,27260,31440,239.557,119.9,4.8,2065.55,2016
160,43-5081,390,19.8,0.09,27970,3.8,21110,27260,31440,239.557,119.9,4.8,2065.55,2016
161,43-5110,810,11.3,0.2,27300,3.7,21240,25210,30680,239.557,119.9,4.8,2065.55,2016
162,43-5111,810,11.3,0.2,27300,3.7,21240,25210,30680,239.557,119.9,4.8,2065.55,2016
163,43-6000,4610,5.8,1.11,33110,1.8,23050,30260,39670,239.557,119.9,4.8,2065.55,2016
164,43-6010,4610,5.8,1.11,33110,1.8,23050,30260,39670,239.557,119.9,4.8,2065.55,2016
165,43-6011,470,20.6,0.11,49100,4.3,35970,47780,60320,239.557,119.9,4.8,2065.55,2016
166,43-6014,4140,6.1,0.99,31280,2.0,22440,28990,37740,239.557,119.9,4.8,2065.55,2016
167,43-9000,6000,5.1,1.44,30590,1.7,20890,27920,36770,239.557,119.9,4.8,2065.55,2016
168,43-9010,40,16.3,0.01,38370,7.6,26130,36890,49440,239.557,119.9,4.8,2065.55,2016
169,43-9011,40,16.3,0.01,38370,7.6,26130,36890,49440,239.557,119.9,4.8,2065.55,2016
170,43-9020,160,16.3,0.04,26190,4.0,21270,24910,29930,239.557,119.9,4.8,2065.55,2016
171,43-9021,160,16.3,0.04,26190,4.0,21270,24910,29930,239.557,119.9,4.8,2065.55,2016
172,43-9060,5750,5.3,1.38,30560,1.8,20820,27980,36770,239.557,119.9,4.8,2065.55,2016
173,43-9061,5750,5.3,1.38,30560,1.8,20820,27980,36770,239.557,119.9,4.8,2065.55,2016
174,43-9190,50,30.7,0.01,42340,14.5,23010,41190,58770,239.557,119.9,4.8,2065.55,2016
175,43-9199,50,30.7,0.01,42340,14.5,23010,41190,58770,239.557,119.9,4.8,2065.55,2016
176,45-0000,307050,1.6,73.7,26490,0.6,20810,22750,27910,239.557,119.9,4.8,2065.55,2016
177,45-1000,11290,3.5,2.71,47910,1.5,31360,43190,58910,239.557,119.9,4.8,2065.55,2016
178,45-1010,11290,3.5,2.71,47910,1.5,31360,43190,58910,239.557,119.9,4.8,2065.55,2016
179,45-1011,11290,3.5,2.71,47910,1.5,31360,43190,58910,239.557,119.9,4.8,2065.55,2016
180,45-2000,266640,1.8,64.0,24080,0.6,20810,22080,24750,239.557,119.9,4.8,2065.55,2016
181,45-2010,590,16.5,0.14,37860,7.9,25080,30330,44980,239.557,119.9,4.8,2065.55,2016
182,45-2011,590,16.5,0.14,37860,7.9,25080,30330,44980,239.557,119.9,4.8,2065.55,2016
183,45-2020,850,13.7,0.21,45550,7.0,28580,38860,58510,239.557,119.9,4.8,2065.55,2016
184,45-2021,850,13.7,0.21,45550,7.0,28580,38860,58510,239.557,119.9,4.8,2065.55,2016
185,45-2040,13700,8.6,3.29,22610,1.8,19230,20820,23780,239.557,119.9,4.8,2065.55,2016
186,45-2041,13700,8.6,3.29,22610,1.8,19230,20820,23780,239.557,119.9,4.8,2065.55,2016
187,45-2090,251500,2.0,60.37,24050,0.6,20810,22120,24760,239.557,119.9,4.8,2065.55,2016
188,45-2091,17480,7.1,4.2,28920,1.9,22160,27290,32560,239.557,119.9,4.8,2065.55,2016
189,45-2092,218500,2.2,52.45,23430,0.6,20810,21790,24190,239.557,119.9,4.8,2065.55,2016
190,45-2093,15110,3.1,3.63,27210,1.0,21040,25190,31390,239.557,119.9,4.8,2065.55,2016
191,45-2099,400,28.0,0.1,33810,3.8,22700,30500,40340,239.557,119.9,4.8,2065.55,2016
192,45-4000,29120,2.2,6.99,40260,1.3,30700,38320,48060,239.557,119.9,4.8,2065.55,2016
193,45-4010,120,26.0,0.03,36080,5.6,30770,36100,40910,239.557,119.9,4.8,2065.55,2016
194,45-4011,120,26.0,0.03,36080,5.6,30770,36100,40910,239.557,119.9,4.8,2065.55,2016
195,45-4020,29000,2.2,6.96,40270,1.3,30700,38330,48090,239.557,119.9,4.8,2065.55,2016
196,45-4021,3800,10.0,0.91,44670,3.8,29320,39080,56530,239.557,119.9,4.8,2065.55,2016
197,45-4022,22430,3.0,5.39,39440,1.3,30530,38050,47420,239.557,119.9,4.8,2065.55,2016
198,45-4023,230,25.1,0.05,40570,8.4,27150,41430,55030,239.557,119.9,4.8,2065.55,2016
199,45-4029,2540,11.0,0.61,41060,3.6,33760,39480,47660,239.557,119.9,4.8,2065.55,2016
200,47-0000,400,26.2,0.1,40630,5.2,33180,38600,48550,239.557,119.9,4.8,2065.55,2016
201,47-2000,370,27.8,0.09,41280,5.3,33850,39120,49080,239.557,119.9,4.8,2065.55,2016
202,47-2070,300,33.9,0.07,41340,6.6,34220,39060,49070,239.557,119.9,4.8,2065.55,2016
203,47-2073,300,33.9,0.07,41340,6.6,34220,39060,49070,239.557,119.9,4.8,2065.55,2016
204,47-2110,40,40.2,0.01,43150,8.6,34080,42950,50380,239.557,119.9,4.8,2065.55,2016
205,47-2111,40,40.2,0.01,43150,8.6,34080,42950,50380,239.557,119.9,4.8,2065.55,2016
206,49-0000,8770,4.7,2.11,39340,1.3,27650,36330,48020,239.557,119.9,4.8,2065.55,2016
207,49-1000,430,10.5,0.1,60050,3.0,43380,58490,74270,239.557,119.9,4.8,2065.55,2016
208,49-1010,430,10.5,0.1,60050,3.0,43380,58490,74270,239.557,119.9,4.8,2065.55,2016
209,49-1011,430,10.5,0.1,60050,3.0,43380,58490,74270,239.557,119.9,4.8,2065.55,2016
210,49-3000,4240,7.4,1.02,40260,1.9,30480,37790,48500,239.557,119.9,4.8,2065.55,2016
211,49-3010,400,25.5,0.1,46200,3.9,34540,41590,56660,239.557,119.9,4.8,2065.55,2016
212,49-3011,400,25.5,0.1,46200,3.9,34540,41590,56660,239.557,119.9,4.8,2065.55,2016
213,49-3030,550,13.9,0.13,40750,3.4,32050,38690,48870,239.557,119.9,4.8,2065.55,2016
214,49-3031,550,13.9,0.13,40750,3.4,32050,38690,48870,239.557,119.9,4.8,2065.55,2016
215,49-3040,3260,8.9,0.78,39480,2.2,29450,37260,47660,239.557,119.9,4.8,2065.55,2016
216,49-3041,2030,13.1,0.49,38230,3.1,27740,36190,46410,239.557,119.9,4.8,2065.55,2016
217,49-3042,1240,9.7,0.3,41510,2.9,32260,38760,49130,239.557,119.9,4.8,2065.55,2016
218,49-9000,4100,6.0,0.98,36230,1.8,24960,32590,44480,239.557,119.9,4.8,2065.55,2016
219,49-9020,60,25.5,0.01,53070,5.6,37540,51440,62870,239.557,119.9,4.8,2065.55,2016
220,49-9021,60,25.5,0.01,53070,5.6,37540,51440,62870,239.557,119.9,4.8,2065.55,2016
221,49-9040,1000,9.6,0.24,40400,3.5,28090,37350,49080,239.557,119.9,4.8,2065.55,2016
222,49-9041,430,17.3,0.1,43100,6.9,27240,41380,54470,239.557,119.9,4.8,2065.55,2016
223,49-9043,570,10.7,0.14,38370,2.9,28880,36300,45360,239.557,119.9,4.8,2065.55,2016
224,49-9070,2730,7.7,0.65,34560,1.9,24600,31240,42780,239.557,119.9,4.8,2065.55,2016
225,49-9071,2730,7.7,0.65,34560,1.9,24600,31240,42780,239.557,119.9,4.8,2065.55,2016
226,49-9090,310,20.3,0.07,33920,9.6,21950,27120,35020,239.557,119.9,4.8,2065.55,2016
227,49-9098,160,24.7,0.04,25170,3.6,20550,23850,29180,239.557,119.9,4.8,2065.55,2016
228,49-9099,100,41.1,0.02,29180,4.8,23330,28650,34280,239.557,119.9,4.8,2065.55,2016
229,51-0000,15420,12.7,3.7,29500,1.5,21650,25160,32760,239.557,119.9,4.8,2065.55,2016
230,51-1000,1050,11.2,0.25,52230,3.0,33370,48550,65730,239.557,119.9,4.8,2065.55,2016
231,51-1010,1050,11.2,0.25,52230,3.0,33370,48550,65730,239.557,119.9,4.8,2065.55,2016
232,51-1011,1050,11.2,0.25,52230,3.0,33370,48550,65730,239.557,119.9,4.8,2065.55,2016
233,51-3000,480,27.2,0.12,29940,3.8,22540,28200,36170,239.557,119.9,4.8,2065.55,2016
234,51-3090,480,27.4,0.11,29950,3.8,22530,28210,36190,239.557,119.9,4.8,2065.55,2016
235,51-3091,400,31.3,0.1,29950,4.1,22790,28310,36070,239.557,119.9,4.8,2065.55,2016
236,51-3099,70,38.6,0.02,29940,9.5,20450,26910,36830,239.557,119.9,4.8,2065.55,2016
237,51-4000,80,35.8,0.02,37530,3.7,33170,36750,41050,239.557,119.9,4.8,2065.55,2016
238,51-4120,70,36.7,0.02,37060,3.9,33080,36580,40620,239.557,119.9,4.8,2065.55,2016
239,51-4121,70,36.7,0.02,37060,3.9,33080,36580,40620,239.557,119.9,4.8,2065.55,2016
240,51-7000,920,21.2,0.22,30950,4.0,23170,30570,37570,239.557,119.9,4.8,2065.55,2016
241,51-7040,920,21.2,0.22,30950,4.0,23170,30570,37570,239.557,119.9,4.8,2065.55,2016
242,51-7041,900,21.7,0.22,30730,4.0,23070,30280,37310,239.557,119.9,4.8,2065.55,2016
243,51-9000,12860,14.6,3.09,27500,1.7,21340,24450,30370,239.557,119.9,4.8,2065.55,2016
244,51-9010,760,17.0,0.18,32320,7.4,22780,27600,38000,239.557,119.9,4.8,2065.55,2016
245,51-9012,760,17.0,0.18,32320,7.4,22780,27600,38000,239.557,119.9,4.8,2065.55,2016
246,51-9020,240,27.7,0.06,37880,3.7,30660,37020,45190,239.557,119.9,4.8,2065.55,2016
247,51-9021,90,45.2,0.02,41620,4.7,35440,39880,47120,239.557,119.9,4.8,2065.55,2016
248,51-9023,140,35.1,0.03,35390,5.5,25120,33790,42170,239.557,119.9,4.8,2065.55,2016
249,51-9030,90,49.6,0.02,34270,15.2,23860,30690,44520,239.557,119.9,4.8,2065.55,2016
250,51-9032,90,49.6,0.02,34270,15.2,23860,30690,44520,239.557,119.9,4.8,2065.55,2016
251,51-9060,1260,12.8,0.3,32290,5.1,21900,25720,37580,239.557,119.9,4.8,2065.55,2016
252,51-9061,1260,12.8,0.3,32290,5.1,21900,25720,37580,239.557,119.9,4.8,2065.55,2016
253,51-9110,6950,24.7,1.67,26600,2.2,21700,24480,29650,239.557,119.9,4.8,2065.55,2016
254,51-9111,6950,24.7,1.67,26600,2.2,21700,24480,29650,239.557,119.9,4.8,2065.55,2016
256,51-9190,3470,15.3,0.83,25590,2.9,20810,23160,28470,239.557,119.9,4.8,2065.55,2016
257,51-9192,950,38.7,0.23,27430,3.8,21150,25530,30380,239.557,119.9,4.8,2065.55,2016
258,51-9193,70,14.8,0.02,28780,7.9,22770,25440,32250,239.557,119.9,4.8,2065.55,2016
259,51-9196,170,2.6,0.04,18700,4.7,18080,18820,19560,239.557,119.9,4.8,2065.55,2016
260,51-9198,2150,15.4,0.52,25100,3.9,20810,22830,27160,239.557,119.9,4.8,2065.55,2016
261,51-9199,120,22.0,0.03,27690,8.3,18730,23800,30800,239.557,119.9,4.8,2065.55,2016
262,53-0000,39860,3.6,9.57,32750,2.1,21700,27590,38330,239.557,119.9,4.8,2065.55,2016
263,53-1000,1230,10.7,0.29,48580,2.0,35500,45510,59690,239.557,119.9,4.8,2065.55,2016
