,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
25,15-1061,90,9.2,0.02,55060,3.7,38130,52890,72080,193.6,107.9,5.1,1178.28,2005
26,17-0000,60,18.1,0.02,58890,4.0,44110,57770,69870,193.6,107.9,5.1,1178.28,2005
27,19-0000,1720,6.7,0.47,41200,2.7,25920,35280,54580,193.6,107.9,5.1,1178.28,2005
28,19-1011,50,22.7,0.01,67650,5.1,51290,60400,86890,193.6,107.9,5.1,1178.28,2005
29,19-1012,80,14.4,0.02,62010,4.0,48090,56820,76270,193.6,107.9,5.1,1178.28,2005
30,19-1013,250,14.5,0.07,47740,6.0,33580,46380,56610,193.6,107.9,5.1,1178.28,2005
31,19-1032,340,15.3,0.09,48280,5.2,33260,46690,64280,193.6,107.9,5.1,1178.28,2005
32,19-1099,30,34.8,0.01,55660,14.2,39610,45990,62600,193.6,107.9,5.1,1178.28,2005
33,19-3021,60,30.0,0.02,45590,7.8,31520,34760,49440,193.6,107.9,5.1,1178.28,2005
34,19-4011,680,11.8,0.18,29460,3.3,20680,26280,34990,193.6,107.9,5.1,1178.28,2005
35,19-4091,30,17.1,0.01,26750,3.3,24480,26570,28820,193.6,107.9,5.1,1178.28,2005
36,19-4093,50,12.8,0.01,31610,3.8,21920,31160,36350,193.6,107.9,5.1,1178.28,2005
37,19-4099,40,20.6,0.01,28510,3.3,24150,27180,33130,193.6,107.9,5.1,1178.28,2005
38,25-0000,120,31.8,0.03,42880,7.9,27710,36070,54320,193.6,107.9,5.1,1178.28,2005
39,25-9021,100,38.0,0.03,46450,8.1,31290,39650,60980,193.6,107.9,5.1,1178.28,2005
40,27-0000,260,21.8,0.07,30910,6.8,19670,26900,39540,193.6,107.9,5.1,1178.28,2005
41,27-2022,150,34.1,0.04,26100,15.1,16190,23440,33620,193.6,107.9,5.1,1178.28,2005
42,27-3031,50,37.2,0.01,40360,6.5,25340,28400,52090,193.6,107.9,5.1,1178.28,2005
43,27-3041,30,31.2,0.01,32240,13.7,21700,26140,40620,193.6,107.9,5.1,1178.28,2005
44,29-0000,370,10.4,0.10,39940,3.6,31080,35320,43960,193.6,107.9,5.1,1178.28,2005
45,29-1131,60,17.1,0.02,65150,6.5,43220,56170,76600,193.6,107.9,5.1,1178.28,2005
46,31-0000,360,24.9,0.10,23520,5.5,19550,23560,27290,193.6,107.9,5.1,1178.28,2005
47,31-9096,360,24.9,0.10,23520,5.5,19550,23560,27290,193.6,107.9,5.1,1178.28,2005
48,33-0000,470,16.7,0.13,22020,3.4,16560,19610,26550,193.6,107.9,5.1,1178.28,2005
49,33-9032,440,17.5,0.12,21480,3.4,16400,18960,25760,193.6,107.9,5.1,1178.28,2005
50,35-0000,40,23.6,0.01,28140,8.9,17470,24720,38880,193.6,107.9,5.1,1178.28,2005
51,37-0000,5620,9.2,1.52,24000,2.8,16810,21390,28130,193.6,107.9,5.1,1178.28,2005
52,37-1012,340,30.3,0.09,39130,3.9,32830,39470,44410,193.6,107.9,5.1,1178.28,2005
53,37-2011,1120,8.6,0.30,19090,2.5,14320,17250,22330,193.6,107.9,5.1,1178.28,2005
54,37-2012,90,22.3,0.02,26770,15.0,16420,23540,28050,193.6,107.9,5.1,1178.28,2005
55,37-3011,1550,13.0,0.42,22720,3.0,16890,20620,26300,193.6,107.9,5.1,1178.28,2005
56,37-3012,1950,18.1,0.53,25420,5.5,18790,23020,28420,193.6,107.9,5.1,1178.28,2005
57,37-3013,330,38.3,0.09,26270,5.3,19260,23450,32080,193.6,107.9,5.1,1178.28,2005
58,37-3019,50,34.7,0.01,19120,14.3,13180,18740,22620,193.6,107.9,5.1,1178.28,2005
59,39-0000,5040,9.2,1.36,23570,3.7,16150,19680,26170,193.6,107.9,5.1,1178.28,2005
60,39-1021,100,20.9,0.03,33400,6.4,24010,29410,43570,193.6,107.9,5.1,1178.28,2005
61,39-2011,1570,7.1,0.43,30630,4.7,18930,24160,33500,193.6,107.9,5.1,1178.28,2005
62,39-2021,3310,14.9,0.90,19880,3.4,15620,17850,22060,193.6,107.9,5.1,1178.28,2005
63,39-9099,40,34.2,0.01,30120,25.5,15840,20730,50750,193.6,107.9,5.1,1178.28,2005
64,41-0000,2700,9.6,0.73,49720,4.1,29590,46280,64900,193.6,107.9,5.1,1178.28,2005
65,41-1012,90,12.4,0.02,63960,5.4,45430,57610,76290,193.6,107.9,5.1,1178.28,2005
66,41-2011,60,28.6,0.02,16680,3.6,14770,16550,18910,193.6,107.9,5.1,1178.28,2005
67,41-2031,160,25.5,0.04,27410,9.5,15990,23550,39910,193.6,107.9,5.1,1178.28,2005
70,41-4011,210,26.9,0.06,70780,8.4,46000,63680,101450,193.6,107.9,5.1,1178.28,2005
71,41-4012,1610,14.8,0.44,50370,5.3,31740,48060,65390,193.6,107.9,5.1,1178.28,2005
72,41-9022,30,16.7,0.01,52450,5.9,41770,53770,64520,193.6,107.9,5.1,1178.28,2005
73,41-9099,40,16.7,0.01,45930,2.6,35900,42170,60240,193.6,107.9,5.1,1178.28,2005
74,43-0000,20940,2.7,5.67,24780,0.9,17310,22420,30010,193.6,107.9,5.1,1178.28,2005
75,43-1011,1420,6.7,0.38,38690,2.0,29220,35960,46930,193.6,107.9,5.1,1178.28,2005
76,43-3021,30,17.0,0.01,24730,3.3,19460,24910,28080,193.6,107.9,5.1,1178.28,2005
77,43-3031,4250,5.4,1.15,27120,1.5,20380,25800,32440,193.6,107.9,5.1,1178.28,2005
78,43-3051,1040,13.1,0.28,26030,3.3,19450,24550,31950,193.6,107.9,5.1,1178.28,2005
79,43-4051,630,5.8,0.17,26560,3.6,21120,26250,31740,193.6,107.9,5.1,1178.28,2005
80,43-4071,370,10.0,0.10,19330,2.9,15410,18180,22080,193.6,107.9,5.1,1178.28,2005
81,43-4151,240,6.4,0.06,21540,7.2,16110,19260,25810,193.6,107.9,5.1,1178.28,2005
82,43-4161,110,11.1,0.03,30660,2.7,22710,29980,37040,193.6,107.9,5.1,1178.28,2005
83,43-4171,560,11.2,0.15,21120,1.7,17950,20770,24660,193.6,107.9,5.1,1178.28,2005
86,43-5061,70,18.3,0.02,33280,4.7,25270,33920,41610,193.6,107.9,5.1,1178.28,2005
87,43-5071,900,6.7,0.24,25760,1.6,19990,24700,30480,193.6,107.9,5.1,1178.28,2005
88,43-5081,100,20.0,0.03,23450,4.0,17920,24170,27100,193.6,107.9,5.1,1178.28,2005
89,43-5111,1810,11.6,0.49,18120,1.9,15450,16690,18080,193.6,107.9,5.1,1178.28,2005
90,43-6011,1000,8.1,0.27,35180,1.7,28090,33820,41700,193.6,107.9,5.1,1178.28,2005
91,43-6014,3280,7.3,0.89,21740,1.7,16740,20520,25680,193.6,107.9,5.1,1178.28,2005
92,43-9011,210,20.6,0.06,26060,4.7,18580,24470,31880,193.6,107.9,5.1,1178.28,2005
93,43-9021,360,17.2,0.10,20790,4.4,15960,18550,23810,193.6,107.9,5.1,1178.28,2005
94,43-9061,4340,5.1,1.18,21010,1.8,15550,19560,24580,193.6,107.9,5.1,1178.28,2005
95,43-9199,70,49.5,0.02,20060,20.8,12650,15830,23490,193.6,107.9,5.1,1178.28,2005
96,45-0000,251670,1.3,68.15,19680,0.7,15210,16880,20850,193.6,107.9,5.1,1178.28,2005
97,45-1011,9500,6.0,2.57,35180,2.2,22310,32440,43630,193.6,107.9,5.1,1178.28,2005
98,45-1012,1780,18.8,0.48,26810,7.2,15870,22610,32100,193.6,107.9,5.1,1178.28,2005
99,45-2011,550,11.8,0.15,31180,4.4,20360,25790,41100,193.6,107.9,5.1,1178.28,2005
100,45-2021,1280,11.7,0.35,32000,4.2,20350,27350,42030,193.6,107.9,5.1,1178.28,2005
101,45-2041,15240,5.8,4.13,16470,1.3,14460,16310,17940,193.6,107.9,5.1,1178.28,2005
102,45-2091,13820,6.3,3.74,19140,1.9,14810,17540,21830,193.6,107.9,5.1,1178.28,2005
103,45-2092,161690,1.8,43.78,16560,0.6,14930,16210,17480,193.6,107.9,5.1,1178.28,2005
104,45-2093,11870,4.0,3.21,20080,1.4,15740,18210,23140,193.6,107.9,5.1,1178.28,2005
105,45-2099,1400,20.4,0.38,21520,3.7,15930,20810,26040,193.6,107.9,5.1,1178.28,2005
106,45-4011,560,22.5,0.15,24420,3.1,18630,23140,29030,193.6,107.9,5.1,1178.28,2005
107,45-4021,8300,8.7,2.25,32010,3.7,22670,29020,36510,193.6,107.9,5.1,1178.28,2005
108,45-4022,20700,3.4,5.61,30090,1.4,23490,29490,35570,193.6,107.9,5.1,1178.28,2005
109,45-4023,670,19.1,0.18,25320,7.9,19330,23690,27920,193.6,107.9,5.1,1178.28,2005
110,45-4029,4310,9.3,1.17,31670,2.7,26090,32140,37550,193.6,107.9,5.1,1178.28,2005
111,47-0000,720,19.0,0.19,35300,3.8,26520,32570,41490,193.6,107.9,5.1,1178.28,2005
113,47-2073,580,18.8,0.16,34650,5.1,26510,31880,38900,193.6,107.9,5.1,1178.28,2005
115,49-0000,8280,5.9,2.24,30880,1.6,20790,28700,38650,193.6,107.9,5.1,1178.28,2005
116,49-1011,470,13.4,0.13,49820,2.8,38090,48950,61300,193.6,107.9,5.1,1178.28,2005
117,49-3011,250,26.4,0.07,35830,6.7,23740,33620,41730,193.6,107.9,5.1,1178.28,2005
118,49-3023,50,33.9,0.01,24050,11.1,18950,24020,29210,193.6,107.9,5.1,1178.28,2005
119,49-3031,700,12.5,0.19,32800,2.8,25950,31790,39650,193.6,107.9,5.1,1178.28,2005
120,49-3041,1440,15.2,0.39,28930,4.8,20100,25530,35760,193.6,107.9,5.1,1178.28,2005
121,49-3042,1080,13.9,0.29,35140,3.2,27590,34510,41700,193.6,107.9,5.1,1178.28,2005
123,49-9041,180,20.7,0.05,30830,5.2,21410,28520,37230,193.6,107.9,5.1,1178.28,2005
124,49-9042,2580,6.8,0.70,27310,2.5,18280,25250,34370,193.6,107.9,5.1,1178.28,2005
125,49-9043,890,18.6,0.24,25170,5.4,17020,21870,30420,193.6,107.9,5.1,1178.28,2005
126,49-9096,230,42.3,0.06,43570,8.8,35010,41420,49380,193.6,107.9,5.1,1178.28,2005
127,49-9098,160,18.9,0.04,19820,4.7,16110,18930,22620,193.6,107.9,5.1,1178.28,2005
129,51-0000,11520,7.8,3.12,22890,2.2,15870,19880,26610,193.6,107.9,5.1,1178.28,2005
130,51-1011,830,9.4,0.22,41180,4.8,27930,37340,48780,193.6,107.9,5.1,1178.28,2005
131,51-2099,90,48.8,0.02,17420,13.7,13380,14120,21780,193.6,107.9,5.1,1178.28,2005
132,51-3091,350,26.4,0.09,17990,8.4,13280,17600,21020,193.6,107.9,5.1,1178.28,2005
134,51-4121,60,34.8,0.02,26140,8.9,16650,21700,29690,193.6,107.9,5.1,1178.28,2005
135,51-7041,2560,20.5,0.69,22960,3.8,18250,21620,26990,193.6,107.9,5.1,1178.28,2005
136,51-7042,230,35.4,0.06,23790,9.4,18970,21450,27410,193.6,107.9,5.1,1178.28,2005
138,51-9012,1150,20.8,0.31,28850,6.5,18320,25830,38450,193.6,107.9,5.1,1178.28,2005
139,51-9021,200,33.3,0.05,22780,8.7,15210,23290,28760,193.6,107.9,5.1,1178.28,2005
140,51-9023,100,37.7,0.03,23900,8.6,16840,23150,30900,193.6,107.9,5.1,1178.28,2005
141,51-9032,190,11.7,0.05,16480,10.6,12870,14960,17720,193.6,107.9,5.1,1178.28,2005
142,51-9041,190,36.4,0.05,15850,4.4,13780,15790,17670,193.6,107.9,5.1,1178.28,2005
143,51-9061,590,14.4,0.16,23260,4.4,15900,19760,27440,193.6,107.9,5.1,1178.28,2005
144,51-9111,2250,11.4,0.61,18330,3.0,14960,17390,20890,193.6,107.9,5.1,1178.28,2005
145,51-9192,330,20.0,0.09,19380,5.6,14680,17410,21860,193.6,107.9,5.1,1178.28,2005
146,51-9198,1230,35.0,0.33,16140,3.3,13220,15040,17900,193.6,107.9,5.1,1178.28,2005
147,51-9199,260,23.2,0.07,22630,5.0,16100,19440,28040,193.6,107.9,5.1,1178.28,2005
148,53-0000,51040,3.3,13.82,22720,1.3,15840,19040,27230,193.6,107.9,5.1,1178.28,2005
149,53-1021,1050,7.8,0.28,35840,2.9,25520,33730,43080,193.6,107.9,5.1,1178.28,2005
151,53-2012,1320,16.6,0.36,50690,5.2,37250,47540,61680,193.6,107.9,5.1,1178.28,2005
152,53-3032,13060,5.4,3.54,28670,1.6,21510,27710,34630,193.6,107.9,5.1,1178.28,2005
153,53-3033,2150,22.0,0.58,22870,3.3,18360,21330,27230,193.6,107.9,5.1,1178.28,2005
154,53-7011,450,12.2,0.12,18080,4.1,13640,16460,21470,193.6,107.9,5.1,1178.28,2005
155,53-7021,150,32.7,0.04,36480,9.3,26200,32410,47490,193.6,107.9,5.1,1178.28,2005
156,53-7032,300,27.4,0.08,32270,9.1,24950,28730,40980,193.6,107.9,5.1,1178.28,2005
157,53-7041,240,18.1,0.06,35230,1.9,31660,35340,39850,193.6,107.9,5.1,1178.28,2005
158,53-7051,4140,5.6,1.12,21820,2.0,16840,20250,25310,193.6,107.9,5.1,1178.28,2005
159,53-7061,200,30.1,0.05,17240,4.7,14820,16590,19110,193.6,107.9,5.1,1178.28,2005
160,53-7062,10740,6.0,2.91,17760,1.7,14040,16600,20110,193.6,107.9,5.1,1178.28,2005
161,53-7063,1640,28.0,0.44,17430,2.6,15130,16690,18510,193.6,107.9,5.1,1178.28,2005
162,53-7064,14870,8.0,4.03,17170,1.7,14740,16450,18160,193.6,107.9,5.1,1178.28,2005
164,00-0000,539960,0.9,100.00,45210,1.1,27370,37540,53250,193.6,107.9,5.1,1178.28,2005
165,11-0000,31300,3.1,5.80,99700,2.2,61980,87450,128810,193.6,107.9,5.1,1178.28,2005
166,11-1011,2040,7.4,0.38,141210,2.1,88640,239200,239200,193.6,107.9,5.1,1178.28,2005
167,11-1021,14420,4.5,2.67,100540,3.2,60020,85720,134250,193.6,107.9,5.1,1178.28,2005
168,11-2021,450,19.1,0.08,106130,5.3,65840,103320,134900,193.6,107.9,5.1,1178.28,2005
169,11-2022,910,8.4,0.17,86190,2.9,54750,79660,110030,193.6,107.9,5.1,1178.28,2005
170,11-2031,80,19.4,0.01,100300,8.3,59070,87450,126970,193.6,107.9,5.1,1178.28,2005
171,11-3011,1140,10.5,0.21,72050,3.9,42560,63450,94530,193.6,107.9,5.1,1178.28,2005
172,11-3021,410,14.8,0.08,102710,3.0,80090,99440,120040,193.6,107.9,5.1,1178.28,2005
173,11-3031,3080,7.2,0.57,102680,4.1,68230,91190,124860,193.6,107.9,5.1,1178.28,2005
174,11-3041,370,8.6,0.07,83590,4.9,54240,75610,102420,193.6,107.9,5.1,1178.28,2005
175,11-3042,140,37.8,0.03,78360,6.6,54180,76540,96580,193.6,107.9,5.1,1178.28,2005
176,11-3049,180,11.0,0.03,89310,4.0,62350,82190,108250,193.6,107.9,5.1,1178.28,2005
177,11-3051,1740,6.3,0.32,90700,3.1,64490,82830,107610,193.6,107.9,5.1,1178.28,2005
178,11-3061,380,11.1,0.07,81830,4.6,55930,71760,95400,193.6,107.9,5.1,1178.28,2005
179,11-3071,180,14.2,0.03,85880,8.2,60440,77150,105910,193.6,107.9,5.1,1178.28,2005
181,11-9021,1100,13.0,0.20,88630,6.7,58650,75080,104220,193.6,107.9,5.1,1178.28,2005
182,11-9041,2070,7.1,0.38,111340,1.9,84030,106930,133750,193.6,107.9,5.1,1178.28,2005
183,11-9121,330,22.7,0.06,115470,6.2,82860,108230,141700,193.6,107.9,5.1,1178.28,2005
184,11-9141,1100,14.3,0.20,66720,5.2,34590,58490,90850,193.6,107.9,5.1,1178.28,2005
185,11-9199,1090,12.1,0.20,93030,4.4,61580,84700,113720,193.6,107.9,5.1,1178.28,2005
186,13-0000,20890,6.3,3.87,61270,1.7,44050,56820,73560,193.6,107.9,5.1,1178.28,2005
187,13-1022,50,22.8,0.01,47120,3.8,35410,45660,60160,193.6,107.9,5.1,1178.28,2005
188,13-1023,1840,5.0,0.34,54560,3.0,38740,49960,66120,193.6,107.9,5.1,1178.28,2005
189,13-1041,590,12.0,0.11,53860,3.0,39290,49630,65390,193.6,107.9,5.1,1178.28,2005
190,13-1051,270,19.6,0.05,55580,4.4,42620,50920,64880,193.6,107.9,5.1,1178.28,2005
191,13-1071,400,9.3,0.07,54900,4.3,39690,51720,65950,193.6,107.9,5.1,1178.28,2005
192,13-1072,320,11.0,0.06,54780,2.4,40350,50900,66770,193.6,107.9,5.1,1178.28,2005
193,13-1073,240,12.0,0.04,53660,3.5,38090,50860,67020,193.6,107.9,5.1,1178.28,2005
194,13-1079,480,11.3,0.09,60230,5.2,40890,54640,71230,193.6,107.9,5.1,1178.28,2005
195,13-1081,310,23.1,0.06,68140,5.6,47160,66450,85870,193.6,107.9,5.1,1178.28,2005
196,13-1111,2060,26.5,0.38,64540,1.7,53130,63550,71640,193.6,107.9,5.1,1178.28,2005
197,13-1199,3290,14.6,0.61,67850,2.3,49280,63410,82620,193.6,107.9,5.1,1178.28,2005
198,13-2011,8530,9.7,1.58,57520,1.7,42390,53650,70060,193.6,107.9,5.1,1178.28,2005
199,13-2031,250,26.6,0.05,79130,13.8,49820,63290,103940,193.6,107.9,5.1,1178.28,2005
200,13-2051,1640,15.6,0.30,75480,2.8,52520,69230,91150,193.6,107.9,5.1,1178.28,2005
201,13-2099,290,25.0,0.05,63960,2.7,47380,61140,75510,193.6,107.9,5.1,1178.28,2005
202,15-0000,6820,11.8,1.26,67140,2.1,48470,64940,84210,193.6,107.9,5.1,1178.28,2005
203,15-1021,860,21.9,0.16,72150,5.4,49130,68650,90310,193.6,107.9,5.1,1178.28,2005
205,15-1041,920,11.2,0.17,43800,2.6,32330,42300,54270,193.6,107.9,5.1,1178.28,2005
206,15-1051,1840,14.7,0.34,66700,2.6,50750,65000,80770,193.6,107.9,5.1,1178.28,2005
207,15-1061,320,17.4,0.06,63880,4.0,47760,62500,81440,193.6,107.9,5.1,1178.28,2005
208,15-1071,350,15.9,0.06,61990,2.4,48500,59520,73550,193.6,107.9,5.1,1178.28,2005
209,15-1081,450,16.5,0.08,67930,2.1,51770,64700,81110,193.6,107.9,5.1,1178.28,2005
210,15-1099,610,22.7,0.11,66890,7.0,44350,63050,82380,193.6,107.9,5.1,1178.28,2005
211,15-2031,60,31.8,0.01,72720,6.3,58800,66450,75100,193.6,107.9,5.1,1178.28,2005
212,17-0000,24120,5.4,4.47,80540,1.5,52960,73170,103570,193.6,107.9,5.1,1178.28,2005
214,17-1022,560,16.5,0.10,50290,7.8,33530,44610,63240,193.6,107.9,5.1,1178.28,2005
215,17-2041,270,20.7,0.05,75440,4.9,55760,72400,94310,193.6,107.9,5.1,1178.28,2005
216,17-2051,500,13.6,0.09,67510,2.9,50740,64450,80620,193.6,107.9,5.1,1178.28,2005
217,17-2061,240,46.1,0.04,80620,4.5,57110,79050,98160,193.6,107.9,5.1,1178.28,2005
218,17-2071,130,21.7,0.02,78240,3.5,63700,75590,91190,193.6,107.9,5.1,1178.28,2005
219,17-2072,130,40.3,0.02,73960,4.8,55460,72430,93470,193.6,107.9,5.1,1178.28,2005
220,17-2081,790,22.3,0.15,69030,3.4,51240,64950,84600,193.6,107.9,5.1,1178.28,2005
221,17-2111,570,31.0,0.11,78760,7.2,51310,70890,109790,193.6,107.9,5.1,1178.28,2005
222,17-2112,1300,11.5,0.24,75850,1.8,60360,74170,91320,193.6,107.9,5.1,1178.28,2005
224,17-2131,120,20.9,0.02,65970,3.9,52920,64550,74300,193.6,107.9,5.1,1178.28,2005
225,17-2141,700,13.5,0.13,72900,2.7,56020,69250,87560,193.6,107.9,5.1,1178.28,2005
226,17-2151,3140,8.9,0.58,77850,4.9,56070,70510,92270,193.6,107.9,5.1,1178.28,2005
227,17-2171,9430,7.8,1.75,101650,2.0,72330,98830,126010,193.6,107.9,5.1,1178.28,2005
228,17-2199,940,20.9,0.17,72140,5.5,49930,72010,95270,193.6,107.9,5.1,1178.28,2005
230,17-3012,140,25.5,0.03,48230,7.6,33630,43800,63550,193.6,107.9,5.1,1178.28,2005
231,17-3013,240,14.8,0.04,47000,3.5,35810,44310,56740,193.6,107.9,5.1,1178.28,2005
232,17-3019,150,16.9,0.03,45370,5.5,33120,44110,56570,193.6,107.9,5.1,1178.28,2005
233,17-3022,60,22.6,0.01,44480,4.2,35710,43730,51590,193.6,107.9,5.1,1178.28,2005
234,17-3023,1190,11.0,0.22,55750,2.8,42580,52900,64410,193.6,107.9,5.1,1178.28,2005
235,17-3024,90,32.3,0.02,44270,8.8,33250,41780,53970,193.6,107.9,5.1,1178.28,2005
236,17-3025,270,9.1,0.05,45350,2.0,37440,43550,53090,193.6,107.9,5.1,1178.28,2005
237,17-3026,190,16.8,0.04,44560,2.9,35290,43470,53240,193.6,107.9,5.1,1178.28,2005
238,17-3027,160,23.5,0.03,54760,5.0,42010,51680,63780,193.6,107.9,5.1,1178.28,2005
239,17-3029,1300,14.1,0.24,52130,4.2,40230,54850,64910,193.6,107.9,5.1,1178.28,2005
240,17-3031,520,13.4,0.10,39720,4.9,26660,35400,49080,193.6,107.9,5.1,1178.28,2005
241,19-0000,16390,6.3,3.04,74800,3.8,41720,64290,101750,193.6,107.9,5.1,1178.28,2005
242,19-2031,200,9.0,0.04,61270,2.5,49330,58590,71170,193.6,107.9,5.1,1178.28,2005
243,19-2041,330,18.1,0.06,69780,3.7,50810,67330,82440,193.6,107.9,5.1,1178.28,2005
244,19-2042,7320,7.9,1.36,104000,4.0,71900,99220,131900,193.6,107.9,5.1,1178.28,2005
245,19-2099,40,22.1,0.01,72160,5.5,55310,72700,87880,193.6,107.9,5.1,1178.28,2005
246,19-3021,270,23.0,0.05,70320,3.9,52310,70490,89910,193.6,107.9,5.1,1178.28,2005
247,19-4031,1170,13.0,0.22,41540,3.6,32250,40770,50810,193.6,107.9,5.1,1178.28,2005
248,19-4041,5780,10.7,1.07,53150,6.9,33760,49170,64970,193.6,107.9,5.1,1178.28,2005
249,19-4091,120,29.8,0.02,38970,4.3,28900,37140,46400,193.6,107.9,5.1,1178.28,2005
250,19-4099,940,48.5,0.17,32330,3.3,22260,30550,37920,193.6,107.9,5.1,1178.28,2005
251,23-0000,2860,13.5,0.53,78390,6.8,38010,56770,108710,193.6,107.9,5.1,1178.28,2005
252,23-1011,1050,10.4,0.19,134630,3.5,95290,131640,239200,193.6,107.9,5.1,1178.28,2005
253,23-2011,200,14.9,0.04,49020,2.9,38540,48940,59250,193.6,107.9,5.1,1178.28,2005
254,23-2093,1560,22.0,0.29,44210,4.5,31120,41470,54400,193.6,107.9,5.1,1178.28,2005
255,27-0000,300,14.9,0.06,61310,4.7,40030,52950,74730,193.6,107.9,5.1,1178.28,2005
256,27-3031,110,16.3,0.02,65320,9.8,39640,53490,82960,193.6,107.9,5.1,1178.28,2005
257,27-3042,80,38.2,0.01,64520,12.7,43520,54340,70690,193.6,107.9,5.1,1178.28,2005
258,29-0000,2170,6.8,0.40,56590,2.3,42120,53580,68940,193.6,107.9,5.1,1178.28,2005
259,29-1111,30,34.3,0.01,51440,4.6,39500,49750,58790,193.6,107.9,5.1,1178.28,2005
260,29-2061,40,49.8,0.01,27780,3.7,25080,27000,28900,193.6,107.9,5.1,1178.28,2005
261,29-9011,1510,6.8,0.28,61210,2.0,46650,56790,73610,193.6,107.9,5.1,1178.28,2005
262,29-9012,500,13.2,0.09,47240,2.0,36050,47190,56180,193.6,107.9,5.1,1178.28,2005
265,33-0000,550,10.4,0.10,24240,4.6,14250,21170,29690,193.6,107.9,5.1,1178.28,2005
266,33-9032,420,9.5,0.08,21790,3.6,14130,20500,27130,193.6,107.9,5.1,1178.28,2005
267,33-9099,90,44.5,0.02,29350,16.0,13630,17200,46910,193.6,107.9,5.1,1178.28,2005
268,35-0000,180,40.0,0.03,26570,8.5,16420,28420,33690,193.6,107.9,5.1,1178.28,2005
269,35-2012,110,25.8,0.02,25810,9.7,16080,29610,33270,193.6,107.9,5.1,1178.28,2005
270,37-0000,1600,19.5,0.30,22730,3.1,16070,19770,27160,193.6,107.9,5.1,1178.28,2005
271,37-1011,30,18.9,0.01,29390,5.7,23690,27070,35140,193.6,107.9,5.1,1178.28,2005
273,37-2011,840,8.0,0.16,23880,3.2,16270,21000,29500,193.6,107.9,5.1,1178.28,2005
274,37-2012,100,32.4,0.02,17220,6.5,13870,16370,20630,193.6,107.9,5.1,1178.28,2005
277,41-0000,7000,7.7,1.30,59150,3.2,37470,54550,72330,193.6,107.9,5.1,1178.28,2005
278,41-1011,40,31.2,0.01,46410,13.3,26790,37350,72620,193.6,107.9,5.1,1178.28,2005
279,41-1012,250,13.4,0.05,68520,4.4,49990,61940,80980,193.6,107.9,5.1,1178.28,2005
280,41-2021,50,34.0,0.01,25050,5.9,18450,24560,30860,193.6,107.9,5.1,1178.28,2005
