,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
157,41-4000,1660,8.2,0.4,78940,3.3,48750,63810,97630,268.452,132.8,5.8,4167.85,2021
158,41-4010,1660,8.2,0.4,78940,3.3,48750,63810,97630,268.452,132.8,5.8,4167.85,2021
159,41-4011,250,9.1,0.06,78380,2.7,47000,65000,98080,268.452,132.8,5.8,4167.85,2021
160,41-4012,1410,9.6,0.34,79040,4.0,49180,63580,97180,268.452,132.8,5.8,4167.85,2021
161,41-9090,40,39.6,0.01,48320,17.6,23360,30300,60390,268.452,132.8,5.8,4167.85,2021
162,41-9099,40,39.6,0.01,48320,17.6,23360,30300,60390,268.452,132.8,5.8,4167.85,2021
163,43-0000,19940,2.4,4.81,39360,0.8,29230,36760,46740,268.452,132.8,5.8,4167.85,2021
167,43-3000,4320,5.4,1.04,41790,1.5,30280,38200,47880,268.452,132.8,5.8,4167.85,2021
168,43-3020,170,31.4,0.04,44510,4.9,32660,46630,48800,268.452,132.8,5.8,4167.85,2021
169,43-3021,170,31.4,0.04,44510,4.9,32660,46630,48800,268.452,132.8,5.8,4167.85,2021
170,43-3030,3390,5.2,0.82,41570,1.9,30010,38210,47790,268.452,132.8,5.8,4167.85,2021
171,43-3031,3390,5.2,0.82,41570,1.9,30010,38210,47790,268.452,132.8,5.8,4167.85,2021
172,43-3050,720,12.7,0.17,42120,2.5,34880,37560,48040,268.452,132.8,5.8,4167.85,2021
173,43-3051,720,12.7,0.17,42120,2.5,34880,37560,48040,268.452,132.8,5.8,4167.85,2021
174,43-3060,30,16.0,0.01,38190,1.0,36890,38370,40450,268.452,132.8,5.8,4167.85,2021
175,43-3061,30,16.0,0.01,38190,1.0,36890,38370,40450,268.452,132.8,5.8,4167.85,2021
177,43-4050,390,17.4,0.1,36020,5.9,27150,35380,41670,268.452,132.8,5.8,4167.85,2021
178,43-4051,390,17.4,0.1,36020,5.9,27150,35380,41670,268.452,132.8,5.8,4167.85,2021
179,43-4070,60,21.4,0.01,30670,6.8,28820,29180,31990,268.452,132.8,5.8,4167.85,2021
180,43-4071,60,21.4,0.01,30670,6.8,28820,29180,31990,268.452,132.8,5.8,4167.85,2021
183,43-4170,330,17.3,0.08,33390,2.8,28720,35500,37450,268.452,132.8,5.8,4167.85,2021
184,43-4171,330,17.3,0.08,33390,2.8,28720,35500,37450,268.452,132.8,5.8,4167.85,2021
185,43-5000,2020,6.7,0.49,37350,1.6,29780,36090,41150,268.452,132.8,5.8,4167.85,2021
186,43-5020,120,5.2,0.03,30910,0.7,28940,30410,31140,268.452,132.8,5.8,4167.85,2021
187,43-5021,120,5.2,0.03,30910,0.7,28940,30410,31140,268.452,132.8,5.8,4167.85,2021
188,43-5030,110,12.8,0.03,46190,5.8,36750,46630,55190,268.452,132.8,5.8,4167.85,2021
189,43-5032,110,12.8,0.03,46190,5.8,36750,46630,55190,268.452,132.8,5.8,4167.85,2021
190,43-5060,210,12.0,0.05,48710,3.8,35570,47070,60630,268.452,132.8,5.8,4167.85,2021
191,43-5061,210,12.0,0.05,48710,3.8,35570,47070,60630,268.452,132.8,5.8,4167.85,2021
192,43-5070,1340,9.8,0.32,36010,2.1,29740,35980,38050,268.452,132.8,5.8,4167.85,2021
193,43-5071,1340,9.8,0.32,36010,2.1,29740,35980,38050,268.452,132.8,5.8,4167.85,2021
194,43-5110,240,15.4,0.06,33620,3.9,29120,29880,37510,268.452,132.8,5.8,4167.85,2021
195,43-5111,240,15.4,0.06,33620,3.9,29120,29880,37510,268.452,132.8,5.8,4167.85,2021
199,43-6014,3100,4.2,0.75,36370,1.3,29160,36090,45550,268.452,132.8,5.8,4167.85,2021
200,43-9000,7650,3.7,1.85,36180,1.0,28750,35420,44460,268.452,132.8,5.8,4167.85,2021
201,43-9020,200,14.2,0.05,36500,2.9,29460,36360,40180,268.452,132.8,5.8,4167.85,2021
202,43-9021,200,14.2,0.05,36500,2.9,29460,36360,40180,268.452,132.8,5.8,4167.85,2021
203,43-9060,7390,3.8,1.78,36070,1.0,28620,35300,44420,268.452,132.8,5.8,4167.85,2021
204,43-9061,7390,3.8,1.78,36070,1.0,28620,35300,44420,268.452,132.8,5.8,4167.85,2021
205,43-9190,50,44.9,0.01,50330,17.1,26030,46680,63880,268.452,132.8,5.8,4167.85,2021
206,43-9199,50,44.9,0.01,50330,17.1,26030,46680,63880,268.452,132.8,5.8,4167.85,2021
207,45-0000,290780,0.7,70.2,33680,0.7,29140,29710,35130,268.452,132.8,5.8,4167.85,2021
208,45-1000,13960,2.9,3.37,52680,1.1,37860,47950,61580,268.452,132.8,5.8,4167.85,2021
209,45-1010,13960,2.9,3.37,52680,1.1,37860,47950,61580,268.452,132.8,5.8,4167.85,2021
210,45-1011,13960,2.9,3.37,52680,1.1,37860,47950,61580,268.452,132.8,5.8,4167.85,2021
211,45-2000,251950,0.8,60.83,31340,0.7,29120,29630,30970,268.452,132.8,5.8,4167.85,2021
212,45-2010,320,14.5,0.08,43790,5.6,29850,36670,60340,268.452,132.8,5.8,4167.85,2021
213,45-2011,320,14.5,0.08,43790,5.6,29850,36670,60340,268.452,132.8,5.8,4167.85,2021
214,45-2020,760,14.4,0.18,41590,4.9,28450,37940,51220,268.452,132.8,5.8,4167.85,2021
215,45-2021,760,14.4,0.18,41590,4.9,28450,37940,51220,268.452,132.8,5.8,4167.85,2021
216,45-2040,10260,10.1,2.48,28950,0.9,29120,29740,30230,268.452,132.8,5.8,4167.85,2021
217,45-2041,10260,10.1,2.48,28950,0.9,29120,29740,30230,268.452,132.8,5.8,4167.85,2021
218,45-2090,240620,0.8,58.09,31400,0.7,29120,29630,31010,268.452,132.8,5.8,4167.85,2021
219,45-2091,14910,4.3,3.6,34410,1.0,29210,31600,37820,268.452,132.8,5.8,4167.85,2021
220,45-2092,210380,1.0,50.79,31150,0.7,29120,29630,30720,268.452,132.8,5.8,4167.85,2021
221,45-2093,13920,2.6,3.36,31940,0.9,27830,29630,36480,268.452,132.8,5.8,4167.85,2021
222,45-2099,1400,17.0,0.34,30730,3.2,26090,29680,35010,268.452,132.8,5.8,4167.85,2021
223,45-4000,24870,1.4,6.0,46690,1.2,36970,46950,55360,268.452,132.8,5.8,4167.85,2021
224,45-4010,110,25.4,0.03,38830,8.6,36110,37940,47530,268.452,132.8,5.8,4167.85,2021
225,45-4011,110,25.4,0.03,38830,8.6,36110,37940,47530,268.452,132.8,5.8,4167.85,2021
226,45-4020,24760,1.4,5.98,46730,1.2,36970,46970,55820,268.452,132.8,5.8,4167.85,2021
227,45-4021,2700,7.0,0.65,55410,5.0,36560,47960,72430,268.452,132.8,5.8,4167.85,2021
228,45-4022,19290,1.8,4.66,45460,0.9,36940,46910,49820,268.452,132.8,5.8,4167.85,2021
229,45-4023,80,16.4,0.02,43140,4.6,31200,37340,59840,268.452,132.8,5.8,4167.85,2021
230,45-4029,2690,7.6,0.65,47210,2.0,37940,47280,56730,268.452,132.8,5.8,4167.85,2021
231,47-0000,840,12.0,0.2,50450,4.4,37820,47980,60500,268.452,132.8,5.8,4167.85,2021
232,47-2000,790,12.3,0.19,49640,4.6,37510,47860,59390,268.452,132.8,5.8,4167.85,2021
233,47-2060,60,42.3,0.02,46020,4.0,45550,46800,50280,268.452,132.8,5.8,4167.85,2021
234,47-2061,60,42.3,0.02,46020,4.0,45550,46800,50280,268.452,132.8,5.8,4167.85,2021
235,47-2070,640,14.5,0.15,49700,5.4,37500,48040,59390,268.452,132.8,5.8,4167.85,2021
236,47-2073,640,14.5,0.15,49700,5.4,37500,48040,59390,268.452,132.8,5.8,4167.85,2021
239,49-0000,9410,3.8,2.27,44330,1.0,34970,39100,48900,268.452,132.8,5.8,4167.85,2021
240,49-1000,510,9.4,0.12,67600,2.7,47520,63630,80340,268.452,132.8,5.8,4167.85,2021
241,49-1010,510,9.4,0.12,67600,2.7,47520,63630,80340,268.452,132.8,5.8,4167.85,2021
242,49-1011,510,9.4,0.12,67600,2.7,47520,63630,80340,268.452,132.8,5.8,4167.85,2021
243,49-3000,4740,5.9,1.14,44830,1.3,36630,44610,51000,268.452,132.8,5.8,4167.85,2021
244,49-3010,310,13.0,0.07,49530,4.8,36230,46580,60460,268.452,132.8,5.8,4167.85,2021
245,49-3011,310,13.0,0.07,49530,4.8,36230,46580,60460,268.452,132.8,5.8,4167.85,2021
246,49-3030,540,13.5,0.13,44320,3.1,36370,45670,48760,268.452,132.8,5.8,4167.85,2021
247,49-3031,540,13.5,0.13,44320,3.1,36370,45670,48760,268.452,132.8,5.8,4167.85,2021
248,49-3040,3860,6.8,0.93,44490,1.5,36680,44290,49870,268.452,132.8,5.8,4167.85,2021
249,49-3041,2290,8.8,0.55,42860,2.4,35610,39490,48210,268.452,132.8,5.8,4167.85,2021
250,49-3042,1570,9.3,0.38,46860,2.2,36900,46900,59210,268.452,132.8,5.8,4167.85,2021
251,49-9000,4150,5.2,1.0,40740,1.2,30720,37510,47040,268.452,132.8,5.8,4167.85,2021
252,49-9020,50,36.2,0.01,52310,7.5,47120,47840,61860,268.452,132.8,5.8,4167.85,2021
253,49-9021,50,36.2,0.01,52310,7.5,47120,47840,61860,268.452,132.8,5.8,4167.85,2021
254,49-9040,940,14.3,0.23,42290,3.5,34750,37760,47510,268.452,132.8,5.8,4167.85,2021
255,49-9041,590,17.3,0.14,45100,3.5,37160,38250,48620,268.452,132.8,5.8,4167.85,2021
256,49-9043,300,28.1,0.07,36520,7.9,30000,31630,37220,268.452,132.8,5.8,4167.85,2021
257,49-9070,2950,5.6,0.71,40480,1.4,30170,37390,46960,268.452,132.8,5.8,4167.85,2021
258,49-9071,2950,5.6,0.71,40480,1.4,30170,37390,46960,268.452,132.8,5.8,4167.85,2021
259,49-9090,190,15.2,0.05,33990,2.9,26820,36150,40780,268.452,132.8,5.8,4167.85,2021
260,49-9098,130,13.4,0.03,31570,2.7,24260,29480,37390,268.452,132.8,5.8,4167.85,2021
262,51-0000,12840,5.8,3.1,35160,1.2,29360,30480,37600,268.452,132.8,5.8,4167.85,2021
263,51-1000,1190,9.6,0.29,52980,2.4,38090,48140,62040,268.452,132.8,5.8,4167.85,2021
264,51-1010,1190,9.6,0.29,52980,2.4,38090,48140,62040,268.452,132.8,5.8,4167.85,2021
265,51-1011,1190,9.6,0.29,52980,2.4,38090,48140,62040,268.452,132.8,5.8,4167.85,2021
268,51-3091,260,16.9,0.06,34940,2.3,29750,36250,37550,268.452,132.8,5.8,4167.85,2021
270,51-4000,260,38.8,0.06,44320,6.0,37800,41660,50250,268.452,132.8,5.8,4167.85,2021
271,51-4120,220,44.0,0.05,45690,3.3,41610,41910,53190,268.452,132.8,5.8,4167.85,2021
272,51-4121,220,44.0,0.05,45690,3.3,41610,41910,53190,268.452,132.8,5.8,4167.85,2021
273,51-6000,50,26.7,0.01,30240,1.3,27270,28350,29020,268.452,132.8,5.8,4167.85,2021
274,51-6010,50,26.7,0.01,30240,1.3,27270,28350,29020,268.452,132.8,5.8,4167.85,2021
275,51-6011,50,26.7,0.01,30240,1.3,27270,28350,29020,268.452,132.8,5.8,4167.85,2021
276,51-7000,740,17.0,0.18,42270,3.5,36360,46560,47160,268.452,132.8,5.8,4167.85,2021
277,51-7040,740,17.0,0.18,42270,3.5,36360,46560,47160,268.452,132.8,5.8,4167.85,2021
278,51-7041,730,17.1,0.18,42260,3.5,36360,46560,47160,268.452,132.8,5.8,4167.85,2021
279,51-9000,9830,6.6,2.37,32310,0.9,29320,30080,35960,268.452,132.8,5.8,4167.85,2021
280,51-9010,550,24.3,0.13,39040,2.2,35550,37350,45080,268.452,132.8,5.8,4167.85,2021
281,51-9012,550,24.3,0.13,39040,2.2,35550,37350,45080,268.452,132.8,5.8,4167.85,2021
282,51-9020,270,18.3,0.07,34990,3.5,29120,36360,40110,268.452,132.8,5.8,4167.85,2021
283,51-9021,170,22.9,0.04,33160,4.5,27310,30300,37710,268.452,132.8,5.8,4167.85,2021
284,51-9023,100,25.7,0.03,37950,4.4,33490,36360,45550,268.452,132.8,5.8,4167.85,2021
285,51-9060,2480,12.1,0.6,32950,2.1,29610,30400,36610,268.452,132.8,5.8,4167.85,2021
286,51-9061,2480,12.1,0.6,32950,2.1,29610,30400,36610,268.452,132.8,5.8,4167.85,2021
287,51-9110,4210,12.3,1.02,31270,1.2,29330,30090,32010,268.452,132.8,5.8,4167.85,2021
288,51-9111,4210,12.3,1.02,31270,1.2,29330,30090,32010,268.452,132.8,5.8,4167.85,2021
289,51-9190,2180,5.7,0.53,31430,1.1,29120,29400,30910,268.452,132.8,5.8,4167.85,2021
290,51-9192,540,7.5,0.13,31890,0.5,29120,29700,35930,268.452,132.8,5.8,4167.85,2021
291,51-9196,160,4.7,0.04,32720,0.7,29940,30560,36750,268.452,132.8,5.8,4167.85,2021
293,51-9199,450,11.8,0.11,33520,3.4,29210,29830,36470,268.452,132.8,5.8,4167.85,2021
294,53-0000,46060,3.0,11.12,38140,1.1,29680,32830,39410,268.452,132.8,5.8,4167.85,2021
295,53-1000,1660,7.8,0.4,53580,3.3,37050,48060,63120,268.452,132.8,5.8,4167.85,2021
296,53-1040,1660,7.8,0.4,53580,3.3,37050,48060,63120,268.452,132.8,5.8,4167.85,2021
297,53-1047,1660,7.8,0.4,53580,3.3,37050,48060,63120,268.452,132.8,5.8,4167.85,2021
298,53-2000,1360,11.6,0.33,85620,6.6,50030,78460,102290,268.452,132.8,5.8,4167.85,2021
299,53-2010,1360,11.6,0.33,85620,6.6,50030,78460,102290,268.452,132.8,5.8,4167.85,2021
300,53-2012,1360,11.6,0.33,85620,6.6,50030,78460,102290,268.452,132.8,5.8,4167.85,2021
301,53-3000,15230,2.9,3.68,44230,1.6,35450,39290,49050,268.452,132.8,5.8,4167.85,2021
302,53-3030,15040,2.9,3.63,44350,1.6,35700,39480,49120,268.452,132.8,5.8,4167.85,2021
303,53-3032,14160,3.1,3.42,44820,1.6,36350,42710,49190,268.452,132.8,5.8,4167.85,2021
304,53-3033,880,11.1,0.21,36850,3.8,29730,36090,39970,268.452,132.8,5.8,4167.85,2021
305,53-3050,160,5.2,0.04,33080,5.4,29120,29630,30000,268.452,132.8,5.8,4167.85,2021
306,53-3053,160,5.8,0.04,32330,6.5,29120,29630,29630,268.452,132.8,5.8,4167.85,2021
307,53-6000,310,39.4,0.08,29520,2.5,27240,29120,30380,268.452,132.8,5.8,4167.85,2021
308,53-6030,300,41.7,0.07,29840,2.1,27930,29120,30380,268.452,132.8,5.8,4167.85,2021
309,53-6032,300,41.7,0.07,29840,2.1,27930,29120,30380,268.452,132.8,5.8,4167.85,2021
310,53-7000,27460,4.4,6.63,31560,0.6,29120,30060,35840,268.452,132.8,5.8,4167.85,2021
311,53-7010,590,15.0,0.14,32650,2.7,23140,30710,38500,268.452,132.8,5.8,4167.85,2021
312,53-7011,590,15.0,0.14,32650,2.7,23140,30710,38500,268.452,132.8,5.8,4167.85,2021
313,53-7040,150,20.4,0.04,53140,4.6,47040,49210,61640,268.452,132.8,5.8,4167.85,2021
314,53-7041,150,20.4,0.04,53140,4.6,47040,49210,61640,268.452,132.8,5.8,4167.85,2021
315,53-7050,6260,6.1,1.51,34680,1.1,30310,36180,37620,268.452,132.8,5.8,4167.85,2021
316,53-7051,6260,6.1,1.51,34680,1.1,30310,36180,37620,268.452,132.8,5.8,4167.85,2021
