,OCC_CODE,TOT_EMP,EMP_PRSE,PCT_TOTAL,A_MEAN,MEAN_PRSE,A_PCT25,A_MEDIAN,A_PCT75,CPI,PRICE_INDEX,UNEMPLOYMENT_RATE,SP_INDEX,YEAR
49,37-2011,1330,7.6,0.36,21620,1.7,17900,19570,23380,224.806,143.1,9.0,1338.31,2011
50,37-2012,70,39.8,0.02,28900,7.8,19330,27090,38850,224.806,143.1,9.0,1338.31,2011
51,37-3011,900,11.5,0.24,26840,3.2,19560,24700,29830,224.806,143.1,9.0,1338.31,2011
52,37-3012,1510,17.1,0.41,32010,4.1,24500,29180,39690,224.806,143.1,9.0,1338.31,2011
53,37-3013,130,40.5,0.03,33420,9.9,25490,31490,39770,224.806,143.1,9.0,1338.31,2011
54,37-3019,80,30.8,0.02,22360,4.1,18160,21070,24810,224.806,143.1,9.0,1338.31,2011
55,39-0000,4320,6.1,1.16,28430,3.3,18800,23790,30950,224.806,143.1,9.0,1338.31,2011
56,39-1021,120,18.9,0.03,38550,6.4,26720,34380,50140,224.806,143.1,9.0,1338.31,2011
57,39-2011,1590,9.2,0.43,33340,3.2,21280,28820,41820,224.806,143.1,9.0,1338.31,2011
58,39-2021,2580,8.8,0.7,24900,5.4,18090,21490,26940,224.806,143.1,9.0,1338.31,2011
59,41-0000,1850,7.5,0.5,57240,3.5,32770,49250,71320,224.806,143.1,9.0,1338.31,2011
60,41-1012,90,20.6,0.02,91790,14.2,61080,84150,105510,224.806,143.1,9.0,1338.31,2011
61,41-2011,60,36.7,0.02,21960,5.7,18810,20610,23400,224.806,143.1,9.0,1338.31,2011
62,41-2031,100,24.2,0.03,19960,3.5,17510,19000,22290,224.806,143.1,9.0,1338.31,2011
63,41-3099,440,12.6,0.12,57510,5.0,39640,54700,70610,224.806,143.1,9.0,1338.31,2011
64,41-4011,60,44.3,0.02,71170,27.9,36200,53430,64560,224.806,143.1,9.0,1338.31,2011
65,41-4012,940,9.0,0.25,60760,3.5,37890,53550,74520,224.806,143.1,9.0,1338.31,2011
67,43-0000,20310,3.1,5.47,29790,1.1,19980,27050,36310,224.806,143.1,9.0,1338.31,2011
68,43-1011,1160,9.1,0.31,47870,2.3,35200,45060,58880,224.806,143.1,9.0,1338.31,2011
69,43-3021,40,42.8,0.01,31690,5.1,26880,32920,36250,224.806,143.1,9.0,1338.31,2011
70,43-3031,3890,9.4,1.05,32590,3.5,21920,31240,40720,224.806,143.1,9.0,1338.31,2011
71,43-3051,1000,9.6,0.27,33130,2.7,23880,32430,40750,224.806,143.1,9.0,1338.31,2011
72,43-4051,570,12.2,0.15,34070,3.4,25680,32610,41070,224.806,143.1,9.0,1338.31,2011
73,43-4071,210,15.4,0.06,23370,2.1,19250,22350,26600,224.806,143.1,9.0,1338.31,2011
74,43-4151,230,22.2,0.06,29430,3.6,22980,27500,31600,224.806,143.1,9.0,1338.31,2011
75,43-4161,130,15.4,0.04,38000,3.3,27840,38010,46520,224.806,143.1,9.0,1338.31,2011
76,43-4171,360,9.1,0.1,26230,2.3,19950,24860,30580,224.806,143.1,9.0,1338.31,2011
78,43-5032,110,38.2,0.03,36220,5.6,27350,33600,43570,224.806,143.1,9.0,1338.31,2011
79,43-5061,40,20.8,0.01,40680,5.3,30010,42330,50680,224.806,143.1,9.0,1338.31,2011
80,43-5071,1840,9.5,0.49,27610,1.8,20870,25500,30850,224.806,143.1,9.0,1338.31,2011
81,43-5081,140,15.4,0.04,23930,5.4,18380,21930,29600,224.806,143.1,9.0,1338.31,2011
82,43-5111,1100,14.8,0.3,22280,3.6,17510,18910,23830,224.806,143.1,9.0,1338.31,2011
83,43-6011,480,12.9,0.13,44490,2.9,34960,41920,52010,224.806,143.1,9.0,1338.31,2011
84,43-6014,3220,6.6,0.87,27720,1.5,20690,26650,33110,224.806,143.1,9.0,1338.31,2011
85,43-9011,60,17.1,0.02,33640,3.7,23870,31830,38720,224.806,143.1,9.0,1338.31,2011
86,43-9021,400,26.0,0.11,27800,4.3,21040,25840,34420,224.806,143.1,9.0,1338.31,2011
87,43-9061,5170,4.8,1.39,25120,1.4,18490,22590,29440,224.806,143.1,9.0,1338.31,2011
88,45-0000,263250,1.0,70.92,22450,0.7,17840,18940,23080,224.806,143.1,9.0,1338.31,2011
89,45-1011,9420,3.3,2.54,42970,1.2,28420,39290,53480,224.806,143.1,9.0,1338.31,2011
90,45-2011,540,19.2,0.15,35350,3.7,22600,30900,44380,224.806,143.1,9.0,1338.31,2011
91,45-2021,1250,10.8,0.34,38340,3.5,25510,35930,49460,224.806,143.1,9.0,1338.31,2011
92,45-2041,17050,5.7,4.59,19460,1.4,17640,18620,19620,224.806,143.1,9.0,1338.31,2011
93,45-2091,12740,6.8,3.43,24690,2.0,18580,22370,29020,224.806,143.1,9.0,1338.31,2011
94,45-2092,183310,1.4,49.38,19330,0.6,17650,18540,19460,224.806,143.1,9.0,1338.31,2011
95,45-2093,11880,2.8,3.2,24390,1.1,18860,22630,28630,224.806,143.1,9.0,1338.31,2011
96,45-2099,1180,19.1,0.32,24600,6.1,17600,20410,32490,224.806,143.1,9.0,1338.31,2011
97,45-4011,270,19.4,0.07,35240,7.2,26450,31900,37300,224.806,143.1,9.0,1338.31,2011
98,45-4021,4230,8.9,1.14,42610,4.6,28050,36890,50840,224.806,143.1,9.0,1338.31,2011
99,45-4022,18880,3.2,5.09,34670,1.1,27430,33900,40890,224.806,143.1,9.0,1338.31,2011
100,45-4023,270,27.3,0.07,34700,7.3,25500,32070,39940,224.806,143.1,9.0,1338.31,2011
101,45-4029,2220,8.6,0.6,33850,2.2,28710,34150,38690,224.806,143.1,9.0,1338.31,2011
102,47-0000,800,22.3,0.21,38670,3.6,30750,37680,46280,224.806,143.1,9.0,1338.31,2011
103,47-1011,70,40.0,0.02,49030,10.7,37360,47780,63570,224.806,143.1,9.0,1338.31,2011
104,47-2073,610,25.9,0.16,38910,3.6,32080,37890,45580,224.806,143.1,9.0,1338.31,2011
105,49-0000,7390,5.0,1.99,35790,1.7,24280,33240,43730,224.806,143.1,9.0,1338.31,2011
106,49-1011,590,12.0,0.16,55910,3.3,40030,56090,71170,224.806,143.1,9.0,1338.31,2011
108,49-3031,480,10.0,0.13,37070,2.7,29040,35870,44220,224.806,143.1,9.0,1338.31,2011
109,49-3041,1530,9.1,0.41,32410,3.7,23260,30120,38350,224.806,143.1,9.0,1338.31,2011
110,49-3042,860,8.8,0.23,38110,2.3,29960,36530,45650,224.806,143.1,9.0,1338.31,2011
111,49-9041,100,29.2,0.03,41530,8.4,30200,40200,45900,224.806,143.1,9.0,1338.31,2011
112,49-9043,630,17.1,0.17,34740,4.2,22250,31570,40900,224.806,143.1,9.0,1338.31,2011
113,49-9071,2510,7.7,0.68,31530,2.9,21610,28570,38940,224.806,143.1,9.0,1338.31,2011
114,49-9096,360,31.7,0.1,39590,8.1,32840,35890,40030,224.806,143.1,9.0,1338.31,2011
115,49-9098,50,25.6,0.01,21450,3.7,17700,20110,24560,224.806,143.1,9.0,1338.31,2011
116,49-9799,40,20.0,0.01,40600,23.9,19370,32260,55840,224.806,143.1,9.0,1338.31,2011
117,51-0000,13710,6.7,3.69,24170,2.6,17990,19480,27030,224.806,143.1,9.0,1338.31,2011
118,51-1011,1050,10.6,0.28,43980,2.4,31580,41630,54150,224.806,143.1,9.0,1338.31,2011
119,51-2099,60,41.2,0.02,21060,5.9,17990,19100,23130,224.806,143.1,9.0,1338.31,2011
120,51-3091,200,20.2,0.05,24940,5.4,18610,22700,28850,224.806,143.1,9.0,1338.31,2011
122,51-7041,640,19.8,0.17,29060,3.4,23410,28250,34440,224.806,143.1,9.0,1338.31,2011
124,51-9012,1080,20.7,0.29,29000,5.0,20620,25350,37200,224.806,143.1,9.0,1338.31,2011
127,51-9032,100,16.5,0.03,36470,7.1,27270,40200,44410,224.806,143.1,9.0,1338.31,2011
129,51-9061,1060,7.6,0.29,22330,2.9,18130,19500,23830,224.806,143.1,9.0,1338.31,2011
130,51-9111,4710,5.3,1.27,20420,3.3,17710,18710,20240,224.806,143.1,9.0,1338.31,2011
131,51-9192,380,19.9,0.1,25580,7.2,19090,22380,32310,224.806,143.1,9.0,1338.31,2011
132,51-9193,40,24.6,0.01,33090,9.4,22410,28640,43740,224.806,143.1,9.0,1338.31,2011
133,51-9198,3410,19.8,0.92,19570,3.4,17360,18620,20930,224.806,143.1,9.0,1338.31,2011
134,51-9399,330,23.9,0.09,25570,8.0,18500,19960,28770,224.806,143.1,9.0,1338.31,2011
135,53-0000,43250,3.1,11.65,27060,1.3,18700,22800,31880,224.806,143.1,9.0,1338.31,2011
136,53-1021,970,7.6,0.26,40030,2.6,27920,37130,48540,224.806,143.1,9.0,1338.31,2011
137,53-1031,500,14.9,0.13,63050,9.3,39320,54040,73330,224.806,143.1,9.0,1338.31,2011
138,53-2012,1160,27.1,0.31,61210,13.7,33290,45560,73220,224.806,143.1,9.0,1338.31,2011
139,53-3032,12360,3.6,3.33,33200,1.2,26280,32450,38180,224.806,143.1,9.0,1338.31,2011
140,53-3033,860,10.9,0.23,27620,3.0,20690,25320,31540,224.806,143.1,9.0,1338.31,2011
141,53-7011,720,24.8,0.19,23980,6.6,18140,20950,27660,224.806,143.1,9.0,1338.31,2011
144,53-7041,180,16.2,0.05,37690,3.0,33230,37090,42820,224.806,143.1,9.0,1338.31,2011
145,53-7051,5490,6.9,1.48,25180,1.7,19420,23140,28750,224.806,143.1,9.0,1338.31,2011
146,53-7061,490,46.7,0.13,19450,3.3,17940,18970,20880,224.806,143.1,9.0,1338.31,2011
147,53-7062,7890,8.9,2.12,21100,1.7,17670,19200,23090,224.806,143.1,9.0,1338.31,2011
148,53-7063,1000,9.4,0.27,21450,3.1,17980,19310,23020,224.806,143.1,9.0,1338.31,2011
149,53-7064,11300,5.6,3.04,19810,1.2,17820,18880,20650,224.806,143.1,9.0,1338.31,2011
151,00-0000,693400,0.9,100.0,57840,1.1,33610,46100,66180,224.806,143.1,9.0,1338.31,2011
152,11-0000,39810,3.6,5.74,134200,2.0,80940,115800,172220,224.806,143.1,9.0,1338.31,2011
153,11-1011,1520,8.6,0.22,198030,4.2,129860,239200,239200,224.806,143.1,9.0,1338.31,2011
154,11-1021,16010,2.5,2.31,131190,1.6,74760,111070,172100,224.806,143.1,9.0,1338.31,2011
155,11-2021,530,17.6,0.08,154970,6.1,102680,144850,239200,224.806,143.1,9.0,1338.31,2011
156,11-2022,1190,7.3,0.17,114990,3.0,73260,103900,143360,224.806,143.1,9.0,1338.31,2011
157,11-2031,170,13.0,0.02,135900,5.8,88190,123270,169210,224.806,143.1,9.0,1338.31,2011
158,11-3011,1060,7.5,0.15,97770,2.7,65000,89680,116190,224.806,143.1,9.0,1338.31,2011
159,11-3021,450,10.6,0.06,127670,3.6,89260,117420,151440,224.806,143.1,9.0,1338.31,2011
160,11-3031,2980,7.2,0.43,142200,3.3,92810,128560,177190,224.806,143.1,9.0,1338.31,2011
161,11-3051,2330,5.8,0.34,109790,3.2,74330,96320,130150,224.806,143.1,9.0,1338.31,2011
162,11-3061,430,8.1,0.06,111580,3.0,77720,105500,137100,224.806,143.1,9.0,1338.31,2011
163,11-3071,400,12.3,0.06,132670,5.3,82040,112680,168830,224.806,143.1,9.0,1338.31,2011
164,11-3111,80,13.8,0.01,118010,7.4,80770,108680,139880,224.806,143.1,9.0,1338.31,2011
165,11-3121,610,9.0,0.09,119930,4.8,79920,106590,145260,224.806,143.1,9.0,1338.31,2011
166,11-3131,80,15.5,0.01,110080,7.1,74210,98200,136040,224.806,143.1,9.0,1338.31,2011
167,11-9021,1480,5.8,0.21,101380,3.1,68010,88010,124390,224.806,143.1,9.0,1338.31,2011
168,11-9041,6770,17.2,0.98,160540,7.0,107050,140520,239200,224.806,143.1,9.0,1338.31,2011
169,11-9121,240,30.3,0.04,166740,9.2,109070,150590,239200,224.806,143.1,9.0,1338.31,2011
170,11-9141,1600,9.4,0.23,97270,6.2,47720,80270,130330,224.806,143.1,9.0,1338.31,2011
171,11-9199,1840,7.7,0.26,124850,4.1,80630,112320,149910,224.806,143.1,9.0,1338.31,2011
172,13-0000,24760,3.5,3.57,76970,1.7,52460,70780,93760,224.806,143.1,9.0,1338.31,2011
173,13-1021,30,35.6,0.0,63070,6.9,44050,53990,81220,224.806,143.1,9.0,1338.31,2011
174,13-1022,70,18.5,0.01,55360,3.4,41870,52970,68480,224.806,143.1,9.0,1338.31,2011
175,13-1023,1980,4.6,0.29,64220,1.6,45320,59130,76560,224.806,143.1,9.0,1338.31,2011
176,13-1041,1430,10.1,0.21,75670,4.7,49780,66650,92270,224.806,143.1,9.0,1338.31,2011
177,13-1051,400,15.3,0.06,67840,4.3,45330,60990,84850,224.806,143.1,9.0,1338.31,2011
178,13-1078,1650,5.4,0.24,68460,2.9,47520,62880,85390,224.806,143.1,9.0,1338.31,2011
179,13-1081,860,11.3,0.12,87820,2.2,65900,85430,107850,224.806,143.1,9.0,1338.31,2011
180,13-1111,1370,13.1,0.2,93980,4.7,62220,85760,116640,224.806,143.1,9.0,1338.31,2011
181,13-1141,270,10.7,0.04,67540,2.9,48800,62950,78200,224.806,143.1,9.0,1338.31,2011
182,13-1151,750,16.1,0.11,68380,3.4,49810,68010,85610,224.806,143.1,9.0,1338.31,2011
183,13-1161,380,10.7,0.06,77690,4.6,54100,71570,89470,224.806,143.1,9.0,1338.31,2011
184,13-1199,4540,14.5,0.65,84160,3.9,56040,75360,104310,224.806,143.1,9.0,1338.31,2011
185,13-2011,9100,4.3,1.31,73310,1.5,51580,69200,90040,224.806,143.1,9.0,1338.31,2011
186,13-2031,110,9.0,0.02,89140,9.6,63110,88660,120610,224.806,143.1,9.0,1338.31,2011
187,13-2051,1570,10.8,0.23,91450,3.1,65060,85220,112810,224.806,143.1,9.0,1338.31,2011
188,13-2099,220,20.4,0.03,76890,7.1,49820,67140,91100,224.806,143.1,9.0,1338.31,2011
189,15-0000,6100,7.7,0.88,88820,3.7,58660,79740,108500,224.806,143.1,9.0,1338.31,2011
190,15-1121,2510,17.2,0.36,105560,6.1,67620,92700,123450,224.806,143.1,9.0,1338.31,2011
191,15-1131,430,10.1,0.06,81460,3.3,60250,81890,103230,224.806,143.1,9.0,1338.31,2011
192,15-1132,100,27.1,0.01,95050,4.4,71950,94110,114100,224.806,143.1,9.0,1338.31,2011
193,15-1133,130,36.2,0.02,93640,4.7,79250,97410,112330,224.806,143.1,9.0,1338.31,2011
194,15-1141,220,18.3,0.03,75430,4.1,50700,63810,100890,224.806,143.1,9.0,1338.31,2011
195,15-1142,990,7.1,0.14,76720,1.9,60000,72970,91850,224.806,143.1,9.0,1338.31,2011
196,15-1150,1040,8.1,0.15,61710,4.3,40540,55400,72320,224.806,143.1,9.0,1338.31,2011
197,15-1179,210,15.2,0.03,88420,4.6,64570,83150,107660,224.806,143.1,9.0,1338.31,2011
198,15-1799,440,17.5,0.06,95340,5.3,75030,94880,118770,224.806,143.1,9.0,1338.31,2011
199,15-2031,30,22.2,0.0,99740,13.8,54670,84130,158470,224.806,143.1,9.0,1338.31,2011
200,17-0000,40770,5.4,5.88,111790,2.6,67970,96370,140370,224.806,143.1,9.0,1338.31,2011
201,17-1021,90,18.2,0.01,64100,5.5,48380,60040,74960,224.806,143.1,9.0,1338.31,2011
202,17-1022,820,15.3,0.12,51070,5.6,36890,49650,61550,224.806,143.1,9.0,1338.31,2011
203,17-2041,700,21.7,0.1,117930,5.7,83180,106900,136490,224.806,143.1,9.0,1338.31,2011
204,17-2051,980,21.3,0.14,80890,4.1,58870,73830,94390,224.806,143.1,9.0,1338.31,2011
205,17-2071,630,23.4,0.09,101950,3.5,79530,101370,117680,224.806,143.1,9.0,1338.31,2011
206,17-2072,240,39.5,0.03,90350,3.4,70180,87360,108180,224.806,143.1,9.0,1338.31,2011
207,17-2081,840,6.8,0.12,107900,4.6,69540,89360,118670,224.806,143.1,9.0,1338.31,2011
208,17-2111,440,13.2,0.06,81910,5.7,52540,74590,107240,224.806,143.1,9.0,1338.31,2011
209,17-2112,1490,10.1,0.22,100000,2.0,76600,92160,118200,224.806,143.1,9.0,1338.31,2011
210,17-2131,350,26.5,0.05,82390,4.4,61600,76760,98450,224.806,143.1,9.0,1338.31,2011
211,17-2141,1390,9.3,0.2,92190,2.2,67430,86070,112730,224.806,143.1,9.0,1338.31,2011
212,17-2151,2810,4.7,0.41,89440,2.6,64500,83590,104150,224.806,143.1,9.0,1338.31,2011
213,17-2171,20170,6.3,2.91,142180,2.9,92720,126240,177050,224.806,143.1,9.0,1338.31,2011
214,17-2199,2400,33.4,0.35,104540,2.5,81230,102870,126230,224.806,143.1,9.0,1338.31,2011
215,17-3011,40,20.6,0.01,58170,5.5,45280,58590,70630,224.806,143.1,9.0,1338.31,2011
216,17-3013,320,21.1,0.05,49600,5.3,36180,47600,58920,224.806,143.1,9.0,1338.31,2011
217,17-3019,120,16.3,0.02,60510,7.7,39410,53540,69860,224.806,143.1,9.0,1338.31,2011
218,17-3022,90,1.8,0.01,55800,2.6,47880,55510,64150,224.806,143.1,9.0,1338.31,2011
219,17-3023,1300,11.1,0.19,63950,4.8,47110,63290,74940,224.806,143.1,9.0,1338.31,2011
220,17-3024,1050,38.7,0.15,49610,7.1,36560,43680,55170,224.806,143.1,9.0,1338.31,2011
221,17-3025,660,9.5,0.09,62580,2.7,44060,58730,79720,224.806,143.1,9.0,1338.31,2011
222,17-3026,670,16.8,0.1,71520,3.0,56140,68760,83530,224.806,143.1,9.0,1338.31,2011
223,17-3027,280,16.1,0.04,60380,4.1,42000,59010,78320,224.806,143.1,9.0,1338.31,2011
224,17-3029,2410,8.4,0.35,66620,2.2,51950,65260,76800,224.806,143.1,9.0,1338.31,2011
225,17-3031,430,12.2,0.06,52060,4.8,33200,45750,64760,224.806,143.1,9.0,1338.31,2011
226,19-0000,19260,5.4,2.78,93010,3.3,47640,74180,118760,224.806,143.1,9.0,1338.31,2011
227,19-2012,100,26.2,0.01,123120,8.3,92600,109840,132890,224.806,143.1,9.0,1338.31,2011
228,19-2031,250,18.2,0.04,88240,3.7,61100,83860,111470,224.806,143.1,9.0,1338.31,2011
229,19-2041,240,9.1,0.03,88090,4.7,61120,78260,104660,224.806,143.1,9.0,1338.31,2011
230,19-2042,9000,7.3,1.3,132530,3.4,80230,118820,172580,224.806,143.1,9.0,1338.31,2011
231,19-3011,180,27.6,0.03,95470,7.9,67410,92730,118050,224.806,143.1,9.0,1338.31,2011
232,19-4031,1240,6.0,0.18,51080,1.7,40490,52000,59730,224.806,143.1,9.0,1338.31,2011
233,19-4041,7540,8.3,1.09,55810,2.7,36600,50060,73010,224.806,143.1,9.0,1338.31,2011
234,19-4091,270,39.9,0.04,55680,3.4,46010,53240,60290,224.806,143.1,9.0,1338.31,2011
235,19-4099,350,40.5,0.05,51770,11.4,36630,47720,67260,224.806,143.1,9.0,1338.31,2011
236,23-0000,2350,12.7,0.34,121010,6.9,60260,94150,172830,224.806,143.1,9.0,1338.31,2011
237,23-1011,1030,19.6,0.15,179560,7.3,128150,171780,239200,224.806,143.1,9.0,1338.31,2011
238,23-2011,240,29.6,0.03,70620,6.1,56830,69180,84340,224.806,143.1,9.0,1338.31,2011
239,23-2093,970,11.8,0.14,78130,9.2,43060,67600,94380,224.806,143.1,9.0,1338.31,2011
240,23-2099,100,29.0,0.01,55320,5.5,39430,51300,69190,224.806,143.1,9.0,1338.31,2011
241,27-0000,350,16.6,0.05,62140,5.8,36010,53490,78070,224.806,143.1,9.0,1338.31,2011
242,27-3031,190,16.4,0.03,73020,6.9,41620,68220,94530,224.806,143.1,9.0,1338.31,2011
243,27-4013,100,44.9,0.01,41850,13.9,32190,35970,57210,224.806,143.1,9.0,1338.31,2011
244,29-0000,3020,6.5,0.44,70230,1.9,50290,68400,88280,224.806,143.1,9.0,1338.31,2011
245,29-1111,60,43.6,0.01,80120,1.9,66880,79910,93510,224.806,143.1,9.0,1338.31,2011
246,29-2041,40,17.1,0.01,64200,10.4,43720,66570,74280,224.806,143.1,9.0,1338.31,2011
247,29-9011,2090,5.3,0.3,75680,1.5,55990,74560,91800,224.806,143.1,9.0,1338.31,2011
248,29-9012,790,15.6,0.11,55590,6.0,37370,51910,70940,224.806,143.1,9.0,1338.31,2011
249,33-0000,1120,15.3,0.16,28070,5.1,17700,21880,34070,224.806,143.1,9.0,1338.31,2011
250,33-1099,40,14.0,0.01,58570,6.7,39320,59170,73940,224.806,143.1,9.0,1338.31,2011
251,33-9032,1000,16.4,0.14,26250,4.5,17740,22090,32540,224.806,143.1,9.0,1338.31,2011
252,35-0000,620,26.1,0.09,28790,7.8,19440,27000,35760,224.806,143.1,9.0,1338.31,2011
253,35-2012,150,28.4,0.02,28610,8.3,20070,26040,39280,224.806,143.1,9.0,1338.31,2011
254,35-2019,220,21.5,0.03,30230,7.2,22570,27530,34920,224.806,143.1,9.0,1338.31,2011
256,37-0000,1480,9.2,0.21,25590,3.0,18170,22660,30920,224.806,143.1,9.0,1338.31,2011
257,37-2011,1060,6.9,0.15,26320,3.0,18490,23190,31620,224.806,143.1,9.0,1338.31,2011
259,37-3011,200,32.8,0.03,22400,4.1,17870,21140,26140,224.806,143.1,9.0,1338.31,2011
260,41-0000,7810,5.8,1.13,67960,2.0,40940,62710,85280,224.806,143.1,9.0,1338.31,2011
261,41-1012,300,11.3,0.04,84550,4.1,63620,76410,100150,224.806,143.1,9.0,1338.31,2011
262,41-2011,40,21.4,0.01,33340,11.5,19610,33960,44030,224.806,143.1,9.0,1338.31,2011
263,41-2031,60,24.6,0.01,35780,10.0,19150,33580,48280,224.806,143.1,9.0,1338.31,2011
264,41-3099,1980,13.8,0.29,69060,5.7,34600,61420,87610,224.806,143.1,9.0,1338.31,2011
265,41-4011,1300,10.5,0.19,80660,2.9,55440,76240,98920,224.806,143.1,9.0,1338.31,2011
266,41-4012,3140,6.7,0.45,64190,2.6,42420,59660,76770,224.806,143.1,9.0,1338.31,2011
267,41-9022,750,19.1,0.11,62710,6.3,34800,54640,81340,224.806,143.1,9.0,1338.31,2011
269,43-0000,56960,1.7,8.21,37750,0.7,25830,34500,45800,224.806,143.1,9.0,1338.31,2011
270,43-1011,3880,4.7,0.56,57210,1.9,37260,50570,71380,224.806,143.1,9.0,1338.31,2011
271,43-3021,360,23.1,0.05,39600,3.1,27720,34500,44000,224.806,143.1,9.0,1338.31,2011
272,43-3031,9970,3.4,1.44,35290,1.2,25890,34160,43100,224.806,143.1,9.0,1338.31,2011
273,43-3051,1180,4.6,0.17,36960,1.3,28170,35400,44090,224.806,143.1,9.0,1338.31,2011
274,43-3061,190,15.0,0.03,42330,2.7,32980,42030,51320,224.806,143.1,9.0,1338.31,2011
275,43-4051,330,9.2,0.05,39190,2.5,28630,36150,47280,224.806,143.1,9.0,1338.31,2011
